,desired_goal_x,desired_goal_y,desired_goal_z,achieved_goal_x,achieved_goal_y,achieved_goal_z,episode_length,starting_position_x,starting_position_y,starting_position_z,B_desired_1,B_desired_2,B_desired_3,B_achieved_1,B_achieved_2,B_achieved_3,B_starting_1,B_starting_2,B_starting_3,alpha_desired_1,alpha_desired_2,alpha_desired_3,alpha_achieved_1,alpha_achieved_2,alpha_achieved_3,alpha_starting_1,alpha_starting_2,alpha_starting_3,system_id
817,0.05487059619563446,-0.020758183338602597,0.10468381828570997,0.054724081319055186,-0.02093724524538716,0.10414273255342117,11.0,0.10351460588916668,-0.050997754639708286,0.1908719102168223,-0.1841597557067871,-0.16314877569675446,-0.12961558997631073,-0.1827126145362854,-0.14987780153751373,-0.11065178364515305,-0.07274219393730164,-0.060258541256189346,-0.028490137308835983,-1.3683406114578247,1.059468150138855,1.6862399578094482,1.1765692234039307,0.5581860542297363,1.8229089975357056,-0.8811506032943726,-1.2983500957489014,1.33603835105896,2.0
818,-0.003933013469238774,0.0036056896478722043,0.0653882126116122,-0.00352380170207991,0.003354353534885594,0.064959369426563,13.0,0.04125136301111918,-0.10114924357248979,0.1292732160757225,-0.2431434541940689,-0.22977598011493683,-0.1309107393026352,-0.24353910982608795,-0.21504193544387817,-0.14008469879627228,-0.11689503490924835,-0.11542440205812454,-0.07690473645925522,0.5321267247200012,0.3901621103286743,-2.5480756759643555,0.8743197321891785,-0.6031623482704163,-3.1244876384735107,0.7093899250030518,1.0045959949493408,-0.22046111524105072,2.0
819,-0.00123361652129014,-0.012005216351356861,0.0544720161827508,-0.0013864308729974748,-0.012666077904446293,0.05389590582992828,8.0,0.04326320542446926,0.004367294551427938,0.10955530797494542,-0.2526415288448334,-0.22007618844509125,-0.15543602406978607,-0.2530882656574249,-0.22192737460136414,-0.14376594126224518,-0.18892759084701538,-0.17169496417045593,-0.07320013642311096,2.2109055519104004,0.1983853429555893,-0.8875569105148315,0.7540267705917358,-1.0357890129089355,0.37022489309310913,-0.39291056990623474,0.2090730518102646,2.050835609436035,2.0
820,-0.06665742607744563,0.03631986541262472,0.1614908370141547,-0.06617718382495984,0.03672200620770861,0.16155918546187922,3.0,-0.0276723992060145,-0.13919654597910128,0.09439411664536898,-0.1258305162191391,-0.09448917955160141,-0.06016580015420914,-0.12306629866361618,-0.10796252638101578,-0.07765723019838333,-0.09526065737009048,-0.09429041296243668,-0.08166959136724472,-1.2145332098007202,0.8695950508117676,-2.1976675987243652,1.390657663345337,-0.7987207174301147,-2.558629035949707,-0.1775667667388916,0.027856875211000443,-0.471331387758255,2.0
821,-0.014514257326290957,0.03024374732924194,0.09968315252298986,-0.013571975137022093,0.030323954695163566,0.09935983138396445,11.0,-0.10274017607955241,-0.06640052971319604,0.16406748860416073,-0.19822481274604797,-0.18165208399295807,-0.14462485909461975,-0.2025558352470398,-0.17319630086421967,-0.10978459566831589,-0.09532306343317032,-0.07659102231264114,-0.021856695413589478,-2.3044230937957764,-2.446371078491211,1.5829343795776367,-5.0436835289001465,4.666393280029297,-3.207672595977783,-1.7213852405548096,1.7882089614868164,-1.0033115148544312,2.0
822,-0.0077300444537973575,-0.011325950116398927,0.11383246351389971,-0.008444350984057736,-0.010867387322601845,0.11417825195060695,3.0,-0.030628693485893595,-0.023140839363055835,0.08521232632022581,-0.19325563311576843,-0.18739406764507294,-0.13109339773654938,-0.19247250258922577,-0.1690537929534912,-0.13297992944717407,-0.21109582483768463,-0.18794161081314087,-0.1465812623500824,-0.26736119389533997,-2.647695779800415,0.33002617955207825,0.7528204917907715,-2.000459671020508,0.6259939074516296,-1.0635523796081543,-1.263408899307251,0.2150246798992157,2.0
823,-0.11757336627062083,-0.08122268958933687,0.14710843479334512,-0.11600482633513272,-0.08069214520491243,0.14722249016380692,150.0,0.00668802286562922,0.024534047858949488,0.1641880818616084,-0.0759962797164917,-0.053359583020210266,-0.030791105702519417,-0.084229975938797,-0.06813651323318481,-0.04224206507205963,-0.13593707978725433,-0.10354546457529068,-0.09405851364135742,-0.21615934371948242,0.13732917606830597,-1.3575935363769531,2.0986990928649902,-1.7368271350860596,5.618257999420166,0.5207125544548035,-0.6545905470848083,2.742438554763794,2.0
824,-0.01779056192672087,-0.01278869482794262,0.11638687301240173,-0.017450436085220986,-0.013586950931714881,0.11636282606845262,12.0,0.054260371198848203,-0.1340462578992988,0.1567172139519807,-0.18626795709133148,-0.16502971947193146,-0.13640399277210236,-0.18896831572055817,-0.1627708077430725,-0.10835099965333939,-0.08012145012617111,-0.07813816517591476,-0.0005712228012271225,-2.6453256607055664,-1.1257606744766235,1.3116687536239624,-4.43256139755249,-2.5197174549102783,-0.2674940824508667,-2.801220417022705,1.8713843822479248,0.22232721745967865,2.0
825,-0.02312116457437286,-0.002754846072981963,0.06891289834473213,-0.022475106022452975,-0.002197348475038249,0.06875583134122261,13.0,0.1291141365492141,0.028669549544263144,0.12850906797268055,-0.23501421511173248,-0.20569700002670288,-0.1345408707857132,-0.23477493226528168,-0.20386658608913422,-0.15141987800598145,-0.10545193403959274,-0.10390205681324005,-0.0762973204255104,2.214909315109253,-1.7780685424804688,-1.1122703552246094,5.595349311828613,-1.1651360988616943,3.750976085662842,3.0024256706237793,1.3528761863708496,1.990915298461914,2.0
826,0.0017029459042080348,0.001395605578354592,0.028900887826040132,0.002049681015226381,0.0009514080420938822,0.02810279226131374,17.0,-0.0021164346732981294,-0.011570085806009388,0.18142121177520545,-0.27989470958709717,-0.26171875,-0.16075734794139862,-0.28069376945495605,-0.25403109192848206,-0.16421128809452057,-0.12000009417533875,-0.11616041511297226,-0.11296433210372925,-2.938173294067383,2.7668979167938232,0.9520013332366943,2.175748586654663,1.053877592086792,-2.8356995582580566,3.0596678256988525,1.2239453792572021,-1.4934182167053223,2.0
827,6.925601924132068e-05,-0.008576617606093288,0.050003450338882954,0.00013909859810879496,-0.009340537670065409,0.049562427004776255,11.0,0.01354343537791448,-0.032679018822211026,0.08484634391137397,-0.25786739587783813,-0.24678274989128113,-0.15156273543834686,-0.2579190731048584,-0.2277292013168335,-0.16644668579101562,-0.21526792645454407,-0.20046782493591309,-0.12482432276010513,0.12367891520261765,-1.9975420236587524,0.48005256056785583,0.9197946786880493,-0.0975084900856018,3.449000597000122,-2.1880064010620117,0.6563290357589722,0.2719633877277374,2.0
