episode,step,beta_0,beta_1,beta_2,alpha_1,alpha_2,alpha_3,ag_x,ag_y,ag_z,dg_x,dg_y,dg_z,error
0.0,17.0,-482.26793438073247,-142.1861719978601,-50.7499985396862,13.04155679792,-276.73148550890176,-266.8061214113037,-0.0242324707206997,-0.021160356408015613,0.047702657696183634,0.0023993863538380846,-0.021344441761303026,0.050152326238405855,0.026744916799695904
0.0,18.0,-483.6724765074253,-143.13575431570413,-50.7499985396862,13.189720676490502,-276.83279428976596,-267.0179127708611,-0.016777830309960863,-0.016716671208886424,0.0417342912364545,0.0023993863538380846,-0.021344441761303026,0.050152326238405855,0.021448664586639896
0.0,19.0,-476.0279805806279,-137.46843526005748,-50.7499985396862,1.9035587806437444,-300.7393998046897,-284.5678746686655,-0.016777830309960863,-0.016716671208886424,0.0417342912364545,0.0023993863538380846,-0.021344441761303026,0.050152326238405855,0.021448664586639896
1.0,0.0,-466.93395906470715,-143.61230974882844,-53.41026792302728,-40.63540578532927,-348.89432946758114,-333.729484568984,-0.016777830309960863,-0.016716671208886424,0.0417342912364545,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.008516442072646353
1.0,1.0,-459.8191004653275,-146.2503769840673,-50.7499985396862,-42.44476558514796,-329.97256249479375,-362.6597881335532,-0.024222562526899506,-0.01875449482915137,0.048142921129869023,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.0060161791783678465
1.0,2.0,-463.3298536238074,-149.36502002511176,-52.425020025111735,-42.064994260690554,-322.5393273852241,-368.8684770466453,-0.03458586355164139,-0.02134533452265175,0.047260911179150406,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.013813285591934532
1.0,3.0,-472.27819824468344,-153.3384257169068,-56.398425716906786,-40.21381662767846,-311.3596524074061,-361.61712560580486,-0.03458586355164139,-0.02134533452265175,0.047260911179150406,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.013813285591934532
1.0,4.0,-479.5037235772982,-157.71636068221184,-60.776360682211816,-40.397365155017866,-310.03598309059873,-359.9470034810851,-0.03458586355164139,-0.02134533452265175,0.047260911179150406,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.013813285591934532
1.0,5.0,-485.78139361336827,-161.28135872405025,-64.34135872405022,-40.277111136943326,-309.294698391109,-360.10705188881144,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,6.0,-479.8911380522698,-158.01158295344564,-61.07158295344561,-41.50245988064831,-312.07051715187987,-364.1651106002052,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,7.0,-474.86757942818105,-154.17255139309916,-57.23255139309913,-41.76769747046106,-263.35642124598064,-365.4292035919771,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,8.0,-471.2749793135375,-153.57113470654937,-56.631134706549346,-44.82614092135052,-220.12388512073866,-354.2432064203086,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,9.0,-469.66890654869377,-152.07018730562183,-55.1301873056218,-54.03728280961094,-170.12388657527404,-304.30596023784346,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,10.0,-468.888266145885,-151.24509604047986,-58.860343182459474,-42.46275459587448,-120.41296724869377,-254.308437635953,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,11.0,-467.88642033345997,-150.81069692369553,-54.82080718502402,-37.56216216828203,-78.76564119018362,-204.31008687362564,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,12.0,-465.7174655177444,-150.8697328796238,-53.92973287962377,-34.34608222021691,-40.17923025726881,-154.33039106546892,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,13.0,-463.60056464903056,-145.36318920418623,-59.12234052084386,-37.78244430675141,6.711811319525852,-104.33044374642307,-0.026643694219909093,-0.017714269041450403,0.04056325414274439,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.009223310653876214
1.0,14.0,-461.22861527249216,-142.28519254229965,-53.13441948965192,-39.672020409503666,24.19026540558848,-54.37657459106544,-0.0318239265268312,-0.02503866944136235,0.04529228702781628,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.011002901427645859
1.0,15.0,-468.9359486975521,-148.74834769271317,-51.80834769271314,-41.69154939895188,26.778023445299443,-19.285555654586986,-0.02794556912378051,-0.03425482369971225,0.04951672125508268,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.01375374826287051
1.0,16.0,-478.9359491725266,-157.99855316855016,-61.058553168550134,-44.2061689192567,-5.645563294799855,5.320038613391163,-0.017577986702142147,-0.034956256212537534,0.045518718358574684,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.012351361602196017
1.0,17.0,-483.1404846801236,-159.8934849431366,-62.95348494313657,-47.53290220074427,24.508654673748627,-9.302461517463492,-0.00773429295798804,-0.03481856772796854,0.042346316216266916,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.017984168288040153
1.0,18.0,-481.64458271924406,-161.7532843198255,-64.81328431982547,-50.77225174953798,29.46472104400627,-22.898234805677134,-0.012576861004424296,-0.024991358317032253,0.039996531139022906,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.010234828820071215
1.0,19.0,-473.9404204475507,-156.59238937642428,-59.65238937642425,-48.59209378628399,25.863081186162155,-23.136467535058948,-0.012576861004424296,-0.024991358317032253,0.039996531139022906,-0.020997267049666098,-0.023087639861970228,0.045494197830745126,0.010234828820071215
2.0,0.0,-469.1047095867619,-146.6106730918959,-66.33063696790487,-18.885355661208898,75.86093675977467,26.8610379913586,-0.013257649390735739,-0.0335430556908243,0.04201996861029321,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.019673089735890527
2.0,1.0,-471.9289109517634,-137.5262069455907,-56.33378203492612,-11.445529419090196,84.64574250891113,68.95490474233127,0.005473313672745776,-0.0352800779204856,0.046367240914641505,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.013332868036565047
2.0,2.0,-476.89245573122054,-140.20803353615108,-50.7499985396862,-18.380340011714615,70.76903073353016,58.70976612883201,0.02223606423755166,-0.024957003998614058,0.047642442195097084,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.021119810373287647
2.0,3.0,-479.9160957510397,-147.95737019140276,-51.01737019140273,-27.233264091217258,49.62666680873406,26.151184968655638,0.02223606423755166,-0.024957003998614058,0.047642442195097084,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.021119810373287647
2.0,4.0,-481.53698702219873,-153.19015974510464,-56.25015974510461,-29.02488247466684,61.12701489921595,17.430561653376145,0.011071481726987846,-0.023562205644171996,0.04546608401794475,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.010817271080931688
2.0,5.0,-477.67776206012815,-152.0722827814147,-55.13228278141469,-24.845856844203926,61.86319830116931,23.100988971188965,0.0026522532353290412,-0.027136648805145658,0.041244372552885974,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.009858612087190478
2.0,6.0,-472.49962018679827,-145.2798442156613,-50.7499985396862,-20.357944446263645,78.24303780357654,41.90017966158403,0.0026522532353290412,-0.027136648805145658,0.041244372552885974,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.009858612087190478
2.0,7.0,-468.2725554040447,-139.92022249713543,-50.7499985396862,-19.04641579070603,72.27887820050734,45.8650447106212,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,8.0,-470.558922056742,-143.24374838598075,-50.7499985396862,-23.113763559371,67.63160895149419,40.45025429796903,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,9.0,-472.2732209075987,-146.68065988790246,-50.7499985396862,-24.111991437700137,68.55774418313383,37.52514040854645,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,10.0,-473.52415476337075,-147.68999853968623,-50.7499985396862,-23.70706794162416,72.27287190290595,37.172139156767265,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,11.0,-474.55795716371387,-147.68999853968623,-50.7499985396862,-23.350246052778,74.39055497959548,37.31437784623278,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,12.0,-475.44974102050065,-147.71974381856623,-50.7797438185662,-23.35671765701659,74.54426838686662,36.96251211340311,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,13.0,-476.2047805298865,-147.9603224839643,-51.020322483964264,-23.476327075988205,73.79846295592,36.310007066518864,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,14.0,-476.8311095132306,-148.2608847260103,-51.32088472601026,-23.579522696610635,73.36357627372882,35.706581197689395,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,15.0,-477.35602561727165,-148.57767235353592,-51.63767235353589,-23.67448367041497,73.08628340003101,35.26326776960972,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,16.0,-477.7949107984826,-148.87216935731473,-51.932169357314706,-23.751067166483736,72.89882885826,34.96308522445589,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,17.0,-478.1612145189941,-149.13278135336938,-52.192781353369355,-23.809529316910815,72.73230457742686,34.74491617576099,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,18.0,-478.4667849481851,-149.35548153571787,-52.415481535717845,-23.854702480533987,72.6051776815,34.58773217861784,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
2.0,19.0,-478.72182821732014,-149.5424049613625,-52.60240496136248,-23.890535360467165,72.50929890102594,34.4712603777962,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.0013442255705559442,-0.023190799912232208,0.05018369984458864,0.012741320228035376
3.0,0.0,-468.7218277423456,-139.54242078453305,-62.60235654190183,22.115527143305407,22.527370474784252,78.34406697357161,0.011744744140169107,-0.02897602947910799,0.045633801659461695,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.03682860449460457
3.0,1.0,-458.7218272673711,-129.61671889625492,-68.3377762325108,-20.748964238510414,43.14362627215543,44.886910395056596,0.021190792198566025,-0.025240004460222065,0.04632372421795239,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.04273860480608138
3.0,2.0,-448.7218267923966,-119.69000101089478,-72.75000214576721,29.251034306954192,-6.856372273309172,94.82635077579258,0.02187805382671165,-0.0346284099125348,0.05034607608190754,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.03398915767512593
3.0,3.0,-438.72183795895427,-119.69000101089478,-72.75000214576721,37.76189397508613,-50.63373124430189,85.4628444426221,0.0192865734160571,-0.05392010522672652,0.05218730425505343,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01726679781959049
3.0,4.0,-428.7799894809723,-119.69000101089478,-72.75000214576721,10.79566253277287,-30.941941551091936,39.137436444205576,0.012471403907735185,-0.0616803717327159,0.05242569118602787,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.0076329579591668225
3.0,5.0,-428.7799894809723,-119.69000101089478,-62.752472003921866,4.977536643026758,-30.212724942091988,6.9830295937305955,0.002642233156846703,-0.06747788369992588,0.04829793667056374,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.00774180930676975
3.0,6.0,-428.7799894809723,-119.69000101089478,-52.87235137075186,6.930368835229797,-28.851779867889327,3.6071488322965557,-0.01407734855533286,-0.06515744131579743,0.040320434899226376,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.024351466558448037
3.0,7.0,-428.7799894809723,-119.69000101089478,-50.7499985396862,9.421330287796986,-32.92542848606364,11.640112970807396,-0.01407734855533286,-0.06515744131579743,0.040320434899226376,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.024351466558448037
3.0,8.0,-428.7799894809723,-119.69000101089478,-50.7499985396862,9.822744774186866,-33.99296997786371,13.969032454184262,-0.011131529279619141,-0.07136819467592573,0.048819040166826935,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.019123418020284614
3.0,9.0,-433.2087804796174,-124.11114294081926,-50.7499985396862,10.703830639382048,-30.429011419896902,15.11954366892706,-0.011131529279619141,-0.07136819467592573,0.048819040166826935,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.019123418020284614
3.0,10.0,-437.2222737874836,-128.0234835576266,-50.7499985396862,10.950630987303997,-30.671743536394462,14.359966869066405,-0.011131529279619141,-0.07136819467592573,0.048819040166826935,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.019123418020284614
3.0,11.0,-440.50228770356625,-130.97620860207826,-50.7499985396862,10.868404047433506,-32.15787317147876,13.705540831478096,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,12.0,-437.6458259066567,-127.18844984192401,-50.7499985396862,9.112349605218533,-33.44314401854591,10.060055428030727,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,13.0,-435.1315494859591,-124.16512297932059,-50.7499985396862,8.763305594289726,-32.60177570337435,10.48624642563483,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,14.0,-433.05919726844877,-121.84591090772301,-50.7499985396862,8.751553400049072,-31.510204752300535,10.661948773165177,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,15.0,-431.394369690679,-120.19451998639852,-50.7499985396862,8.815027201779648,-30.738705003469974,10.615554713227864,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,16.0,-430.0538437673822,-119.69000101089478,-50.7499985396862,8.865015648767677,-30.30679799130422,10.728829131744295,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,17.0,-429.0909016272053,-119.69000101089478,-50.7499985396862,8.89583260852913,-30.28372475851427,10.80041378311426,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,18.0,-428.7799894809723,-119.69000101089478,-50.7499985396862,8.910833411493769,-30.498914137183753,10.90018577141522,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
3.0,19.0,-428.7799894809723,-119.69000101089478,-50.7499985396862,8.900481406032968,-30.648508086611727,10.968479125378886,-0.0016177755265145005,-0.06750809038982764,0.04792630032469261,0.005596897182586689,-0.06415450539279649,0.05463518595279073,0.01040707360417247
4.0,0.0,-438.7799899559468,-129.68989205546677,-50.7499985396862,12.15352548411256,-9.120187247291122,-35.085697792228196,-0.012652571851412539,-0.06969056574282709,0.040929281573712534,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.03060228299263902
4.0,1.0,-448.7799904309213,-139.68988321721554,-50.7499985396862,11.605556482475363,6.559118171761986,-46.96138612194345,-0.022921807236724157,-0.061771211220111394,0.04743056825748569,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.033012427781806374
4.0,2.0,-458.7769478093833,-149.49454693123698,-55.698986747302115,15.035647601578148,-0.9105816102390593,-25.888199206834877,-0.025403662711171594,-0.05185912943957177,0.04892238868228531,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.033277040058614996
4.0,3.0,-459.8389209713787,-149.92086826223883,-52.9808682622388,16.261555567021425,-17.959685736206456,-3.605526662368678,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,4.0,-457.5060138013214,-146.18964206293228,-50.7499985396862,15.422454020880663,-32.78825907762274,-1.7100467148525893,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,5.0,-455.4320096503943,-144.56517334893348,-50.7499985396862,15.625724719448474,-34.6202438790671,-0.4941364388069194,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,6.0,-453.75880831852555,-143.61473537847402,-50.7499985396862,15.661092292744446,-33.78633754556378,-0.6808012399551365,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,7.0,-452.45177391916513,-143.10823908872905,-50.7499985396862,15.643572857523363,-33.365486902116984,-0.8835127167846525,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,8.0,-451.42017235048115,-142.79978970862928,-50.7499985396862,15.62819212528614,-33.37947598331081,-1.1241872387947456,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,9.0,-450.58989827521145,-142.5870500212163,-50.7499985396862,15.61838226609071,-33.457792639881475,-1.3767206767512732,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,10.0,-449.92036116309464,-142.4278346063197,-50.7499985396862,15.611483775028997,-33.53028229131647,-1.6060613536073765,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,11.0,-449.3800241034478,-142.30746116355064,-50.7499985396862,15.605400637799455,-33.60320736731104,-1.8030312026658504,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,12.0,-448.94412788562477,-142.21397616766396,-50.7499985396862,15.599283349624063,-33.67592753763052,-1.970639776029732,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,13.0,-448.59229400753975,-142.13990575499835,-50.7499985396862,15.593721014318733,-33.74077164606333,-2.1106287719373746,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,14.0,-448.3078005723655,-142.07961193151775,-50.7499985396862,15.590980400914265,-33.798469669077015,-2.216057010644753,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,15.0,-448.07702698744833,-142.02919129148128,-50.7499985396862,15.591953702870992,-33.85057120583952,-2.286967180834179,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,16.0,-447.889726376161,-141.9875180987269,-50.7499985396862,15.593247169945064,-33.891415737076194,-2.34303022731529,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,17.0,-447.73774966597557,-141.95349455676975,-50.7499985396862,15.594327193607572,-33.92321880539907,-2.387776504115336,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,18.0,-447.5929953623563,-141.91579461894932,-50.7499985396862,15.595351721983073,-33.95084692059177,-2.422149431113425,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
4.0,19.0,-447.44665431790054,-141.8736476158351,-50.7499985396862,15.596465896591432,-33.9717601060567,-2.4505374048512905,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.007474836289042025,-0.05064139026295298,0.05391065590180622,0.02065813769700187
5.0,0.0,-447.8129481431097,-151.86951651103797,-60.65278174355626,7.402125732334347,4.367440667585947,5.641366997328529,-0.011818056263063537,-0.05425729256812037,0.04747107512347254,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.016557149454122896
5.0,1.0,-449.668544344604,-161.86949719540777,-65.84512279368937,6.4673631179993265,54.367268458321306,9.575632798884035,-0.0005271936442625552,-0.057887060801876666,0.04763540373503142,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.006613334142268866
5.0,2.0,-453.3685399219394,-169.68999803066254,-72.75000214576721,5.122366535508647,104.3589085597891,-25.27765500022978,0.010387696071155299,-0.05459598257192441,0.04784249449919048,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.00882992265521978
5.0,3.0,-454.4815216213465,-166.62434201553467,-69.68434201553464,3.26442274635001,58.38682624713734,6.1747172597077835,-0.002608392313995539,-0.058421514687152815,0.048098406047784745,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.00846904772920783
5.0,4.0,-458.18500383757055,-169.68999803066254,-72.75000214576721,5.009139074542761,107.14052871248619,-36.06238282702829,0.006802506773151688,-0.05247189652287565,0.0480434326830103,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.007799442003820642
5.0,5.0,-455.72400256060064,-166.71413136646152,-70.91655628755689,3.851067694162405,59.965675700204564,-11.640076685427431,-0.005383653952179844,-0.053898872914416224,0.04846011620125097,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.011315908363228756
5.0,6.0,-455.57259977795184,-169.31305511388928,-72.75000214576721,5.4593253804747635,48.32947941599935,-61.1235250994369,-0.005383653952179844,-0.053898872914416224,0.04846011620125097,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.011315908363228756
5.0,7.0,-456.02020097430795,-169.68999803066254,-72.75000214576721,5.205575315072328,90.47121725531734,-73.11418258835639,-0.016725439376143854,-0.049856492864066515,0.04848594109800004,0.0037438589924579315,-0.05718630878722324,0.04263507929899517,0.022515571521976967
