train/loss_critic,total/steps,rollout/error,rollout/return_history,rollout/actions_std,rollout/Q_mean,reference_action_mean,train/loss_actor,errors,reference_action_std,total/epochs,rollout/actions_mean,rollout/return,total/duration,rollout/goal_tolerance,reference_Q_mean,total/steps_per_second,reference_Q_std,success rate,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,rollout/episodes,total/episodes,reference_actor_Q_std
0.12258336,998,0.03899,-129.28571428571428,0.611784,-0.5219644,-0.085635506,0.6266678,0.12037099438358964,0.6789351,1,0.001243576,-129.28571428571428,29.537813425064087,0.01996,-0.73593557,33.78719966973434,0.3540937,0.14285714285714285,0.0,129.42857142857142,-0.6233189,7,7,0.33322096
0.13309743,1998,0.14716,-122.1875,0.6041044,-0.57639855,0.037440795,0.5400719,0.09422885500072853,0.6885703,1,0.048327595,-122.1875,62.22341585159302,0.01992,-0.816053,32.110098307128666,0.39462763,0.1875,0.0,122.375,-0.6388284,16,16,0.38329247
0.10276652,2998,0.04089,-118.95833333333333,0.6251077,-0.7491165,-0.049275935,0.7340913,0.09992184766856042,0.7263014,1,0.029085508,-118.95833333333333,95.00535345077515,0.01988,-0.9358757,31.55611648298688,0.50493646,0.20833333333333334,0.0,119.16666666666667,-0.7620871,24,24,0.4999715
0.09313295,3998,0.23527,-117.39393939393939,0.6343897,-0.8328079,0.10028117,0.852503,0.09199923505290421,0.71754205,1,0.023549324,-117.39393939393939,127.21291303634644,0.01984,-1.0944626,31.42762715336703,0.6227247,0.24242424242424243,0.0,117.63636363636364,-0.9387486,33,33,0.5911422
0.088393755,4998,0.06843,-115.4186046511628,0.6448524,-0.95497966,-0.18071288,1.0209703,0.0971709477002065,0.7191663,1,0.017968055,-115.4186046511628,160.45781636238098,0.0198,-1.2251339,31.14837353085014,0.7425325,0.2558139534883721,0.0,115.67441860465117,-1.0509653,43,43,0.704827
0.09206439,5998,0.03022,-110.35849056603773,0.64514655,-1.0559808,-0.14793395,1.1607434,0.09090793199073122,0.7287448,1,-0.014134164,-110.35849056603773,193.08616471290588,0.01976,-1.3764081,31.06385177269562,0.8659121,0.3018867924528302,0.0,110.66037735849056,-1.1877108,53,53,0.8343462
0.097149126,6998,0.15707,-114.11475409836065,0.64016414,-1.1724895,-0.15513252,1.3221118,0.08997999563031044,0.7229738,1,-0.027164472,-114.11475409836065,225.4459466934204,0.01972,-1.4728401,31.040700010971786,0.96501255,0.2786885245901639,0.0,114.39344262295081,-1.2732085,61,61,0.93742055
0.108207844,7998,0.06669,-114.44927536231884,0.6391251,-1.3032095,-0.12508963,1.4762437,0.0890499589938437,0.7321248,1,-0.02991878,-114.44927536231884,257.73537969589233,0.01968,-1.6983243,31.031828107716592,1.1209501,0.2753623188405797,0.0,114.72463768115942,-1.4822803,69,69,1.0986896
0.108805895,8998,0.07744,-110.20987654320987,0.6388518,-1.4432205,-0.02136921,1.6236274,0.0852160981970257,0.73614234,1,-0.03282811,-110.20987654320987,290.81759238243103,0.01964,-1.8779178,30.940356552321113,1.233948,0.30864197530864196,0.0,110.51851851851852,-1.6161895,81,81,1.2288387
0.1158562,9998,0.08453,-105.34042553191489,0.63909984,-1.5547869,-0.08528633,1.775484,0.07984739152723558,0.7334078,1,-0.02777944,-105.34042553191489,324.6016056537628,0.0196,-2.0653372,30.800833470504745,1.3820192,0.35106382978723405,0.0,105.69148936170212,-1.809778,94,94,1.3904806
0.120545,10998,0.06767,-101.01,0.64315736,-1.6653912,0.0013454644,1.9104826,0.0735870272355348,0.75686806,1,-0.01984658,-102.41509433962264,358.9800314903259,0.01957,-2.0887823,30.636801591278434,1.5078596,0.39,0.0,102.79245283018868,-1.8300897,106,106,1.5166708
0.12676136,11998,0.02903,-89.03,0.6470587,-1.7741196,-0.05162747,2.0192518,0.06116125477272758,0.76519835,1,-0.012243223,-94.74603174603175,394.2328255176544,0.01953,-2.2563353,30.433792478456894,1.6325794,0.5,0.0,95.19047619047619,-1.9491522,126,126,1.6289928
0.14385642,12998,0.06654,-79.12,0.65108216,-1.8656361,0.10254093,2.1425757,0.04917603505373701,0.77264076,1,-0.009197295,-90.03496503496504,429.65301179885864,0.01949,-2.3718183,30.252319064587386,1.7752413,0.58,0.0,90.51748251748252,-2.0631123,143,143,1.7618188
0.15545848,13998,0.06943,-66.49,0.6539754,-1.9457366,0.083675385,2.196283,0.0394904181584576,0.78908336,1,-0.005290333,-84.49079754601227,464.94719982147217,0.01945,-2.4001403,30.106644378920603,1.8775,0.66,0.0,85.00613496932516,-2.0722837,163,163,1.8549258
0.1574317,14998,0.09525,-53.48,0.6595422,-2.042727,0.13790734,2.2432802,0.03060297370282684,0.7837916,1,0.0005082567,-78.58510638297872,500.58543372154236,0.01941,-2.5696256,29.96091973451798,1.9983808,0.75,0.0,79.1436170212766,-2.2467992,188,188,1.9796395
0.16890539,15998,0.10972,-42.55,0.6621586,-2.1560044,0.021637395,2.3812826,0.027816111496034947,0.791854,1,0.0014307583,-73.57943925233644,537.4039089679718,0.01937,-2.6759326,29.76904286149033,2.1239166,0.8,0.0,74.16822429906541,-2.29802,214,214,2.1094897
0.17794774,16998,0.04218,-34.1,0.6648145,-2.2353368,0.05823336,2.4279256,0.023788400379862355,0.8023699,1,1.7344231e-05,-66.85258964143426,574.2350234985352,0.01933,-2.6152673,29.601120280750973,2.1973512,0.85,0.0,67.48605577689243,-2.2087383,251,251,2.1705613
0.18479021,17998,0.03743,-27.77,0.668304,-2.2930863,-0.015937932,2.3622108,0.02158342306368448,0.8080777,1,0.0037265609,-61.24913494809689,611.0935959815979,0.01929,-2.6658692,29.452116857958337,2.3014412,0.88,0.0,61.916955017301035,-2.2588785,289,289,2.2711866
0.19817081,18998,0.08079,-16.97,0.67320204,-2.3849933,-0.031260934,2.434581,0.017180347935886017,0.81921315,1,0.005459123,-51.80332409972299,648.7227833271027,0.01926,-2.640263,29.28523629548667,2.3753626,0.94,0.0,52.529085872576175,-2.1827495,361,361,2.3241467
0.19360939,19998,0.10576,-16.12,0.6763958,-2.4904854,0.024763068,2.4776282,0.018247024039058722,0.8114688,1,0.009446555,-49.61964735516373,685.7460668087006,0.01922,-2.7100573,29.162398397800438,2.448991,0.94,0.0,50.357682619647356,-2.2417922,397,397,2.4043279
0.20145789,20998,0.11867,-20.5,0.6803623,-2.5725822,-0.007689923,2.523835,0.018900169931801963,0.81985456,1,0.012711542,-46.29596412556054,723.7386357784271,0.01918,-2.7414966,29.013236218093166,2.5495362,0.92,0.0,47.05605381165919,-2.270183,446,446,2.4833891
0.21284486,21998,0.07806,-14.76,0.68406314,-2.6447067,0.010712174,2.4830036,0.01698454620614441,0.8157926,1,0.013459162,-42.25440313111546,762.1450233459473,0.01914,-2.7157369,28.86327316476464,2.6124413,0.96,0.0,43.03913894324853,-2.2246346,511,511,2.5558138
0.2091583,22998,0.00872,-13.39,0.6881698,-2.7145271,-0.0027920653,2.5380046,0.01541763881178806,0.81454074,1,0.013577954,-39.333333333333336,801.9246509075165,0.0191,-2.6782405,28.678504861988948,2.6751678,0.98,0.0,40.139616055846425,-2.1540294,573,573,2.6095679
0.24908473,23998,0.03607,-13.4,0.6907003,-2.7448568,0.011773826,2.4781637,0.01391670283351968,0.8263505,1,0.013880866,-36.596875,841.2555322647095,0.01906,-2.7367907,28.526409728796637,2.762734,0.98,0.0,37.421875,-2.2018507,640,640,2.6991897
0.21773922,24998,0.16717,-16.19,0.69222265,-2.7877772,-0.006430892,2.4918299,0.015265546936742012,0.8368785,1,0.015473135,-35.30101302460203,880.3421096801758,0.01903,-2.6703594,28.39577901036866,2.757034,0.96,0.0,36.134587554269174,-2.1365154,691,691,2.7280264
0.21786791,25998,0.0369,-16.45,0.69443506,-2.8558235,0.012962918,2.449798,0.016307340849132622,0.8320686,1,0.016419807,-33.94645247657296,918.7642590999603,0.01899,-2.6578298,28.29670368922291,2.8414946,0.95,0.0,34.78848728246319,-2.1423435,747,747,2.8002179
0.2240465,26998,0.04736,-9.24,0.6967341,-2.8932042,-0.052381113,2.4704766,0.014009993218672457,0.8327082,1,0.016799666,-31.60193003618818,958.2537152767181,0.01895,-2.6415863,28.174166788598047,2.873158,1.0,0.0,32.459589867310015,-2.1336253,829,829,2.8685427
0.24079178,27998,0.0693,-10.89,0.69989485,-2.9220219,-0.037731614,2.412314,0.013848876707288427,0.8397457,1,0.015305935,-29.338012958963283,998.4596302509308,0.01891,-2.6050441,28.04119380666758,2.9684267,0.99,0.0,30.20950323974082,-2.0858662,926,926,2.9457395
0.2514629,28998,0.03939,-9.97,0.7025063,-2.9552364,-0.042052016,2.363578,0.013371534140920365,0.8401822,1,0.013601483,-27.8389662027833,1039.6529567241669,0.01887,-2.6009545,27.891999741307462,2.9883635,1.0,0.0,28.720675944333998,-2.0715775,1006,1006,2.9671497
0.24185155,29998,0.0391,-10.87,0.7056746,-2.994714,-0.021245414,2.3950155,0.015401542799727908,0.8292213,1,0.015747033,-26.45123062898815,1080.4304497241974,0.01884,-2.5957503,27.764859836797104,3.0555093,0.98,0.0,27.340929808568823,-2.0895138,1097,1097,3.0590048
0.23389778,30998,0.18673,-10.47,0.7076683,-3.0037115,-0.033715423,2.2589693,0.014408959363560259,0.82789284,1,0.014080079,-25.430756159728123,1119.665188074112,0.0188,-2.60188,27.685061865072658,3.1280727,0.98,0.0,26.32625318606627,-2.0649042,1177,1177,3.1115828
0.24249206,31998,0.10657,-9.6,0.71021193,-3.0410404,-0.06643314,2.2626855,0.013263976294644365,0.8350205,1,0.015565176,-24.310725552050474,1159.833680152893,0.01876,-2.542447,27.588438366250855,3.1481519,1.0,0.0,25.213722397476342,-2.033503,1268,1268,3.1421993
0.2521371,32998,0.07419,-10.03,0.7123999,-3.059598,-0.022784494,2.261236,0.013879509220696872,0.8377858,1,0.01361847,-23.36718175128771,1199.8431162834167,0.01872,-2.4857492,27.50192883734101,3.197517,1.0,0.0,24.276674025018394,-1.9759482,1359,1359,3.182529
0.24243042,33998,0.04647,-8.76,0.71407664,-3.075664,-0.030969694,2.1899893,0.013560982948677646,0.840747,1,0.016723039,-22.37123287671233,1240.7954001426697,0.01869,-2.5142524,27.400166051623682,3.2792926,0.99,0.0,23.286301369863015,-1.9858131,1460,1460,3.2597582
0.2548907,34998,0.11734,-10.77,0.7160029,-3.1194613,-0.011551295,2.2057436,0.014294743817264073,0.83606327,1,0.015215672,-21.762799740764745,1282.269299507141,0.01865,-2.498982,27.29379859086698,3.2998412,0.99,0.0,22.681788723266365,-1.9634838,1543,1543,3.2983966
0.23877336,35998,0.00521,-8.89,0.7179526,-3.1515424,0.030118503,2.1551712,0.013784942884926439,0.84376174,1,0.017621636,-20.974452554744527,1323.632868528366,0.01861,-2.4978795,27.1963630217366,3.3919992,0.99,0.0,21.8978102189781,-1.9765686,1644,1644,3.3719904
0.23986265,36998,0.03898,-8.62,0.71940374,-3.1598673,0.03530469,2.1349115,0.01248735049093738,0.8444248,1,0.015192403,-20.31530494821634,1364.3122899532318,0.01858,-2.4966688,27.11842462495759,3.391786,1.0,0.0,21.242807825086306,-1.9627521,1738,1738,3.3610122
0.24149758,37998,0.21052,-13.28,0.72060883,-3.1989005,-0.0334115,2.0261352,0.014971358928913395,0.8415287,1,0.015850045,-20.175653140633685,1404.3728213310242,0.01854,-2.466769,27.056917809037767,3.4166548,0.98,0.0,21.10450250138966,-1.9099848,1799,1799,3.3997712
0.24487434,38998,0.02769,-10.32,0.72251344,-3.193603,-0.03461379,2.0132365,0.013072064519770894,0.8473146,1,0.01339233,-19.702645502645503,1445.348969221115,0.0185,-2.4046073,26.98171917679898,3.4475734,0.99,0.0,20.634391534391533,-1.8540422,1890,1890,3.4528046
0.23862326,39998,0.03144,-12.28,0.7236955,-3.218784,0.029109225,1.9904948,0.014425506033992922,0.8544358,1,0.013465716,-19.55481557377049,1485.596983909607,0.01846,-2.358107,26.92385649218155,3.4903696,0.97,0.0,20.48719262295082,-1.8377242,1952,1952,3.4912248
0.2362528,40998,0.10221,-8.08,0.7254291,-3.2320435,-0.019436328,1.9643402,0.013361050880861662,0.858884,1,0.01456924,-18.9752306945119,1527.4366602897644,0.01843,-2.4036162,26.841047531373523,3.5270026,1.0,0.0,19.911121903836815,-1.8481163,2059,2059,3.4970202
0.24297051,41998,0.07033,-7.81,0.7267571,-3.2500181,0.015266582,1.8777528,0.0131134165184636,0.8586819,1,0.014693645,-18.418165053019823,1568.5087356567383,0.01839,-2.4088125,26.775751416147095,3.5549388,1.0,0.0,19.357307514983862,-1.8588972,2169,2169,3.5187738
0.24159111,42998,0.02787,-11.08,0.7281126,-3.2795937,0.0005740126,1.8754835,0.015989777611217254,0.85325956,1,0.01470001,-18.17741218319253,1609.2479348182678,0.01835,-2.3829083,26.719313456727075,3.6208544,0.98,0.0,19.11783014673188,-1.8192058,2249,2249,3.5938663
0.21999551,43998,0.07336,-10.97,0.7292577,-3.2921588,-0.012866915,1.8388906,0.015919713859276357,0.8583993,1,0.0139221195,-17.915341641598626,1650.6477460861206,0.01832,-2.3070753,26.654990505590558,3.6115205,0.99,0.0,18.857756768371292,-1.733799,2327,2327,3.5706794
0.23216914,44998,0.0673,-10.51,0.7306408,-3.302706,-0.002346466,1.8253083,0.013691848626654174,0.86687565,1,0.014415472,-17.627321502269915,1692.6772265434265,0.01828,-2.2809143,26.583922377150003,3.6220105,0.99,0.0,18.571605447791992,-1.7165194,2423,2423,3.5673254
0.24945375,45998,0.07588,-8.73,0.7316004,-3.3046107,-0.008850329,1.7617247,0.013592117874434618,0.8660711,1,0.014949074,-17.287187623958747,1734.5441873073578,0.01824,-2.2981198,26.518782477029653,3.6563342,1.0,0.0,18.23363744545815,-1.7335801,2521,2521,3.624274
0.22962973,46998,0.11638,-8.15,0.732983,-3.3063009,0.014784207,1.699184,0.012641749808395502,0.87209165,1,0.016055504,-16.92544693799924,1775.8201274871826,0.01821,-2.320054,26.465518254094246,3.6473184,1.0,0.0,17.87409661468239,-1.7364123,2629,2629,3.596369
0.21452738,47998,0.17524,-7.02,0.7342843,-3.3101814,-0.025953388,1.6972687,0.01322585085563519,0.87157196,1,0.016447214,-16.45665578527385,1817.8063645362854,0.01817,-2.2568326,26.404352485719283,3.6782727,1.0,0.0,17.407689517591585,-1.671157,2757,2757,3.6322727
0.22263786,48998,0.02161,-10.56,0.7354588,-3.3147533,0.013537787,1.6690114,0.012810906653382801,0.8662165,1,0.015826046,-16.315826577370462,1858.7376973628998,0.01814,-2.2114654,26.360900771268767,3.6816194,0.99,0.0,17.267888614733874,-1.6474504,2837,2837,3.6317313
0.238182,49998,0.0909,-9.75,0.73682475,-3.3322864,-0.030312678,1.615553,0.013579779740346288,0.866762,1,0.01601852,-16.11023890784983,1899.0776343345642,0.0181,-2.2275581,26.3275176833512,3.721094,0.99,0.0,17.06348122866894,-1.6673816,2930,2930,3.6705923
0.23919587,50998,0.02314,-11.07,0.7376907,-3.3309882,-0.008338685,1.6028619,0.0129749199554115,0.8665591,1,0.015552961,-15.982397874460313,1939.8362414836884,0.01806,-2.2209172,26.289848034282553,3.7174191,0.98,0.0,16.93623380936566,-1.6547352,3011,3011,3.659402
0.21724151,51998,0.13592,-8.78,0.7386619,-3.3243973,0.011768409,1.5100497,0.013710955425989513,0.8694001,1,0.014545938,-15.743095696852922,1980.6162724494934,0.01803,-2.1753418,26.25344481073679,3.7277358,1.0,0.0,16.698458574181117,-1.6244226,3114,3114,3.6953866
0.24796778,52998,0.05863,-10.33,0.73974717,-3.3268173,-0.027494632,1.5466323,0.012595326613026963,0.8685545,1,0.014028982,-15.592754528419738,2021.1990985870361,0.01799,-2.1956854,26.221068491990433,3.7780313,1.0,0.0,16.549344159900063,-1.6532061,3202,3202,3.7234273
0.21639259,53998,0.02918,-11.04,0.7405771,-3.3322172,0.016749775,1.5273867,0.013109484681159932,0.8683053,1,0.013183535,-15.485688185140074,2061.6092529296875,0.01796,-2.1371014,26.19216028607999,3.7333095,0.99,0.0,16.44305724725944,-1.5646937,3284,3284,3.6747944
0.23261148,54998,0.02787,-8.47,0.7415717,-3.3283443,0.004051178,1.5003875,0.012444885742487966,0.8713171,1,0.01303896,-15.257741079327632,2102.6381316184998,0.01792,-2.1062605,26.15666441741235,3.8031018,1.0,0.0,16.216455322913596,-1.5637255,3391,3391,3.756383
0.21347284,55998,0.02039,-8.69,0.74235505,-3.3290203,0.010359945,1.4562106,0.01340189030701518,0.8724276,1,0.0126735885,-15.063251287922153,2143.814713001251,0.01788,-2.1445575,26.120727533213508,3.7663836,0.99,0.0,16.022896393817973,-1.5754807,3494,3494,3.7141776
0.22204305,56998,0.06445,-8.84,0.74327064,-3.3337727,0.0105978055,1.4327767,0.012917456066431816,0.87310857,1,0.013015145,-14.88959955506118,2185.0929234027863,0.01785,-2.1368747,26.084931853258922,3.7796588,1.0,0.0,15.850389321468299,-1.583734,3596,3596,3.7543964
0.22920048,57998,0.05259,-7.1,0.7443446,-3.333167,0.027740551,1.4345076,0.011734721519867977,0.87115806,1,0.0121482145,-14.630814735143856,2226.5551137924194,0.01781,-2.1374025,26.048310971837513,3.7598722,1.0,0.0,15.592901317558484,-1.5983882,3719,3719,3.706661
0.21447204,58998,0.06657,-8.53,0.74533415,-3.3443396,0.0045773517,1.3562455,0.011750873116286347,0.8744056,1,0.012687335,-14.46795710175255,2268.747735977173,0.01778,-2.1606796,26.004654049644245,3.7796907,1.0,0.0,15.431075071933037,-1.6033914,3823,3823,3.733441
0.20639367,59998,0.01396,-7.16,0.74607766,-3.3396037,0.0030154677,1.3604246,0.01247879371561183,0.86788917,1,0.013473255,-14.241003547896604,2311.257340192795,0.01774,-2.1355648,25.959030591978664,3.7865264,1.0,0.0,15.205271160669032,-1.6036792,3946,3946,3.7420607
0.20245525,60998,0.09526,-8.22,0.74685436,-3.3452723,0.02691303,1.3455672,0.01268464137918559,0.87559015,1,0.014215196,-14.085122131754256,2352.868931531906,0.01771,-2.1896932,25.92494600210706,3.8084648,0.99,0.0,15.050086355785838,-1.6388917,4053,4053,3.7589593
0.19333449,61998,0.04666,-8.16,0.7475484,-3.3453064,0.016154071,1.3115366,0.012326364192426957,0.8718658,1,0.014433138,-13.926014893105933,2394.364499807358,0.01767,-2.1691904,25.893300708805256,3.7978938,1.0,0.0,14.891904876291136,-1.6175752,4163,4163,3.7633939
0.19454262,62998,0.01613,-7.65,0.7484347,-3.3442445,-0.031644236,1.2570462,0.012536405979556752,0.8714988,1,0.014494371,-13.742470231146394,2437.377770423889,0.01764,-2.1407175,25.84662942463937,3.811209,1.0,0.0,14.709315900070044,-1.5892236,4283,4283,3.7433596
0.20016384,63998,0.12985,-8.24,0.7492151,-3.342494,0.018895766,1.2493255,0.011853885214236368,0.86721426,1,0.013803563,-13.59890735260642,2480.478878736496,0.0176,-2.118797,25.800663149608933,3.7736907,1.0,0.0,14.566583200546324,-1.5759804,4393,4393,3.7188098
0.19914255,64998,0.20642,-7.6,0.7500271,-3.3434262,0.031174123,1.2243373,0.0128500603567647,0.87274134,1,0.014580691,-13.448757763975156,2523.049390554428,0.01757,-2.12396,25.761683557735267,3.761792,1.0,0.0,14.417258207630878,-1.5907942,4508,4508,3.7109928
0.18144725,65998,0.13663,-8.61,0.750645,-3.3454573,0.002431569,1.2520305,0.012726739547792798,0.8723858,1,0.014355789,-13.341066782307026,2564.1344225406647,0.01753,-2.1726422,25.738900199548073,3.8146212,1.0,0.0,14.310277536860363,-1.592479,4612,4612,3.7428167
0.17487907,66998,0.01316,-7.57,0.75127697,-3.3415544,0.021340027,1.2328585,0.012139819420995852,0.8712075,1,0.014062945,-13.20994708994709,2606.6785836219788,0.0175,-2.0800505,25.702440040346787,3.822934,1.0,0.0,14.17989417989418,-1.5241177,4725,4725,3.7359521
0.1764356,67998,0.01857,-8.93,0.7520063,-3.3481967,0.031151509,1.2374896,0.012282367546138264,0.8773594,1,0.0141963335,-13.121243523316062,2648.2458865642548,0.01746,-2.1248455,25.676618755450356,3.778407,1.0,0.0,14.09181347150259,-1.5565637,4825,4825,3.7060132
0.2007336,68998,0.08021,-9.25,0.75268066,-3.360962,-0.018699909,1.2544415,0.012440085672358254,0.87232655,1,0.014411265,-13.05693371289142,2690.108849287033,0.01743,-2.1520243,25.64877626356522,3.7761931,1.0,0.0,14.028060187067913,-1.6134799,4918,4918,3.708268
0.18655366,69998,0.04979,-9.08,0.7533402,-3.3664253,-0.0062582814,1.2174461,0.01264033554272524,0.8756259,1,0.014003459,-12.977680350737346,2731.9169659614563,0.01739,-2.1027017,25.622301436004765,3.8185246,1.0,0.0,13.949382223993624,-1.5297995,5018,5018,3.7279568
0.19031803,70998,0.07307,-8.34,0.7539746,-3.3677275,-0.021827118,1.1931071,0.012243290006294295,0.8744773,1,0.0145514235,-12.881342701014832,2773.2518718242645,0.01736,-2.1190248,25.6009923661557,3.7843316,1.0,0.0,13.853629976580796,-1.5464826,5124,5124,3.6998549
0.18752821,71998,0.10762,-10.03,0.75454575,-3.3766062,0.001626566,1.1921997,0.012985910553086549,0.8728104,1,0.0149075,-12.835443037974683,2814.810137271881,0.01732,-2.1662211,25.57827934703283,3.816972,1.0,0.0,13.808208668968163,-1.6231424,5214,5214,3.732384
0.18093772,72998,0.02618,-6.88,0.7551172,-3.3742707,0.0050974675,1.152157,0.01231890514612802,0.8719857,1,0.014928488,-12.699007304738716,2856.732782125473,0.01729,-2.1230624,25.552967521760245,3.7799797,1.0,0.0,13.672410563775989,-1.5636928,5339,5339,3.6728935
0.18380643,73998,0.02385,-7.91,0.7557534,-3.3771152,0.0019064061,1.089946,0.012498538398480204,0.87322617,1,0.015554748,-12.598789212988443,2898.3691651821136,0.01725,-2.1816967,25.53090920540154,3.81682,1.0,0.0,13.572738946982206,-1.6246375,5451,5451,3.7089226
0.17994815,74998,0.05535,-8.08,0.7560649,-3.3711877,0.033871915,1.1026905,0.011628346584920563,0.86755246,1,0.01517949,-12.516819571865444,2940.02437543869,0.01722,-2.0996447,25.509312312694455,3.793868,1.0,0.0,13.491275409246267,-1.5423404,5559,5559,3.6954145
0.18132918,75998,0.01408,-7.86,0.75668424,-3.3716693,0.028369986,1.084152,0.012221397681561863,0.87316895,1,0.014015574,-12.410003522367031,2982.289214372635,0.01718,-2.121507,25.48310862465672,3.817541,1.0,0.0,13.384994716449453,-1.5309172,5678,5678,3.6875284
0.2016353,76998,0.02758,-9.07,0.75699884,-3.3720584,0.0014087384,1.0565406,0.012129702096779249,0.8623353,1,0.0138682285,-12.357823600762433,3024.2916939258575,0.01715,-2.0972688,25.459845739961768,3.7954583,1.0,0.0,13.333217813203952,-1.504163,5771,5771,3.6946838
0.16336064,77998,0.10598,-9.84,0.7573091,-3.3774152,-0.011648352,1.1016223,0.012684707454657414,0.86525685,1,0.013570496,-12.316462167689162,3067.253270149231,0.01712,-2.106194,25.42926622952306,3.7879634,0.99,0.0,13.292092706203135,-1.520459,5868,5868,3.6844778
0.17117816,78998,0.02253,-7.63,0.75764173,-3.3776743,-0.018851707,1.0551515,0.011742161460225832,0.8706033,1,0.013939934,-12.216432865731463,3108.549336671829,0.01708,-2.0582795,25.413140164144625,3.7246168,1.0,0.0,13.19255177020708,-1.4884467,5988,5988,3.6531081
0.18517806,79998,0.04395,-7.73,0.7581517,-3.3768137,0.01902022,1.1350707,0.011962312108236138,0.8650517,1,0.01419126,-12.124795283327874,3149.7214550971985,0.01705,-2.0691473,25.398436382537614,3.725796,1.0,0.0,13.101375696036685,-1.4884722,6106,6106,3.6446815
0.1587928,80998,0.07084,-8.58,0.758644,-3.378186,-0.0430527,1.0084414,0.011817106431672986,0.87441754,1,0.014197945,-12.05939159826171,3191.019928455353,0.01701,-2.1063802,25.38310691127772,3.8124242,1.0,0.0,13.036375342024787,-1.5340204,6213,6213,3.7123053
0.19790927,81998,0.01882,-9.86,0.7590373,-3.3811095,-0.022627732,0.98758864,0.011902549702140124,0.8677538,1,0.013653778,-12.031572267174361,3232.192986726761,0.01698,-2.0880945,25.369153493226065,3.7501016,1.0,0.0,13.008884658099317,-1.5076944,6303,6303,3.6569965
0.18682826,82998,0.00374,-8.5,0.75958437,-3.3888426,0.0133648105,1.0401818,0.011749097009687353,0.8654001,1,0.013082094,-11.966781035558329,3273.4681055545807,0.01695,-2.0797772,25.35476055476604,3.7367475,1.0,0.0,12.944479101684342,-1.4945512,6412,6412,3.6666553
0.18961178,83998,0.03031,-9.05,0.7598682,-3.3979328,-0.0037236412,1.0253766,0.011651666551121414,0.86416703,1,0.013246937,-11.925948686434168,3317.355644226074,0.01691,-2.0666003,25.32077021835155,3.8122025,0.99,0.0,12.903825472422799,-1.4895775,6509,6509,3.7339184
0.16329622,84998,0.00413,-8.44,0.7602977,-3.403309,0.04004014,0.98272103,0.011794197153403909,0.86550903,1,0.0135089895,-11.867462596342753,3360.343214035034,0.01688,-2.0283422,25.29444005748927,3.7350829,1.0,0.0,12.845700468490252,-1.4344565,6617,6617,3.6077888
0.17211096,85998,0.10807,-8.39,0.7606196,-3.4042523,-0.009971638,1.0226392,0.012336384870818118,0.871108,1,0.013600479,-11.809785841760856,3402.8052718639374,0.01684,-2.057702,25.272677432080418,3.7806761,1.0,0.0,12.78837001784652,-1.4716046,6724,6724,3.6778975
0.1733032,86998,0.07183,-8.48,0.7607992,-3.4008589,-0.0028557677,0.9952583,0.012025988208958182,0.8652634,1,0.01322948,-11.754976580796253,3444.4247903823853,0.01681,-2.0679908,25.257627991448132,3.7817411,1.0,0.0,12.733899297423887,-1.4850142,6832,6832,3.6644108
0.16414365,87998,0.15344,-8.3,0.76115704,-3.4031649,0.005223568,0.91565657,0.012109399524342496,0.8737167,1,0.012669867,-11.69985590778098,3485.9758384227753,0.01678,-2.0094657,25.243433712327327,3.7461956,1.0,0.0,12.679106628242074,-1.4274318,6940,6940,3.6194708
0.15509188,88998,0.02261,-7.73,0.7614971,-3.4046495,0.0028546453,0.9828155,0.011593764671645721,0.86612904,1,0.01330678,-11.638825865002836,3527.9708001613617,0.01674,-2.0191467,25.226399264962573,3.7657285,1.0,0.0,12.618406125921725,-1.440512,7052,7052,3.630279
0.16611023,89998,0.02218,-9.55,0.7618506,-3.4161649,-0.0008973678,0.92315704,0.011492193355470534,0.8606935,1,0.013071605,-11.616407671846563,3569.2889461517334,0.01671,-1.9828894,25.21454591033665,3.7667646,1.0,0.0,12.596248075038499,-1.4158431,7143,7143,3.6558635
0.1605976,90998,0.01912,-10.12,0.761983,-3.4208434,0.015760498,0.92525107,0.012426654687655407,0.8689687,1,0.013282112,-11.595771144278608,3610.319575071335,0.01668,-1.9692817,25.204970947260815,3.7737145,0.99,0.0,12.575732448866777,-1.3884943,7236,7236,3.6807258
0.1607539,91998,0.07116,-7.59,0.7621047,-3.423541,0.058431044,0.94555116,0.011523527780888576,0.85657066,1,0.013314396,-11.541166848418756,3651.570360183716,0.01664,-1.9666091,25.19409210983174,3.7505033,1.0,0.0,12.521401308615049,-1.4065051,7336,7336,3.670836
0.1622713,92998,0.05307,-7.37,0.7623893,-3.4228077,0.016702583,0.94023865,0.011668715654846437,0.8696176,1,0.012912696,-11.49403085177733,3693.1501848697662,0.01661,-1.9672196,25.18121260841155,3.7468748,1.0,0.0,12.474446680080483,-1.394855,7455,7455,3.6423583
0.15654837,93998,0.0244,-8.89,0.7626357,-3.4271812,0.042783976,0.9284658,0.011643581005338395,0.85975945,1,0.012813787,-11.457853645626571,3736.097718000412,0.01658,-1.9855762,25.159406175893185,3.8093927,1.0,0.0,12.43853380971285,-1.4026592,7557,7557,3.7037513
