rollout/goal_tolerance,rollout/return_history,rollout/error,total/steps,reference_actor_Q_std,rollout/episode_steps,total/epochs,rollout/return,rollout/actions_std,reference_Q_mean,reference_action_std,total/episodes,reference_Q_std,rollout/actions_mean,total/steps_per_second,rollout/Q_mean,total/duration,train/loss_actor,success rate,train/loss_critic,errors,train/param_noise_distance,rollout/episodes,reference_action_mean,reference_actor_Q_mean
0.01088,-9.22,0.09948,304998,3.1729953,9.344148284313725,1,-8.346936274509805,0.76665837,-0.5501345,0.73414916,32640,3.3265777,-0.011074818,24.89641062425536,-3.3229697,12250.681618452072,1.5075008,1.0,0.021741295,0.006420950155226749,0.0,32640,-0.31310034,-0.08449055
0.01085,-8.9,0.03289,305998,3.1975923,9.346049295989738,1,-8.348828685745701,0.7666206,-0.52847016,0.7558608,32741,3.3513315,-0.0111339465,24.896980275131984,-3.3245018,12290.56683254242,1.479504,1.0,0.022098517,0.006206066761185343,0.0,32741,-0.24580641,-0.05600598
0.01083,-9.01,0.09778,306998,3.1726046,9.348427175005328,1,-8.351198270349279,0.76659614,-0.541501,0.7472467,32839,3.3382835,-0.011027585,24.896410008617565,-3.326193,12331.014788627625,1.530921,1.0,0.02166013,0.006252307800135474,0.0,32839,-0.2685729,-0.08870111
0.01081,-7.75,0.09339,307998,3.1880462,9.346909046766411,1,-8.349670723195047,0.76659036,-0.51410824,0.7548414,32951,3.3613799,-0.011128723,24.89335825736637,-3.3257651,12372.697842359543,1.4790632,1.0,0.02101826,0.006412514574944431,0.0,32951,-0.2639664,-0.06606568
0.01079,-9.51,0.20634,308998,3.1620958,9.350481147491376,1,-8.353234884706167,0.76659286,-0.57502156,0.74859184,33046,3.3153558,-0.011334599,24.892080549295006,-3.3275855,12413.506351470947,1.5350386,1.0,0.020876408,0.006485072706511535,0.0,33046,-0.29949093,-0.10612981
0.01077,-8.38,0.08268,309998,3.1865268,9.351191553544496,1,-8.35393665158371,0.7665937,-0.5450659,0.7549329,33150,3.3445137,-0.011302174,24.890346128204868,-3.328301,12454.547574520111,1.5272804,1.0,0.02067818,0.006343020767993855,0.0,33150,-0.2638452,-0.08326952
0.01075,-7.39,0.01865,310998,3.1461527,9.349176286676286,1,-8.351911976911977,0.76657784,-0.5992693,0.7589557,33264,3.3036008,-0.011427419,24.891273556649782,-3.3290808,12494.25825047493,1.5267045,1.0,0.020989195,0.0062945807577038946,0.0,33264,-0.27628267,-0.13958794
0.01073,-7.9,0.03007,311998,3.1870954,9.347544716421488,1,-8.350271144800312,0.7665418,-0.52156305,0.7523538,33377,3.3496897,-0.01140273,24.89029962391797,-3.3292131,12534.923432588577,1.5467186,1.0,0.021049445,0.006613334563506438,0.0,33377,-0.23384972,-0.06469402
0.0107,-8.18,0.137,312998,3.2032957,9.346831511676521,1,-8.349549065281012,0.76653934,-0.48319831,0.7521372,33486,3.365027,-0.011464558,24.88939219443984,-3.3302584,12575.558195829391,1.5213113,1.0,0.020989351,0.0065898927687716435,0.0,33486,-0.26782814,-0.021979414
0.01068,-8.72,0.01307,313998,3.1732306,9.348617024443982,1,-8.35132640604996,0.7665386,-0.52615,0.7314842,33587,3.3303983,-0.011418789,24.89012482099365,-3.3318439,12615.364617824554,1.5275064,1.0,0.022360384,0.0065049650794459166,0.0,33587,-0.31904835,-0.06479127
0.01066,-7.46,0.05825,314998,3.171459,9.346844307290585,1,-8.349544523901368,0.76650983,-0.51248634,0.751038,33701,3.3502114,-0.011428439,24.889197122168703,-3.330792,12656.012906074524,1.5278343,1.0,0.020598762,0.006758585596200902,0.0,33701,-0.25795063,-0.06777197
0.01064,-8.69,0.16466,315998,3.20922,9.347700044372134,1,-8.35039195385298,0.7665143,-0.46160957,0.74031895,33805,3.386576,-0.011454066,24.888496840377275,-3.3321803,12696.548209667206,1.4979897,1.0,0.02062055,0.00647326521070279,0.0,33805,-0.26753682,-0.009370869
0.01062,-8.55,0.01107,316998,3.180538,9.348767252565766,1,-8.351450985018285,0.76648223,-0.5097592,0.7468668,33908,3.3488367,-0.01119376,24.88754844051266,-3.333279,12737.212777614594,1.5588803,1.0,0.021037946,0.0066096959538520786,0.0,33908,-0.29722145,-0.05856943
0.0106,-9.27,0.0057,317998,3.1860032,9.351840959887072,1,-8.354517115633454,0.7664805,-0.49296364,0.7450647,34004,3.3563318,-0.011155454,24.885967736594488,-3.3340755,12778.205106019974,1.553799,1.0,0.021116441,0.006505456947998371,0.0,34004,-0.28421608,-0.046769544
0.01058,-8.44,0.18249,318998,3.248323,9.351675412623495,1,-8.354343173756266,0.7664253,-0.424913,0.7539732,34111,3.4250062,-0.011253663,24.8842171373981,-3.3342218,12819.290164470673,1.5195888,1.0,0.020528816,0.006145901823514162,0.0,34111,-0.25376695,0.021772407
0.01056,-7.83,0.07784,319998,3.2107775,9.350993571011104,1,-8.35365283459965,0.7664389,-0.44739836,0.7512264,34220,3.381048,-0.0108304415,24.883930130364305,-3.335454,12859.624598026276,1.5582149,1.0,0.020371532,0.006297997726530128,0.0,34220,-0.27434304,0.023144003
0.01053,-8.92,0.06609,320998,3.264771,9.353021737863513,1,-8.355673407541232,0.76640904,-0.41726288,0.75417364,34318,3.4250422,-0.010925662,24.881654891098673,-3.336424,12900.99076628685,1.5718459,1.0,0.021683974,0.006116928120619144,0.0,34318,-0.20466048,0.055015232
0.01051,-7.46,0.09308,321998,3.2630496,9.350185852015333,1,-8.352828435358346,0.7663681,-0.43721706,0.7529202,34436,3.4031203,-0.010945675,24.880650635832495,-3.335804,12941.703362703323,1.5076168,1.0,0.021048877,0.0060452721639561065,0.0,34436,-0.31451762,0.058845513
0.01049,-8.23,0.0588,322998,3.247228,9.349494891018033,1,-8.352128983703361,0.76636004,-0.43896043,0.7347878,34547,3.405693,-0.010939035,24.877957497865136,-3.3356042,12983.300579547882,1.5323099,1.0,0.02068414,0.006188156315842413,0.0,34547,-0.36317882,0.025930807
0.01047,-8.1,0.07294,323998,3.222126,9.348953974895398,1,-8.35157985860626,0.76634675,-0.45206016,0.7481326,34655,3.383795,-0.011004482,24.87935253516546,-3.335929,13022.766550779343,1.5544114,1.0,0.020651862,0.006394621733686495,0.0,34655,-0.29795593,0.008213911
0.01045,-9.02,0.05336,324998,3.252769,9.350884764782046,1,-8.353503093080132,0.76633376,-0.4011811,0.749329,34755,3.4247496,-0.011050869,24.879861708237772,-3.336195,13062.693185806274,1.5506977,1.0,0.021089679,0.005807677009126441,0.0,34755,-0.27801806,0.047824964
0.01043,-8.74,0.06003,325998,3.233402,9.351970853175741,1,-8.354581444718573,0.76631415,-0.42335504,0.75732034,34858,3.4020314,-0.011068271,24.879356478728344,-3.337324,13103.152417898178,1.5213814,1.0,0.019811181,0.00587165658536031,0.0,34858,-0.27723166,0.027564984
0.01041,-8.03,0.0723,326998,3.2250576,9.351235415236788,1,-8.353837794555021,0.7663,-0.42534238,0.7732544,34968,3.405541,-0.010954234,24.877978521354887,-3.3378165,13144.074375629425,1.5739436,1.0,0.020646367,0.006574498771910961,0.0,34968,-0.21347511,0.010358982
0.01039,-8.41,0.04848,327998,3.2053018,9.351914687348522,1,-8.354509423740412,0.7662583,-0.4183041,0.75420505,35071,3.3969982,-0.010996353,24.87810420596554,-3.3383467,13184.203960418701,1.581778,1.0,0.019747334,0.006192846896927375,0.0,35071,-0.2725763,-0.0022862814
0.01037,-7.78,0.02462,328998,3.2501516,9.35024442928604,1,-8.352830832196453,0.7662444,-0.39023772,0.76305735,35184,3.4239848,-0.010958393,24.87806906537664,-3.338155,13224.418628931046,1.560808,1.0,0.020709956,0.00607882223051323,0.0,35184,-0.277163,0.053514928
0.01035,-8.49,0.09093,329998,3.2312639,9.351062623972798,1,-8.353641258146784,0.76624835,-0.36203974,0.7617312,35290,3.4241595,-0.010879485,24.878748375505904,-3.3391626,13264.252486467361,1.5488496,1.0,0.020538878,0.0065861552010075385,0.0,35290,-0.2314065,0.05932574
0.01033,-7.94,0.06621,330998,3.225446,9.34877414981358,1,-8.35134448084962,0.76623493,-0.36356497,0.78186315,35404,3.45245,-0.010698247,24.878894508969857,-3.339113,13304.369287014008,1.538912,1.0,0.020375635,0.006280559270323758,0.0,35404,-0.17403291,0.013976533
0.01031,-9.25,0.09053,331998,3.2345686,9.351736570800822,1,-8.35429987887665,0.76618314,-0.33483374,0.77565217,35501,3.4285526,-0.010736325,24.879239870469135,-3.3402255,13344.378756284714,1.5677254,1.0,0.020274661,0.006327248581905122,0.0,35501,-0.24525571,0.07586225
0.01028,-8.82,0.15,332998,3.2297928,9.352853611953712,1,-8.355409504550051,0.7661485,-0.35819134,0.7730388,35604,3.4417145,-0.010739665,24.879030110821617,-3.3408618,13384.685758113861,1.5406424,1.0,0.020060472,0.006035517928720094,0.0,35604,-0.22275378,0.037248574
0.01026,-9.48,0.01363,333998,3.2513468,9.355986329766374,1,-8.358535492184435,0.76612127,-0.29548794,0.77688956,35698,3.4762714,-0.010744039,24.876680988457597,-3.342344,13426.147971868515,1.5673702,1.0,0.019866716,0.006198034535763669,0.0,35698,-0.27447346,0.092736445
0.01024,-9.68,0.02128,334998,3.2603498,9.359699365762342,1,-8.362241904389371,0.7660895,-0.29156235,0.7806194,35791,3.4829023,-0.01065386,24.876376392134997,-3.3442993,13466.511147737503,1.5529997,1.0,0.020045312,0.005809838238861152,0.0,35791,-0.19505279,0.10398923
0.01022,-8.39,0.03588,335998,3.2337325,9.359657919661263,1,-8.362192879826175,0.7660851,-0.3601169,0.7547267,35898,3.4258478,-0.010564812,24.876762416456007,-3.3448997,13506.500338554382,1.537867,1.0,0.019749349,0.005884760189621181,0.0,35898,-0.2949263,0.0659411
0.0102,-8.86,0.02102,336998,3.3074353,9.361093363704548,1,-8.363621211700325,0.7660694,-0.26578498,0.74926764,35999,3.488537,-0.010418967,24.876349156639396,-3.3459203,13546.923540830612,1.5459304,1.0,0.019807212,0.006166480916395234,0.0,35999,-0.32235953,0.17058223
0.01018,-7.72,0.00512,337998,3.279815,9.359251259899208,1,-8.361771058315334,0.7660473,-0.32396495,0.75030816,36114,3.4736686,-0.010490616,24.876447539415523,-3.3459249,13587.068630456924,1.578527,1.0,0.020300675,0.006541234854932238,0.0,36114,-0.29372612,0.095157355
0.01016,-8.36,0.0095,338998,3.3272345,9.35946990612921,1,-8.361982330204308,0.76603365,-0.25229353,0.7561781,36220,3.5206392,-0.010428404,24.876318140558194,-3.346229,13627.33818101883,1.583616,1.0,0.019656762,0.0062401953277540865,0.0,36220,-0.26595834,0.1760037
0.01014,-6.23,0.00408,339998,3.3348346,9.351963912421608,1,-8.354466938056992,0.76599395,-0.19829023,0.7433668,36356,3.5065134,-0.0102686165,24.87485358210166,-3.3440933,13668.341760396957,1.5737708,1.0,0.019575015,0.005379656062019328,0.0,36356,-0.32431835,0.25101274
0.01012,-8.16,0.05945,340998,3.3886645,9.350379774603088,1,-8.352875044558392,0.7659676,-0.15885031,0.7462792,36469,3.5753865,-0.010297545,24.87315555331479,-3.3441737,13709.478850364685,1.5885172,1.0,0.020948626,0.005469524299856251,0.0,36469,-0.29777768,0.27859485
0.0101,-8.13,0.03326,341998,3.2933815,9.349316566429742,1,-8.351804264625478,0.7659639,-0.21350634,0.77101994,36580,3.5108004,-0.010118344,24.872577643833523,-3.344609,13750.002307653427,1.5564759,1.0,0.019692427,0.005934447912249038,0.0,36580,-0.26951256,0.18794706
0.01008,-8.11,0.13407,342998,3.3334887,9.348769385919486,1,-8.351249693368585,0.7659206,-0.18706767,0.77160865,36689,3.5538955,-0.010245141,24.87087765342359,-3.3446786,13791.14982509613,1.5895545,1.0,0.019450206,0.006073995344892279,0.0,36689,-0.22236745,0.20705232
0.01006,-8.39,0.17475,343998,3.335665,9.349014811795081,1,-8.3514879739095,0.76590693,-0.22527516,0.76418877,36795,3.526818,-0.010242558,24.871292276216238,-3.3451378,13831.12691450119,1.5931281,1.0,0.020194886,0.005999410810267618,0.0,36795,-0.27803752,0.19828562
0.01004,-7.08,0.08067,344998,3.3483136,9.345487051684906,1,-8.347952107487268,0.76587915,-0.16129246,0.772354,36916,3.568537,-0.010378934,24.872357624707423,-3.3449373,13870.739766836166,1.6089548,1.0,0.0199122,0.006140851456162654,0.0,36916,-0.25238165,0.24086252
0.01002,-8.56,0.00771,345998,3.353876,9.345794392523365,1,-8.348252390470531,0.7658404,-0.14322671,0.74626195,37022,3.5502515,-0.0104359295,24.871091190894703,-3.3456032,13911.653386831284,1.6135242,1.0,0.019007573,0.005750061896263712,0.0,37022,-0.32702538,0.28889444
0.01,-8.26,0.07425,346998,3.3677096,9.345237133392583,1,-8.347687915757723,0.7658077,-0.18305425,0.7390756,37131,3.5519247,-0.010395601,24.870716052035903,-3.3453736,13952.071153640747,1.5586123,1.0,0.019839965,0.005979243863892072,0.0,37131,-0.32647753,0.26049796
0.00998,-8.19,0.06009,347998,3.3241804,9.344611831681839,1,-8.347055506324015,0.7657914,-0.17356777,0.7437536,37239,3.531857,-0.010352809,24.871002098819503,-3.3460374,13992.118155002594,1.5764467,1.0,0.019441418,0.00590385922861478,0.0,37239,-0.31377995,0.24087638
0.00996,-9.33,0.00633,348998,3.4010062,9.347045904976163,1,-8.349483100326745,0.7657937,-0.15964851,0.7324589,37338,3.5763874,-0.010335874,24.869865939422503,-3.3471959,14032.966677427292,1.5928289,1.0,0.01999239,0.005869351471829043,0.0,37338,-0.36356625,0.29323477
0.00994,-8.71,0.03164,349998,3.3505218,9.347934082957186,1,-8.35036457359579,0.76579225,-0.18327233,0.7375554,37441,3.5288455,-0.010243314,24.86771436205658,-3.347539,14074.393605470657,1.594175,1.0,0.01932619,0.006008026474981902,0.0,37441,-0.31755757,0.25235528
0.00992,-9.26,0.00477,350998,3.4223216,9.350275713258211,1,-8.3526998588135,0.76578546,-0.09726562,0.723045,37539,3.597128,-0.010116651,24.868544030314794,-3.3487206,14114.135494709015,1.602126,1.0,0.019474126,0.006156408853928541,0.0,37539,-0.3545325,0.34253323
0.0099,-8.0,0.19933,351998,3.3768501,9.349243027888447,1,-8.351660026560426,0.76576614,-0.1520611,0.74835515,37650,3.552943,-0.010291794,24.867105427623212,-3.348531,14155.165788173676,1.6364042,1.0,0.019211665,0.0055692860014439315,0.0,37650,-0.2786357,0.29178262
0.00988,-8.81,0.0623,352998,3.3561442,9.350392032210214,1,-8.352802500529773,0.765738,-0.129771,0.75602096,37752,3.5463927,-0.010393893,24.865269032762882,-3.348977,14196.427938699722,1.5984104,1.0,0.019474423,0.005757965693881095,0.0,37752,-0.2776884,0.30261323
0.00986,-9.2,0.10104,353998,3.3261771,9.352849480831726,1,-8.355253771565959,0.7657164,-0.15865064,0.75474113,37849,3.5581205,-0.01032672,24.86626500209433,-3.3499432,14236.074455499649,1.5848057,1.0,0.019571153,0.0057862761043011015,0.0,37849,-0.30244184,0.22438172
0.00984,-9.2,0.06677,354998,3.3482134,9.355021477323636,1,-8.357419558858409,0.7656807,-0.13544658,0.7617455,37947,3.584025,-0.010170784,24.865872967591407,-3.3510613,14276.51466178894,1.6134261,1.0,0.020364912,0.005599868281802279,0.0,37947,-0.2682785,0.24990597
0.00982,-9.63,0.02912,355998,3.3591354,9.358333333333333,1,-8.360725552050473,0.7656526,-0.13446222,0.7512191,38040,3.5431652,-0.010022159,24.864258137475986,-3.3529918,14317.660234689713,1.6149364,1.0,0.020502226,0.00593954888620662,0.0,38040,-0.33031216,0.2947384
0.0098,-8.5,0.06409,356998,3.3292542,9.358622136003776,1,-8.361007707230115,0.76563644,-0.11093409,0.7635441,38146,3.5453439,-0.009998586,24.862235289851643,-3.3534927,14359.046796798706,1.569711,1.0,0.021046259,0.005755251849691421,0.0,38146,-0.25724375,0.28590715
0.00978,-9.5,0.04041,357998,3.3744683,9.36113798603666,1,-8.363517506471773,0.7656168,-0.101904534,0.74224824,38243,3.5666554,-0.010063873,24.86203950957616,-3.3548465,14399.381831169128,1.6444458,1.0,0.018795317,0.005400715776245473,0.0,38243,-0.30209526,0.33371085
0.00976,-8.34,0.03133,358998,3.3959997,9.361488512791093,1,-8.363861579784599,0.7655812,-0.047447152,0.74464065,38347,3.6055315,-0.010160856,24.86026998407381,-3.3551393,14440.631587266922,1.5818377,1.0,0.01988152,0.005828328509197688,0.0,38347,-0.34072804,0.36016873
0.00975,-8.2,0.06256,359998,3.436854,9.360445160954807,1,-8.362811378646835,0.7655703,-0.022033306,0.72766566,38458,3.6183999,-0.010080363,24.86029337194473,-3.355445,14480.842788696289,1.6228819,1.0,0.01953961,0.006027170217070552,0.0,38458,-0.39580747,0.4159925
0.00973,-8.52,0.01586,360998,3.3581471,9.361514522821576,1,-8.363874481327802,0.76556325,-0.050101202,0.76338226,38560,3.593384,-0.010033434,24.860651542456328,-3.3562334,14520.858368635178,1.6343597,1.0,0.019760782,0.0056352347683897895,0.0,38560,-0.28139672,0.3254853
0.00971,-8.0,0.17741,361998,3.3967202,9.361400605135897,1,-8.363753911401899,0.76555234,-0.053784788,0.7542323,38669,3.6006107,-0.009982503,24.8596531923859,-3.3565104,14561.667340993881,1.6196705,1.0,0.019073168,0.0058623635787570585,0.0,38669,-0.27636582,0.35514218
0.00969,-8.51,0.12383,362998,3.3699257,9.36219436706902,1,-8.364541421644486,0.7655339,-0.088491425,0.738175,38772,3.5794003,-0.009978733,24.858476047775163,-3.3570755,14602.584619522095,1.6091776,1.0,0.019790187,0.005909028358699077,0.0,38772,-0.344542,0.31416935
0.00967,-7.82,0.01804,363998,3.4245267,9.36061821735329,1,-8.362958391194775,0.7654949,-0.016995324,0.75040567,38886,3.6455736,-0.010158304,24.858810720000196,-3.3571253,14642.615211963654,1.6162026,1.0,0.018621711,0.005519263085522779,0.0,38886,-0.27626732,0.3805585
0.00965,-9.12,0.16826,364998,3.4270484,9.36277351666111,1,-8.365107867532002,0.765464,0.057394493,0.75928444,38983,3.6620655,-0.010165575,24.8590166760455,-3.3584764,14682.720751047134,1.6056584,1.0,0.019385565,0.0056955619958736735,0.0,38983,-0.2974577,0.44980556
0.00963,-7.0,0.01087,365998,3.3766308,9.359674696946447,1,-8.362001943634597,0.7654554,0.00061957166,0.7682453,39102,3.629389,-0.010187314,24.858948861518506,-3.3574324,14722.987767457962,1.6253617,1.0,0.01964886,0.005905692502377342,0.0,39102,-0.27754968,0.36930776
0.00961,-9.63,0.10006,366998,3.3735075,9.362544007347314,1,-8.364865554365018,0.765445,-0.039462663,0.7608514,39198,3.592047,-0.010269701,24.860474523200804,-3.3584316,14762.308726549149,1.6160235,1.0,0.019173319,0.00532307681428078,0.0,39198,-0.25236621,0.3562283
0.00959,-9.2,0.11815,367998,3.363578,9.364557090872077,1,-8.366872789271445,0.76543885,-0.06989963,0.75584835,39297,3.5773685,-0.010192136,24.86087108885553,-3.3593364,14802.297099113464,1.656002,1.0,0.018906536,0.005463524497259731,0.0,39297,-0.31108406,0.33274737
0.00957,-8.94,0.0228,368998,3.4329646,9.366017717085057,1,-8.368327537629769,0.7653997,0.009973042,0.7365228,39397,3.6345901,-0.010135188,24.860620366107163,-3.359523,14842.67063999176,1.6412808,1.0,0.020157566,0.0053858837468275045,0.0,39397,-0.34032765,0.4328865
0.00955,-8.26,0.03289,369998,3.390711,9.365539411734927,1,-8.367842859312509,0.7653734,-0.03393075,0.7473823,39506,3.5808644,-0.010123012,24.858483652375465,-3.3589604,14884.17415857315,1.636682,1.0,0.019517664,0.004925324879628704,0.0,39506,-0.31073487,0.4072143
0.00953,-7.28,0.03264,370998,3.3850393,9.36286089238845,1,-8.365157480314961,0.76534456,-0.012815639,0.7466812,39624,3.6063445,-0.010158418,24.85755596860816,-3.35853,14924.958852291107,1.6018938,1.0,0.01986477,0.005728349934980057,0.0,39624,-0.3425554,0.39994648
0.00951,-8.98,0.02529,371998,3.4206474,9.36441445977243,1,-8.36670526633773,0.76533616,-0.0053030252,0.73361486,39724,3.624311,-0.010183714,24.8566187920384,-3.3590555,14965.752305746078,1.6702232,1.0,0.019665917,0.0055133278703687226,0.0,39724,-0.34984943,0.41737568
0.0095,-8.98,0.06899,372998,3.4211807,9.365960224989955,1,-8.368245279228606,0.7653207,0.029040113,0.757433,39824,3.6456888,-0.010153058,24.85556579619951,-3.3600724,15006.61876130104,1.6583654,1.0,0.019088648,0.0058091686602183045,0.0,39824,-0.32143623,0.41923708
0.00948,-8.62,0.03381,373998,3.3734057,9.366350271732324,1,-8.368629317037742,0.7653276,0.022985477,0.7508791,39929,3.6112316,-0.009992466,24.85483632086105,-3.3607457,15047.292815446854,1.6663034,1.0,0.019568361,0.0057952191605441196,0.0,39929,-0.31099316,0.4009369
0.00946,-7.86,0.19327,374998,3.4035718,9.36555944055944,1,-8.367832167832168,0.76531285,0.004154656,0.756603,40040,3.6273472,-0.009995593,24.854049801151422,-3.361236,15088.003886699677,1.6657958,1.0,0.018845191,0.00520724311001918,0.0,40040,-0.28352347,0.3900413
0.00944,-8.64,0.0167,375998,3.3924143,9.366807005306296,1,-8.369074014100297,0.7653065,-0.040349156,0.73361254,40141,3.5991094,-0.010027627,24.85378738923613,-3.361941,15128.398505687714,1.6616685,1.0,0.018986141,0.005165975517338791,0.0,40141,-0.3394715,0.37104142
0.00942,-7.13,0.05261,376998,3.3738637,9.36289581522414,1,-8.365155842543151,0.7652982,-0.028649332,0.7526188,40265,3.5827506,-0.010146863,24.853502843951304,-3.361059,15168.8074862957,1.6776595,1.0,0.02021069,0.005081989993327445,0.0,40265,-0.27587447,0.38587433
0.0094,-8.81,0.07393,377998,3.3839738,9.36396967745132,1,-8.366224049943021,0.7652751,-0.033437796,0.7455487,40366,3.5628073,-0.0102023715,24.852977074844343,-3.3617558,15209.365013360977,1.6499779,1.0,0.018671952,0.005413263104688945,0.0,40366,-0.31142205,0.41742954
0.00938,-8.41,0.10979,378998,3.4484413,9.364152994662977,1,-8.366401462739672,0.765264,0.11681851,0.7552252,40472,3.6732395,-0.010186075,24.853282525766026,-3.3620198,15249.414221525192,1.647221,1.0,0.018110353,0.005355565951409992,0.0,40472,-0.26436213,0.5128629
0.00936,-8.4,0.05805,379998,3.3922358,9.364120256283885,1,-8.36636274026614,0.7652395,0.03307258,0.76112485,40580,3.6308258,-0.010137759,24.852674217750373,-3.3619304,15290.024593353271,1.6722808,1.0,0.018645218,0.0053981748636925545,0.0,40580,-0.28201905,0.42257535
0.00934,-8.81,0.10293,380998,3.4427896,9.36512462514134,1,-8.367361486652573,0.76522285,0.11398837,0.73706484,40682,3.6829357,-0.0100033935,24.852840780088414,-3.3620183,15330.158969402313,1.6660303,1.0,0.018983819,0.005561358097084515,0.0,40682,-0.31924763,0.49664837
0.00933,-8.49,0.03192,381998,3.3677502,9.365024884159945,1,-8.367255877810194,0.76519555,0.0365259,0.7774293,40789,3.629264,-0.010046498,24.853103337632568,-3.3619807,15370.233439683914,1.6694629,1.0,0.018428199,0.005359611774018329,0.0,40789,-0.23093133,0.38142562
0.00931,-7.66,0.05017,382998,3.4091678,9.364278728606356,1,-8.366503667481663,0.7651672,0.093361385,0.7644215,40900,3.6567774,-0.010102302,24.85096148831884,-3.3620892,15411.798057794571,1.6627332,1.0,0.018332487,0.005516749715746796,0.0,40900,-0.27821544,0.4704569
0.00929,-7.14,0.03247,383998,3.4244587,9.361295984787537,1,-8.363514468904654,0.7651617,0.06257911,0.7562702,41019,3.6535149,-0.01026592,24.850876384424872,-3.362168,15452.090866327286,1.6795567,1.0,0.019032614,0.005618509800355786,0.0,41019,-0.32668158,0.45118415
0.00927,-9.04,0.04754,384998,3.3750186,9.362946569712298,1,-8.365159658552008,0.76511496,0.055094723,0.76180637,41119,3.6242282,-0.010275939,24.850253834514028,-3.3634717,15492.719010591507,1.6525174,1.0,0.019264547,0.005407751018783827,0.0,41119,-0.2970628,0.41208905
0.00925,-7.79,0.09201,385998,3.3832045,9.362002473986758,1,-8.36420965825026,0.7651024,0.021257285,0.7542724,41229,3.6050985,-0.0103331255,24.850775952584257,-3.3631356,15532.633698701859,1.6600074,1.0,0.018260289,0.0057130643969006715,0.0,41229,-0.30771753,0.4243074
0.00923,-7.93,0.04877,386998,3.4092045,9.361571397469701,1,-8.363772708580274,0.76506966,0.08924538,0.7546998,41339,3.6492991,-0.010270602,24.851247031294143,-3.362614,15572.578692436218,1.6883637,1.0,0.018811613,0.005413710642487468,0.0,41339,-0.26118645,0.46206674
0.00922,-8.71,0.03798,387998,3.3296394,9.362410115341923,1,-8.364605955311037,0.7650548,0.0070824437,0.7557723,41442,3.5798597,-0.010115012,24.84938412229154,-3.3633938,15613.988583803177,1.6786542,1.0,0.017907051,0.005569663540043902,0.0,41442,-0.2995429,0.36524612
0.0092,-8.24,0.02639,388998,3.389372,9.36234325735878,1,-8.364533442441454,0.765052,0.09403449,0.752262,41549,3.6475487,-0.010225406,24.846614707049344,-3.3641913,15655.97585773468,1.6554462,1.0,0.018981013,0.005393396375825269,0.0,41549,-0.31008947,0.44238794
0.00918,-8.09,0.00204,389998,3.3537645,9.360599078341014,1,-8.36278321812596,0.7650474,0.053268638,0.77088374,41664,3.6037633,-0.010203227,24.84568062932081,-3.3646507,15696.812891483307,1.7001173,1.0,0.01827712,0.005161787012106695,0.0,41664,-0.29486108,0.41115838
0.00916,-8.16,0.03434,390998,3.394356,9.36034569438127,1,-8.362524239304781,0.76502615,0.09929182,0.75505716,41771,3.622307,-0.010277059,24.84643640710307,-3.3644564,15736.582646846771,1.6605318,1.0,0.018649701,0.005217797957988396,0.0,41771,-0.30014884,0.47672802
0.00914,-9.08,0.15175,391998,3.3742776,9.362064436005827,1,-8.364237777936998,0.7650079,0.06881692,0.77167934,41871,3.629502,-0.010252174,24.846480756813794,-3.3647938,15776.801706314087,1.6334653,1.0,0.018613016,0.004898179524820186,0.0,41871,-0.2610331,0.4256505
0.00912,-7.55,0.1943,392998,3.3853583,9.359992378593374,1,-8.362159716102603,0.7649871,0.08865463,0.7692474,41987,3.6423569,-0.010396328,24.846336268517785,-3.3648608,15817.140835285187,1.6781377,1.0,0.018011227,0.005434398027163861,0.0,41987,-0.25259355,0.4377004
0.00911,-7.52,0.09941,393998,3.386502,9.358384798099763,1,-8.360546318289787,0.76495945,0.08793569,0.7638614,42100,3.6453094,-0.010399257,24.84491136411305,-3.365188,15858.297670125961,1.6576139,1.0,0.018512212,0.00534382581050201,0.0,42100,-0.25817737,0.43896967
0.00909,-8.08,0.00414,394998,3.3685102,9.358193750148073,1,-8.360349688455068,0.76491016,0.05045075,0.7618589,42209,3.6153703,-0.0103162015,24.84498492887963,-3.3651247,15898.500286102295,1.6533649,1.0,0.017754298,0.0056386395264315025,0.0,42209,-0.28072536,0.4218272
0.00907,-8.87,0.12146,395998,3.3393302,9.359418577168517,1,-8.361569368943512,0.76489633,0.05815513,0.7752647,42310,3.5937378,-0.010317755,24.845103744896573,-3.3659475,15938.673634290695,1.6807388,1.0,0.018140562,0.00475762918687404,0.0,42310,-0.22779274,0.40549856
0.00905,-9.36,0.00635,396998,3.371339,9.361882752440692,1,-8.364028675187473,0.76488286,0.07738866,0.7579671,42406,3.6159985,-0.010262951,24.8447764451521,-3.3676558,15979.133516311646,1.6861217,1.0,0.019113394,0.005351417090046649,0.0,42406,-0.26913795,0.45279244
0.00903,-8.6,0.12757,397998,3.329477,9.362919920956056,1,-8.365060694457513,0.7648483,-0.002259653,0.7784852,42508,3.5762358,-0.010228735,24.845538848870774,-3.368398,16018.891859054565,1.7134547,1.0,0.017662577,0.005474801587100208,0.0,42508,-0.2542522,0.36404705
0.00901,-7.56,0.06691,398998,3.3535614,9.360899962462462,1,-8.36303490990991,0.76482886,-0.003961323,0.76264393,42624,3.566383,-0.010382476,24.846518231767696,-3.3680263,16058.507525205612,1.6848828,1.0,0.017400287,0.00515747048815896,0.0,42624,-0.28830913,0.40122864
