,desired_goal_x,desired_goal_y,desired_goal_z,achieved_goal_x,achieved_goal_y,achieved_goal_z,episode_length,starting_position_x,starting_position_y,starting_position_z,B_desired_1,B_desired_2,B_desired_3,B_achieved_1,B_achieved_2,B_achieved_3,B_starting_1,B_starting_2,B_starting_3,alpha_desired_1,alpha_desired_2,alpha_desired_3,alpha_achieved_1,alpha_achieved_2,alpha_achieved_3,alpha_starting_1,alpha_starting_2,alpha_starting_3,system_id
825,0.07948824097569769,-0.05604638398429178,0.13900068964988813,0.07952336775161978,-0.0560338664053482,0.13904835779733996,10.0,-0.028032568013254128,0.010103460055806373,0.08589951418844509,-0.12845076620578766,-0.11974312365055084,-0.11056878417730331,-0.13040977716445923,-0.11884038150310516,-0.06605584174394608,-0.21510440111160278,-0.19704416394233704,-0.15017978847026825,2.51800274848938,0.3801412284374237,1.4517924785614014,1.5642342567443848,-0.2386399209499359,1.2507908344268799,-0.7350103855133057,-1.7621281147003174,2.9627933502197266,2.0
826,-0.05912895505749568,0.030536063498423884,0.11996998018246413,-0.0586938958583438,0.031072206328608964,0.11999040834011909,12.0,0.008845915393727281,-0.09514065752913013,0.20632504332142007,-0.16714318096637726,-0.15730862319469452,-0.07805974036455154,-0.16642770171165466,-0.13697761297225952,-0.08845479041337967,-0.06721264123916626,-0.042913999408483505,-0.04106086492538452,0.2773016393184662,-1.3236448764801025,-2.4205362796783447,-1.4801111221313477,3.081387758255005,-1.6833178997039795,-3.030780792236328,3.0790369510650635,0.045244134962558746,2.0
827,-0.1536685589192803,0.0730505869369312,0.11596392174509734,-0.15319477522570174,0.0726915846163013,0.11674654228407354,16.0,0.00034953369087795875,0.07897865912816712,0.11164165480379436,-0.06537970900535583,-0.05292420834302902,-0.006257934961467981,-0.06795939803123474,-0.06708551943302155,0.0,-0.1649196743965149,-0.1515059620141983,-0.11751147359609604,-0.24780844151973724,-1.6744041442871094,-2.1765358448028564,-1.5862197875976562,3.4189224243164062,-1.8818739652633667,-0.87446528673172,3.066854476928711,-3.133466958999634,2.0
828,0.009806402568144735,0.0819858102600207,0.13940909613305252,0.010534680951604638,0.08251681532260524,0.1395480257817663,6.0,-0.06069992019071819,-0.009813333508210906,0.12088152143932124,-0.13799715042114258,-0.11142155528068542,-0.07188542932271957,-0.1406109631061554,-0.1220545619726181,-0.06436318159103394,-0.16917455196380615,-0.1431349366903305,-0.07101759314537048,-0.8826918601989746,-2.3090591430664062,2.592890739440918,-2.810756206512451,1.387990117073059,-3.0108468532562256,-1.0750057697296143,0.1694565862417221,-1.7698185443878174,2.0
829,-0.04554877603883631,-0.004742859238032951,0.10388039910190174,-0.04552190286141324,-0.0045559665349561435,0.10404153596995212,6.0,0.030448474912780563,0.07082702220000131,0.13579196153921935,-0.19236856698989868,-0.17746244370937347,-0.07804570347070694,-0.19248701632022858,-0.15979155898094177,-0.10043454170227051,-0.14149628579616547,-0.12107639759778976,-0.08484025299549103,-0.9965724349021912,0.16345809400081635,-1.8477715253829956,-1.1462844610214233,-2.645906448364258,5.285805702209473,-2.7881979942321777,-2.656601905822754,2.084709882736206,2.0
830,-0.053155152464951325,0.015469184225961451,0.11609175961483764,-0.05342831773914294,0.016166896317441535,0.11625661180691743,4.0,-0.046781830265191206,-0.006782436213004436,0.131028832620668,-0.17664524912834167,-0.16708824038505554,-0.10799526423215866,-0.17673426866531372,-0.14696228504180908,-0.07970128953456879,-0.16721734404563904,-0.13516846299171448,-0.09198647737503052,1.1940110921859741,-2.364330291748047,-1.3542914390563965,-1.2996201515197754,2.8604021072387695,-1.5815117359161377,-2.515111207962036,0.4131264090538025,-1.734614610671997,2.0
831,-0.0055111112416075525,-0.003828869933931402,0.04038195777269217,-0.005270184450298071,-0.003463249511755482,0.040609743043996845,24.0,0.11438996512912072,-0.09629089545377817,0.2044382745906806,-0.2678612172603607,-0.23839543759822845,-0.14447957277297974,-0.26771241426467896,-0.2338094413280487,-0.14050890505313873,-0.036923423409461975,-0.020188482478260994,-0.010275313630700111,2.1927237510681152,-1.7842649221420288,-0.6219150424003601,1.4980833530426025,4.0426177978515625,-6.941767692565918,-2.190006732940674,-1.6052039861679077,1.0203746557235718,2.0
832,0.11276049375183315,-0.0018469854814536502,0.1479789952836729,0.1129935182511663,-0.0014113653956325553,0.14824062433659377,10.0,0.04599409489673255,0.004645242120625256,0.08242166514221837,-0.10537346452474594,-0.09379414469003677,-0.06304919719696045,-0.11258144676685333,-0.1055707335472107,-0.04430779069662094,-0.2103489339351654,-0.19010673463344574,-0.13445937633514404,1.4020823240280151,0.3989250063896179,2.049532175064087,2.116398334503174,0.022780925035476685,1.7547965049743652,2.2411611080169678,1.3274153470993042,1.9423770904541016,2.0
833,0.02257300723621447,-0.15520159697188976,0.12141683429959711,0.022517965165024866,-0.15446116866902407,0.12125801037856665,9.0,-0.039026486068536266,-0.07196341265706026,0.1245501621739288,-0.0808233991265297,-0.06315523386001587,-0.05925771966576576,-0.08310404419898987,-0.08240331709384918,0.0,-0.15259775519371033,-0.1402718424797058,-0.06768089532852173,2.38718581199646,0.08891437202692032,0.12217564880847931,-5.4554338455200195,-0.7218903303146362,0.23105067014694214,-2.5787110328674316,0.24434155225753784,-0.7452754974365234,2.0
834,-0.000746052955960932,0.06963236937054436,0.14158551619816545,2.652301203367926e-05,0.06975044219592405,0.14174072806918483,6.0,0.04152877848539671,-0.08319069634346762,0.11842655396212798,-0.14694532752037048,-0.1392272710800171,-0.042033009231090546,-0.1474890261888504,-0.13139353692531586,-0.07098259776830673,-0.14841894805431366,-0.14220686256885529,-0.06330204755067825,-2.1065642833709717,0.10680688172578812,3.0717782974243164,-2.67936635017395,1.1490199565887451,3.3618602752685547,-2.1836893558502197,0.7966642379760742,0.317347913980484,2.0
835,-0.05783763745451054,0.07511407269936554,0.15037120748845734,-0.056884717231623624,0.07525429095456763,0.15058596498382015,10.0,0.004735579404427097,-0.009231703795157937,0.12922847656592593,-0.12078400701284409,-0.10947294533252716,-0.05774019658565521,-0.12393642961978912,-0.1161385104060173,-0.06889517605304718,-0.17588642239570618,-0.14877866208553314,-0.11634732782840729,2.0375373363494873,2.7269320487976074,-2.0601208209991455,-2.0243799686431885,2.3176913261413574,-2.164039373397827,-2.6960818767547607,1.9842557907104492,-0.6233761310577393,2.0
