total/steps_per_second,rollout/return_history,total/steps,rollout/episodes,rollout/error,reference_action_std,rollout/actions_std,rollout/goal_tolerance,reference_actor_Q_mean,train/loss_critic,rollout/return,total/duration,reference_Q_std,success rate,rollout/actions_mean,reference_actor_Q_std,errors,reference_action_mean,total/epochs,rollout/episode_steps,reference_Q_mean,train/loss_actor,train/param_noise_distance,total/episodes,rollout/Q_mean
24.222684364504893,-9.42,339998,33022,0.11657,0.84160775,0.76959944,0.01014,-2.0537603,0.03442391,-9.298649385258313,14036.346875667572,4.921403,1.0,-0.004142405,4.7869897,0.006225213486105849,-0.044726927,1,10.295318272666707,-2.482561,1.3424618,0.0,33022,-3.5330744
24.222064316916292,-9.72,340998,33115,0.12172,0.83560026,0.7695643,0.01012,-2.0297146,0.033868536,-9.300619054809,14077.990857362747,4.896618,1.0,-0.0043036565,4.773716,0.006152794339130652,-0.081952475,1,10.297297297297296,-2.4857874,1.382055,0.0,33115,-3.5352874
24.221859755005863,-10.36,341998,33197,0.05852,0.8304985,0.76953185,0.0101,-2.0211432,0.034130465,-9.305298671566709,14119.394772291183,4.911031,1.0,-0.0043764375,4.777584,0.006489817623133093,-0.03741688,1,10.30198511913727,-2.4596367,1.4031549,0.0,33197,-3.5385056
24.22113263189319,-8.5,342998,33301,0.02677,0.8383434,0.76949036,0.01008,-2.0788002,0.033921286,-9.302903816702202,14161.104900121689,4.901945,1.0,-0.004369103,4.7837367,0.006162381122671777,-0.07403415,1,10.299600612594217,-2.5279043,1.3439522,0.0,33301,-3.5394588
24.220417732267503,-8.87,343998,33402,0.02346,0.83225536,0.7694621,0.01006,-2.025954,0.03329575,-9.301868151607689,14202.810364484787,4.8813725,1.0,-0.004440867,4.7570705,0.00586528548863076,-0.06178041,1,10.298574935632598,-2.4891849,1.378384,0.0,33402,-3.5401225
24.219512229703124,-8.26,344998,33511,0.17381,0.8283723,0.76944727,0.01004,-2.029417,0.03387709,-9.298140908955268,14244.630392551422,4.9116983,1.0,-0.0043561,4.7756834,0.006433866514717719,-0.06285757,1,10.294858404702934,-2.4702177,1.3429079,0.0,33511,-3.541107
24.219274694779255,-7.93,345998,33619,0.05349,0.83646625,0.76937747,0.01002,-2.0153012,0.032875404,-9.294654808292929,14286.059527397156,4.8858137,1.0,-0.0044252425,4.755202,0.006492360578054103,-0.10129827,1,10.291382848984206,-2.4540963,1.3636419,0.0,33619,-3.5414732
24.218454973826,-8.82,346998,33722,0.0789,0.8381366,0.7693465,0.01,-2.0404072,0.035093687,-9.293013463021174,14327.833892583847,4.888165,1.0,-0.0045528375,4.7650056,0.005871628549310294,-0.064833604,1,10.289751497538699,-2.4773927,1.4120599,0.0,33722,-3.5424423
24.217801069390845,-7.72,347998,33841,0.00978,0.8367682,0.76931393,0.00998,-2.0176878,0.035012852,-9.28663455571644,14369.51269865036,4.8948097,1.0,-0.004494476,4.7671194,0.006417324376261574,-0.08070363,1,10.283384060754706,-2.4519103,1.3639141,0.0,33841,-3.5416627
24.215423742042766,-9.55,348998,33932,0.08599,0.8379273,0.76928747,0.00996,-2.0392795,0.033788454,-9.288046681598491,14412.219406843185,4.9172645,1.0,-0.004531321,4.7807174,0.006238610601853274,-0.08041526,1,10.284804903925497,-2.4668794,1.3994826,0.0,33932,-3.5438528
24.214935076153598,-6.81,349998,34050,0.02211,0.84339607,0.7692502,0.00994,-1.9970268,0.034677085,-9.28179148311307,14453.807078123093,4.9082932,1.0,-0.004508074,4.774694,0.0060266110127151305,-0.05102178,1,10.27856093979442,-2.423367,1.4003971,0.0,34050,-3.5429883
24.214115876577523,-9.46,350998,34144,0.04101,0.8403415,0.76918554,0.00992,-2.0173616,0.03353747,-9.283182989690722,14495.594296693802,4.90589,1.0,-0.0046434295,4.782526,0.006051052466525909,-0.067939244,1,10.279961340206185,-2.4477873,1.4446764,0.0,34144,-3.5439098
24.21257342607254,-8.96,351998,34245,0.05511,0.8381811,0.76915604,0.0099,-2.0487833,0.03423613,-9.282026573222367,14537.818587303162,4.9084153,1.0,-0.004574273,4.7770786,0.006135632211449236,-0.08688534,1,10.27881442546357,-2.4861827,1.3757994,0.0,34245,-3.5440564
24.213113487625264,-9.37,352998,34340,0.01199,0.8217415,0.7691188,0.00988,-1.9856853,0.033798236,-9.282382061735586,14578.794262886047,4.9180946,1.0,-0.0045330897,4.788368,0.006593624830869723,-0.1213684,1,10.279178800232964,-2.4293826,1.4237323,0.0,34340,-3.5448892
24.21211534531824,-8.35,353998,34447,0.06772,0.8353479,0.769098,0.00986,-2.003399,0.03333706,-9.279414753098964,14620.696909427643,4.9200063,1.0,-0.004669762,4.784418,0.006139100936853971,-0.09231487,1,10.276221441634975,-2.4271278,1.3993782,0.0,34447,-3.545307
24.211757914174356,-9.7,354998,34542,0.11495,0.83336616,0.7690415,0.00984,-1.9477193,0.03357802,-9.28041225175149,14662.214997291565,4.9339995,1.0,-0.0045123193,4.8010097,0.006286890069670044,-0.09521821,1,10.277227722772277,-2.3848753,1.3878821,0.0,34542,-3.5463657
24.211347459452195,-9.69,355998,34638,0.15643,0.83594555,0.76897854,0.00982,-1.9383982,0.03467265,-9.280789883942491,14703.76651263237,4.909367,1.0,-0.004598316,4.7713118,0.00581068342813711,-0.07529219,1,10.27761418095733,-2.3899655,1.3905522,0.0,34638,-3.546174
24.212598776874646,-10.24,356998,34727,0.03139,0.8420024,0.76891327,0.0098,-1.9413848,0.033755437,-9.283237826475077,14744.307428121567,4.920263,1.0,-0.004684732,4.7947435,0.006244269722614049,-0.028819516,1,10.280070262331902,-2.4111514,1.4299536,0.0,34727,-3.547271
24.213156566537272,-8.4,357998,34832,0.09083,0.83494693,0.76889044,0.00978,-1.972392,0.034358546,-9.280144694533762,14785.267629861832,4.9154963,1.0,-0.004637046,4.781714,0.0064897191632570595,-0.052908693,1,10.27698667891594,-2.413944,1.3671257,0.0,34832,-3.5477378
24.21373628005031,-7.9,358998,34943,0.01379,0.8449762,0.76885253,0.00976,-2.0016823,0.032296743,-9.27656469106831,14826.212520360947,4.9364967,1.0,-0.004701175,4.800165,0.006103983264809463,-0.022092663,1,10.273416707208883,-2.44743,1.4028902,0.0,34943,-3.5472174
24.214470854661467,-8.66,359998,35046,0.05494,0.84660244,0.768799,0.00975,-1.9867036,0.034913708,-9.274581977971808,14867.06036901474,4.931662,1.0,-0.004765763,4.792723,0.0060638567872180115,-0.0745003,1,10.271443246019517,-2.4106736,1.3970762,0.0,35046,-3.5482414
24.216094721209167,-10.12,360998,35134,0.0229,0.8300759,0.76876545,0.00973,-1.9830565,0.0335593,-9.277565890590312,14907.358273744583,4.940665,1.0,-0.0046652392,4.788764,0.006052011561998572,-0.0745369,1,10.274435020208346,-2.4058545,1.4064882,0.0,35134,-3.549493
24.215955516181467,-8.26,361998,35239,0.0444,0.8351909,0.7687383,0.00971,-1.9474156,0.032098375,-9.275546979199182,14948.739055871964,4.9295,1.0,-0.004586582,4.806536,0.006243016668617991,-0.09179863,1,10.272425437725248,-2.4041727,1.4267485,0.0,35239,-3.5496106
24.21429215027738,-8.43,362998,35344,0.19632,0.84086084,0.76869273,0.00969,-1.9690106,0.033188142,-9.273483476686284,14991.063862085342,4.90532,1.0,-0.0045655225,4.784401,0.0055168904790648295,-0.07761186,1,10.270371208691715,-2.4182582,1.433441,0.0,35344,-3.5499487
24.213861234031043,-9.96,363998,35433,0.10201,0.82737774,0.7686507,0.00967,-1.931962,0.03287692,-9.27570344029577,15032.629306077957,4.9551563,1.0,-0.004717156,4.8262887,0.0058306260961140475,-0.07818037,1,10.272598989642423,-2.3896234,1.441851,0.0,35433,-3.5515578
24.212219858179527,-10.79,364998,35518,0.01485,0.82590234,0.7686047,0.00965,-1.9523041,0.03374199,-9.279238695872515,15074.949845075607,4.9144373,1.0,-0.004620629,4.800023,0.006128703456927809,-0.09980715,1,10.276141674643842,-2.4056377,1.4488202,0.0,35518,-3.5530353
24.21223883347232,-8.46,365998,35627,0.14014,0.8337206,0.76853466,0.00963,-1.9266546,0.033563964,-9.276166952030763,15116.239457130432,4.938583,1.0,-0.004615059,4.7993155,0.006162056695393148,-0.062808275,1,10.273079406068431,-2.377051,1.4332141,0.0,35627,-3.552873
24.212403027521287,-9.41,366998,35722,0.01163,0.82480013,0.7685025,0.00961,-1.9292679,0.032817002,-9.276720228430658,15157.4380941391,4.899901,1.0,-0.004738021,4.788037,0.0059340293699368775,-0.100159295,1,10.27364089356699,-2.3981218,1.432361,0.0,35722,-3.5540721
24.212582255322587,-9.35,367998,35821,0.18524,0.83292097,0.76846427,0.00959,-1.9940493,0.03304144,-9.276318360738115,15198.626735448837,4.8763537,1.0,-0.0049610906,4.771861,0.006252313858459179,-0.07822815,1,10.273247536361353,-2.4746625,1.3887771,0.0,35821,-3.554954
24.21100707733187,-9.94,368998,35912,0.13791,0.8367472,0.7684191,0.00957,-1.9448018,0.034154974,-9.278152149699265,15240.919091939926,4.90563,1.0,-0.0048406613,4.7865553,0.005659573341958967,-0.0733729,1,10.275089106705279,-2.4011598,1.4422225,0.0,35912,-3.556841
24.21120497548747,-8.88,369998,36013,0.13116,0.83719176,0.76839256,0.00955,-1.9411232,0.032294556,-9.27698331158193,15282.097705364227,4.924199,1.0,-0.004735132,4.7839246,0.0055191278047388445,-0.035067994,1,10.27392885902313,-2.376335,1.4990982,0.0,36013,-3.5577526
24.210608929968163,-10.02,370998,36105,0.01957,0.832729,0.76834923,0.00953,-1.8938062,0.03334694,-9.278216313529983,15323.778145074844,4.9258432,1.0,-0.0047172913,4.8052335,0.00613530256451161,-0.09496281,1,10.275169644093616,-2.349147,1.4842699,0.0,36105,-3.5593848
24.211246600886017,-8.29,371998,36213,0.05502,0.8291539,0.76831305,0.00951,-1.9161596,0.033611745,-9.275398337613565,15364.677669525146,4.920159,1.0,-0.004566211,4.784963,0.006204089442695942,-0.078343876,1,10.272360754425206,-2.3662093,1.4503514,0.0,36213,-3.5586424
24.210642746035695,-8.04,372998,36321,0.09273,0.833527,0.76829267,0.0095,-1.928545,0.031897552,-9.272046474491342,15406.365040063858,4.9396024,1.0,-0.004462718,4.8043194,0.005965457592798113,-0.052321523,1,10.269017923515321,-2.3646588,1.4396617,0.0,36321,-3.5589614
24.209076028677597,-9.82,373998,36412,0.22929,0.8334403,0.76827395,0.00948,-1.8501326,0.03295092,-9.273453806437438,15448.668902397156,4.928433,1.0,-0.0043149106,4.818909,0.006107679216336141,-0.10677153,1,10.270432824343622,-2.3229647,1.4505974,0.0,36412,-3.5606925
24.20904156041855,-8.18,374998,36518,0.02995,0.82649535,0.76823837,0.00946,-1.8819785,0.033747096,-9.27186592913084,15489.997778892517,4.9248643,1.0,-0.0043075667,4.806668,0.005131950433723703,-0.110313006,1,10.268853715975684,-2.349142,1.4818482,0.0,36518,-3.560048
24.209363682953274,-7.57,375998,36630,0.09189,0.82671857,0.76818204,0.00944,-1.9499835,0.032024097,-9.267403767403767,15531.098005056381,4.9465356,1.0,-0.004435238,4.8203454,0.006017528562034099,-0.11995468,1,10.264400764400765,-2.4036453,1.4688147,0.0,36630,-3.5598505
24.209519942524157,-9.45,376998,36724,0.01185,0.83561707,0.76813704,0.00942,-1.9441339,0.0344887,-9.268598191918091,15572.30382490158,4.926719,1.0,-0.0045186626,4.8081784,0.00570390087460271,-0.062696986,1,10.265602875503758,-2.4189503,1.4260876,0.0,36724,-3.5604777
24.210295071472007,-8.57,377998,36829,0.1519,0.8308378,0.7681136,0.0094,-1.8761394,0.032321982,-9.266583398951912,15613.109996557236,4.904212,1.0,-0.0044298857,4.7954736,0.00590941863078478,-0.04076825,1,10.26359662222705,-2.3482075,1.4681778,0.0,36829,-3.5608106
24.211929835558717,-9.15,378998,36925,0.01905,0.83977944,0.76805234,0.00938,-1.9094915,0.03369961,-9.266431956668923,15653.35776925087,4.9026403,1.0,-0.0045050266,4.7815247,0.006005263091759251,-0.050211087,1,10.263452945159106,-2.376168,1.4630303,0.0,36925,-3.5610402
24.211908948938543,-9.5,379998,37021,0.0076,0.8352947,0.76800007,0.00936,-1.9193633,0.033111993,-9.26741579103752,15694.673261880875,4.9079413,1.0,-0.0044741766,4.7885466,0.005790548678131386,-0.07305601,1,10.264444504470436,-2.393209,1.4910971,0.0,37021,-3.5616274
24.210645566130353,-9.05,380998,37119,0.09065,0.8320721,0.7679665,0.00934,-1.9539077,0.033876337,-9.26703305584741,15736.796400547028,4.9159627,1.0,-0.004587206,4.794931,0.005868567527484134,-0.045725945,1,10.264069613944342,-2.4007413,1.4764237,0.0,37119,-3.5620482
24.209930146352722,-8.54,381998,37224,0.06376,0.83610964,0.7679199,0.00933,-1.8815595,0.031251296,-9.265070921985815,15778.566798448563,4.8773847,1.0,-0.004803675,4.7791805,0.005674976803265792,-0.03841639,1,10.2621158392435,-2.37061,1.4991258,0.0,37224,-3.5615141
24.2089146482656,-8.41,382998,37333,0.10824,0.8231317,0.7678796,0.00931,-1.8726182,0.03263124,-9.261859480888223,15820.535763978958,4.853918,1.0,-0.0046613174,4.762842,0.005415276903526236,-0.0893853,1,10.25891302600916,-2.369403,1.514848,0.0,37333,-3.5617437
24.207961284562668,-9.77,383998,37421,0.06387,0.8250108,0.76785463,0.00929,-1.8907263,0.032483116,-9.264503888191122,15862.467536449432,4.9037123,1.0,-0.0045867953,4.800228,0.005606349106155558,-0.09689882,1,10.261564362256488,-2.3659496,1.4637704,0.0,37421,-3.5629537
24.20738940091013,-11.86,384998,37499,0.15357,0.8287611,0.767747,0.00927,-1.9160192,0.03244839,-9.26987386330302,15904.151977062225,4.852572,0.99,-0.004410665,4.7529006,0.005448014804731184,-0.0695987,1,10.266913784367583,-2.387934,1.4906443,0.0,37499,-3.5626574
24.20667203588359,-9.09,385998,37598,0.06776,0.836571,0.76772606,0.00925,-1.8786256,0.03395377,-9.269269642002234,15945.9342212677,4.894237,1.0,-0.0045281933,4.790765,0.005473670307579968,-0.045968357,1,10.26631735730624,-2.359932,1.5487851,0.0,37598,-3.5628176
24.2066823385939,-7.98,386998,37710,0.00219,0.8299095,0.767678,0.00923,-1.9191885,0.032903314,-9.265473349244232,15987.238341331482,4.8719206,1.0,-0.004596665,4.776132,0.006005952395675619,-0.06893516,1,10.262529832935561,-2.4067771,1.4654099,0.0,37710,-3.5620508
24.207750865911965,-9.65,387998,37804,0.01376,0.8315934,0.7676281,0.00922,-1.8851527,0.03330204,-9.26632102423024,16027.84174990654,4.8786187,1.0,-0.0045083743,4.7950335,0.00590819029490489,-0.06791926,1,10.263384827002433,-2.3826313,1.5230354,0.0,37804,-3.5633593
24.201216656201403,-9.03,388998,37904,0.00543,0.8243871,0.7675891,0.0092,-1.8845973,0.03384346,-9.265697551709582,16073.489425182343,4.8474865,1.0,-0.004436075,4.766126,0.005815310608638772,-0.070885226,1,10.26276910088645,-2.38416,1.48203,0.0,37904,-3.5636382
24.199465277160403,-9.2,389998,38002,0.077,0.83728385,0.7675254,0.00918,-1.9430091,0.034453753,-9.265328140624177,16115.975933074951,4.866318,1.0,-0.004635499,4.765257,0.00540542291053832,-0.027330637,1,10.26240724172412,-2.4166713,1.4743333,0.0,38002,-3.5650084
24.198417346170622,-9.25,390998,38098,0.0973,0.8230764,0.767466,0.00916,-1.9278014,0.031512715,-9.265656989868235,16157.998864412308,4.864568,1.0,-0.004804544,4.763567,0.005956479844324911,-0.065997936,1,10.262743451099796,-2.408167,1.4607357,0.0,38098,-3.5654018
24.197589694541758,-9.7,391998,38191,0.17346,0.84491587,0.767415,0.00914,-1.8897722,0.032342523,-9.267026262732058,16199.877960920334,4.8533206,1.0,-0.0046165045,4.735918,0.005791523815568812,0.004703698,1,10.264119818805478,-2.3646202,1.4590803,0.0,38191,-3.5661995
24.197011070317533,-8.92,392998,38291,0.08205,0.8267206,0.76736915,0.00912,-1.9052262,0.03262539,-9.266119975973467,16241.592767715454,4.867612,1.0,-0.004665991,4.769908,0.005551168929630476,-0.049462814,1,10.263221122456974,-2.3936992,1.4705539,0.0,38291,-3.566093
24.197245872069956,-9.06,393998,38391,0.02197,0.8247256,0.76733905,0.00911,-1.8990207,0.03366015,-9.26558307936756,16282.762182235718,4.8578386,1.0,-0.0046861484,4.7766438,0.005285672908903736,-0.03794054,1,10.262691776718501,-2.4026475,1.486651,0.0,38391,-3.5670283
24.197022994247256,-9.77,394998,38481,0.12961,0.82403487,0.7673124,0.00909,-1.9450209,0.03214529,-9.267664561731763,16324.239560127258,4.867039,1.0,-0.0046329885,4.7598534,0.005770586190876925,-0.03934391,1,10.264780021309218,-2.425331,1.523209,0.0,38481,-3.5681248
24.19705666558793,-9.17,395998,38579,0.02705,0.82041323,0.76724726,0.00907,-1.9103899,0.03177519,-9.26739936234739,16365.544184684753,4.8575926,1.0,-0.00484369,4.75926,0.005734348454601881,-0.05315281,1,10.264522149355868,-2.408802,1.4955759,0.0,38579,-3.5694554
24.19559607790364,-9.02,396998,38679,0.15774,0.829117,0.767205,0.00905,-1.9014221,0.032806948,-9.266759740427622,16407.861939907074,4.844316,1.0,-0.004804612,4.760347,0.005609843400724044,-0.047531698,1,10.263889966131492,-2.4219046,1.5399224,0.0,38679,-3.5703406
24.194638938659942,-8.65,397998,38783,0.06036,0.83197033,0.76716495,0.00903,-1.9324667,0.031859063,-9.265038805662275,16449.84250473976,4.824808,1.0,-0.0048374217,4.734919,0.005291515746496401,-0.02908166,1,10.262176726916433,-2.4325726,1.5150828,0.0,38783,-3.5713093
24.1941762030557,-8.17,398998,38897,0.05299,0.8346489,0.7671346,0.00901,-1.947292,0.030429319,-9.260637067126,16491.48938369751,4.818381,1.0,-0.0048768343,4.7307796,0.005755128322280917,-0.024147047,1,10.257783376610021,-2.4443302,1.5192955,0.0,38897,-3.5707371
24.1720224250666,-7.59,399998,39013,0.07665,0.82855815,0.76709193,0.009,-1.9168946,0.031089205,-9.25578653269423,16547.97405719757,4.8421626,1.0,-0.0049896073,4.749939,0.005267510072389374,-0.027726436,1,10.252941327249891,-2.4244974,1.5129273,0.0,39013,-3.5699453
24.155705140192094,-9.31,400998,39109,0.04491,0.82783633,0.7670608,0.00898,-1.962389,0.032320566,-9.256053593801939,16600.550374031067,4.8212914,1.0,-0.0049182298,4.724001,0.006022363658642224,-0.075891465,1,10.253215372420671,-2.4492965,1.5060222,0.0,39109,-3.5707328
24.15629338399967,-9.32,401998,39206,0.01372,0.82176703,0.7670113,0.00896,-1.972387,0.033241216,-9.25623629036372,16641.543204069138,4.7994785,1.0,-0.0048910617,4.734966,0.005955224552657682,-0.046430532,1,10.253405091057491,-2.4973264,1.5016131,0.0,39206,-3.5716922
24.1549589249231,-9.56,402998,39300,0.02485,0.82953763,0.76695454,0.00894,-1.9512868,0.03302103,-9.257201017811704,16683.8619453907,4.819707,1.0,-0.0050090747,4.7258224,0.00554137570109697,-0.024495443,1,10.25437659033079,-2.4386592,1.5224113,0.0,39300,-3.5724113
24.153874771366457,-7.96,403998,39411,0.14609,0.82799804,0.766935,0.00893,-1.9247749,0.03390759,-9.253609398391312,16726.012030124664,4.838848,1.0,-0.0050881524,4.7303395,0.005977980348254751,-0.045517173,1,10.25079292583289,-2.4002848,1.506475,0.0,39411,-3.57308
24.154440664433192,-8.43,404998,39516,0.03767,0.8172288,0.7669076,0.00891,-1.9735548,0.030528225,-9.251720821945542,16767.020426034927,4.8493276,1.0,-0.005219189,4.731835,0.005556252354388007,-0.10788139,1,10.248911833181497,-2.4365335,1.5611931,0.0,39516,-3.5729125
24.153951212215546,-8.58,405998,39621,0.0459,0.81167114,0.76686704,0.00889,-1.9579945,0.031106172,-9.24966558138361,16808.76128435135,4.8170495,1.0,-0.0051754043,4.728519,0.005465640833323848,-0.067242764,1,10.246864036748189,-2.4579933,1.5503639,0.0,39621,-3.5727
24.153216417665018,-9.77,406998,39714,0.20586,0.82087445,0.7668223,0.00887,-2.0109692,0.031860348,-9.250994611472025,16850.67499756813,4.8445745,1.0,-0.0052098013,4.7230396,0.005726407169429689,-0.05590457,1,10.248199627335449,-2.4756265,1.5449791,0.0,39714,-3.573894
24.15440127073834,-9.73,407998,39807,0.0369,0.8176971,0.7667958,0.00885,-1.9496207,0.033058725,-9.252066219509132,16891.248738765717,4.837507,1.0,-0.0052289614,4.7442856,0.005585012992953803,-0.044172928,1,10.249277765217172,-2.4435859,1.5812941,0.0,39807,-3.5753686
24.15378702962228,-8.9,408998,39908,0.12663,0.81905943,0.7667585,0.00884,-2.016939,0.03093416,-9.251328054525409,16933.079665660858,4.825139,1.0,-0.0051730257,4.7101192,0.005676084070578138,-0.041099023,1,10.248546657311817,-2.4929683,1.5274079,0.0,39908,-3.576196
24.15339647028978,-8.64,409998,40011,0.03418,0.82223123,0.76671505,0.00882,-2.0370865,0.03306137,-9.249856289520382,16974.755517482758,4.779757,1.0,-0.0051954933,4.674162,0.005458118094332292,-0.041095555,1,10.24708205243558,-2.522533,1.5169541,0.0,40011,-3.5773792
24.154182399099046,-9.37,410998,40109,0.05274,0.81854904,0.7666734,0.0088,-2.0161583,0.031847063,-9.249669650203197,17015.603890419006,4.793307,1.0,-0.005114198,4.6780095,0.005178204780591156,-0.032847803,1,10.246902191528086,-2.486619,1.5444733,0.0,40109,-3.5782142
24.15553516026106,-7.79,411998,40221,0.11755,0.8185881,0.7666324,0.00878,-2.0182834,0.032275878,-9.246015762909924,17056.049359560013,4.805215,1.0,-0.005086045,4.690768,0.005394534271130708,-0.053867098,1,10.243256010541756,-2.4776473,1.5397372,0.0,40221,-3.578368
24.15646940606936,-9.79,412998,40312,0.19063,0.8163801,0.76658076,0.00877,-1.9966538,0.031950496,-9.247817027187935,17096.78649878502,4.782466,1.0,-0.005172243,4.66687,0.005203899083297148,-0.03287387,1,10.245063504663623,-2.4622388,1.5712595,0.0,40312,-3.5798635
24.155740352136412,-11.14,413998,40394,0.02966,0.8149247,0.7665485,0.00875,-2.001602,0.032678366,-9.251671040253504,17138.70053100586,4.78765,1.0,-0.0052960934,4.7088833,0.005076872467265463,-0.06425043,1,10.248923107392187,-2.5032377,1.5337682,0.0,40394,-3.5823731
24.155375256318685,-12.45,414998,40474,0.04821,0.81299454,0.7664775,0.00873,-1.9655963,0.032742813,-9.255843257399812,17180.358226537704,4.781776,1.0,-0.0053521446,4.6968465,0.005301795516022203,-0.09929907,1,10.253100756040915,-2.4658556,1.563385,0.0,40474,-3.58413
24.155369527968865,-8.4,415998,40579,0.06113,0.81784576,0.7664343,0.00871,-2.023266,0.031470623,-9.254096946696567,17221.76096367836,4.77641,1.0,-0.0052937246,4.6986623,0.005245240408956718,-0.054293294,1,10.251361541684123,-2.531668,1.5338608,0.0,40579,-3.5843453
24.156629185233882,-7.95,416998,40689,0.16131,0.8155412,0.7664013,0.0087,-2.0234857,0.03151206,-9.250804885841383,17262.259432077408,4.787118,1.0,-0.0052149063,4.676784,0.005445818619417222,-0.050177425,1,10.248076875814101,-2.495543,1.5565757,0.0,40689,-3.584271
24.155918021588313,-9.42,417998,40786,0.1782,0.8116768,0.7663455,0.00868,-2.0283062,0.031471815,-9.251287206394352,17304.165365457535,4.791545,1.0,-0.0051847,4.70985,0.005121895472009541,-0.049854044,1,10.248565684303438,-2.5337303,1.5653012,0.0,40786,-3.5843616
24.156045720267542,-9.64,418998,40877,0.11473,0.81270874,0.7662639,0.00866,-1.996241,0.03210815,-9.252684883920052,17345.47139263153,4.755159,1.0,-0.0053045894,4.6590385,0.005081754312904641,-0.042803153,1,10.249969420456491,-2.4869378,1.5717511,0.0,40877,-3.584885
24.15666894865862,-10.64,419998,40967,0.05311,0.8177652,0.7662134,0.00864,-1.9612765,0.030529434,-9.25476603119584,17386.420325279236,4.7814307,1.0,-0.005254767,4.7031507,0.0052441074403736946,-0.053655934,1,10.252056533307297,-2.469359,1.5614443,0.0,40967,-3.585505
24.156171822870697,-7.5,420998,41085,0.09341,0.81409824,0.7661635,0.00863,-2.0334678,0.031706244,-9.249653158086893,17428.175419807434,4.7385364,1.0,-0.005182602,4.6585255,0.005261689396401758,-0.08933421,1,10.246951442132165,-2.5481954,1.5565271,0.0,41085,-3.58516
24.15632972774791,-8.3,421998,41191,0.00909,0.8170807,0.76609886,0.00861,-2.022911,0.03199738,-9.247529800199073,17469.45851278305,4.759502,1.0,-0.005243108,4.677436,0.005045938113031087,-0.011831987,1,10.244835036779879,-2.5317748,1.6157107,0.0,41191,-3.5847287
24.156720986874536,-9.22,422998,41287,0.07922,0.8151993,0.7660781,0.00859,-2.0280516,0.03129953,-9.247995737156975,17510.571912050247,4.7565866,1.0,-0.005231856,4.67173,0.005104716355398387,-0.0394606,1,10.245307239566934,-2.5241904,1.5834279,0.0,41287,-3.585466
24.156173890005572,-8.85,423998,41388,0.0756,0.8083183,0.7660434,0.00858,-2.0426047,0.030749287,-9.247003962501209,17552.36578154564,4.7362995,1.0,-0.0052415524,4.677996,0.0052540585030179275,-0.07297904,1,10.244322025707934,-2.57452,1.5787337,0.0,41388,-3.586229
24.156872109927136,-9.6,424998,41478,0.10147,0.8144132,0.7660056,0.00856,-2.0123563,0.030446017,-9.24871015960268,17593.254543304443,4.745443,1.0,-0.005052868,4.6725135,0.004841607221419957,-0.042520326,1,10.246034042142822,-2.5276136,1.5996513,0.0,41478,-3.5874002
24.157839176143593,-9.94,425998,41570,0.05188,0.80378795,0.7659787,0.00854,-2.0097065,0.030524151,-9.250300697618474,17633.944695711136,4.7159123,1.0,-0.0049165697,4.648433,0.005046017713104592,-0.037157375,1,10.247630502766418,-2.546032,1.5581884,0.0,41570,-3.5885613
24.15749485647174,-11.4,426998,41650,0.10087,0.8030704,0.7659406,0.00852,-2.075955,0.031004062,-9.254645858343338,17675.5910551548,4.7273297,1.0,-0.0049484973,4.661942,0.005523473570428672,-0.04508437,1,10.251980792316926,-2.6058352,1.6059659,0.0,41650,-3.5908706
24.1574653722327,-8.4,427998,41755,0.23807,0.7964907,0.76591265,0.00851,-2.0784066,0.033093806,-9.252903843851035,17717.007699489594,4.713015,1.0,-0.004875347,4.646934,0.004960719920819548,-0.098133326,1,10.250245479583283,-2.600318,1.6001608,0.0,41755,-3.590747
24.15577120657527,-9.62,428998,41849,0.03533,0.8113405,0.76587474,0.00849,-2.0649507,0.030709794,-9.253769504647662,17759.648256778717,4.7338595,1.0,-0.004858002,4.6622787,0.004833122874447055,-0.04799499,1,10.251117111519989,-2.5842721,1.5705464,0.0,41849,-3.591359
24.15644323828184,-8.32,429998,41955,0.02141,0.8161517,0.7658139,0.00847,-2.0625243,0.03207463,-9.251507567631986,17800.551006555557,4.724346,1.0,-0.00488595,4.6523137,0.005297154321918554,-0.019806763,1,10.24886187581933,-2.567665,1.5800406,0.0,41955,-3.5909832
24.15622309219553,-9.94,430998,42040,0.11321,0.79946804,0.76579493,0.00846,-2.1084063,0.032818347,-9.25454329210276,17842.11043071747,4.7307205,1.0,-0.0050033117,4.6599216,0.00533616488828411,0.025546303,1,10.251902949571836,-2.615848,1.5995106,0.0,42040,-3.5921683
24.157316315600372,-7.52,431998,42155,0.1185,0.80145293,0.76575226,0.00844,-2.0516088,0.03189919,-9.25038548214921,17882.69832444191,4.6953135,1.0,-0.004904668,4.629306,0.005280984050623567,-0.043717667,1,10.247752342545368,-2.5720563,1.5973122,0.0,42155,-3.5915046
24.157044172907977,-9.01,432998,42255,0.07958,0.8013863,0.76570463,0.00842,-2.0486264,0.030667434,-9.249816589752692,17924.29557609558,4.7268033,1.0,-0.004920412,4.6582317,0.005014807567205625,-0.0097889975,1,10.247189681694474,-2.5631402,1.5853112,0.0,42255,-3.5913851
