reference_actor_Q_std,total/epochs,total/duration,success rate,reference_action_mean,total/steps_per_second,rollout/error,rollout/return_history,total/episodes,reference_Q_mean,errors,total/steps,reference_actor_Q_mean,reference_Q_std,rollout/goal_tolerance,train/loss_critic,train/loss_actor,rollout/Q_mean,rollout/episode_steps,rollout/actions_mean,rollout/actions_std,rollout/episodes,reference_action_std,rollout/return,train/param_noise_distance
3.7923572,1,22765.47557258606,1.0,-0.013212115,23.544335732895604,0.18608,-9.68,52001,-3.4551792,0.004466228229227739,535998,-2.696893,3.7168403,0.00686,0.026537348,1.8353949,-3.749231,10.307378704255687,-0.0085574845,0.77008635,52001,0.86604893,-9.30866714101652,0.0
3.7957172,1,22807.162423610687,1.0,-0.027560642,23.545147354415423,0.00166,-9.11,52100,-3.457596,0.004152017749773587,536998,-2.683278,3.7109163,0.00684,0.026781375,1.8234633,-3.74916,10.307101727447217,-0.008662696,0.7700454,52100,0.86911136,-9.308387715930902,0.0
3.788564,1,22848.32656311989,1.0,-0.028075928,23.5464946858908,0.09229,-10.89,52184,-3.4703698,0.004232658445296778,537998,-2.7098725,3.7118115,0.00683,0.026903545,1.7936364,-3.7495847,10.30953932239767,-0.008654288,0.7700067,52184,0.8662501,-9.310823240840104,0.0
3.797605,1,22890.36274433136,1.0,-0.01874415,23.546940082174064,0.04566,-9.78,52278,-3.45229,0.003951984268450229,538998,-2.6783009,3.7081914,0.00682,0.027335918,1.7835163,-3.749798,10.310130456406137,-0.008683837,0.76998246,52278,0.86721075,-9.311412066261143,0.0
3.7800872,1,22933.153688669205,1.0,-0.02507793,23.546608867266336,0.11745,-10.83,52362,-3.4533875,0.00404132879433793,539998,-2.6867666,3.6977572,0.0068,0.027264688,1.7713796,-3.7510364,10.312784080058057,-0.008724061,0.76994157,52362,0.86394256,-9.314063633933005,0.0
3.7777267,1,22975.790972471237,1.0,-0.019222388,23.546436362004002,0.13201,-9.9,52452,-3.4391565,0.004338194709103575,540998,-2.6633062,3.690538,0.00679,0.02643118,1.8274293,-3.7513542,10.31417295813315,-0.008730571,0.76990557,52452,0.8640944,-9.31545031647983,0.0
3.8187208,1,23019.381951332092,1.0,-0.014926906,23.5452889719585,0.04265,-11.15,52531,-3.4544668,0.004131303882300211,541998,-2.6748695,3.7380166,0.00678,0.03024384,1.7885926,-3.7524376,10.317488720945727,-0.008781266,0.7698745,52531,0.8642674,-9.318764158306523,0.0
3.7862413,1,23061.53306865692,1.0,-0.013972466,23.545615913019766,0.08498,-9.68,52626,-3.44593,0.004461632773014439,542998,-2.6796334,3.6991284,0.00676,0.026216164,1.8126947,-3.753096,10.318074715919888,-0.0087862415,0.76986957,52626,0.86837506,-9.319347850872193,0.0
3.819971,1,23103.75626015663,1.0,-0.008841813,23.545868207506444,0.16748,-9.33,52724,-3.4647725,0.004210477933579461,543998,-2.691072,3.7336996,0.00675,0.028360335,1.8290529,-3.7537978,10.317862832865488,-0.008984115,0.7698429,52724,0.864341,-9.319133601395949,0.0
3.8011682,1,23145.884496688843,1.0,0.010437474,23.5462161784297,0.11021,-9.55,52816,-3.472913,0.004186607616074392,544998,-2.6953323,3.7149215,0.00673,0.027391737,1.8199538,-3.75411,10.318823841260224,-0.008923291,0.76980406,52816,0.8658916,-9.320092396243563,0.0
3.8168755,1,23188.286561489105,1.0,-0.010565246,23.546284825839116,0.16773,-8.67,52918,-3.4417815,0.004163933418440891,545998,-2.6646519,3.7293715,0.00672,0.027735744,1.8400908,-3.7546418,10.317642390113004,-0.009031158,0.76978415,52918,0.86698484,-9.318908499943308,0.0
3.8208838,1,23229.29494524002,1.0,-0.027127609,23.54776592614951,0.0805,-8.84,53020,-3.4488742,0.004069644298350474,546998,-2.663251,3.7360983,0.00671,0.026678257,1.8318143,-3.7548063,10.316842700867596,-0.009031756,0.7697424,53020,0.86506534,-9.318106374952848,0.0
3.8008084,1,23270.87804031372,1.0,-0.010496105,23.548660220326276,0.05154,-10.14,53105,-3.3856685,0.004336328292679585,547998,-2.6135225,3.7193406,0.00669,0.026745893,1.7847296,-3.7548888,10.319066001318143,-0.009025843,0.76971275,53105,0.8670812,-9.320327652763392,0.0
3.808373,1,23313.10230064392,1.0,0.0054594777,23.548903655985605,0.07717,-11.42,53186,-3.433157,0.004371437129729101,548998,-2.641154,3.71716,0.00668,0.027651379,1.8155688,-3.7551649,10.32211484225172,-0.008951565,0.76966375,53186,0.8644395,-9.323374572255856,0.0
3.7978604,1,23356.01846241951,1.0,-0.03294498,23.54844858874222,0.12795,-10.72,53268,-3.4083748,0.00400249612605109,549998,-2.6361113,3.7131867,0.00667,0.026780946,1.8568321,-3.75614,10.325129533678757,-0.008992761,0.7696376,53268,0.86843854,-9.32638732447248,0.0
3.8148897,1,23398.189128398895,1.0,-0.013102512,23.548745459589504,0.09842,-10.03,53359,-3.442688,0.004337798322449387,550998,-2.6639924,3.732827,0.00665,0.0270836,1.8087674,-3.7568486,10.326224254577484,-0.008937935,0.76961255,53359,0.86900854,-9.327479900297982,0.0
3.8138556,1,23439.92587041855,1.0,0.0073691807,23.54947720618126,0.0372,-8.76,53463,-3.4598048,0.004029649526037524,551998,-2.674899,3.720232,0.00664,0.026165735,1.8062549,-3.7571719,10.324804070104559,-0.009008444,0.76959246,53463,0.87018067,-9.326057273254401,0.0
3.8041449,1,23481.76621556282,1.0,-0.020563552,23.550102446446044,0.12669,-9.25,53560,-3.457971,0.004147112587365767,552998,-2.6822264,3.720129,0.00663,0.025671456,1.8007817,-3.7570856,10.324775952203137,-0.008910344,0.7695581,53560,0.87044704,-9.326026885735624,0.0
3.7993414,1,23522.626131772995,1.0,0.005939126,23.55170706266048,0.00356,-11.24,53639,-3.4498317,0.004215264398019873,553998,-2.6693857,3.7062058,0.00661,0.026723271,1.802396,-3.7579017,10.3283058968288,-0.008951981,0.76952434,53639,0.8666636,-9.329554987975166,0.0
3.8567917,1,23564.106732606888,1.0,-0.016421506,23.552685713820004,0.05712,-10.42,53731,-3.4811473,0.004145474263771966,554998,-2.6943007,3.762642,0.0066,0.02787514,1.7811891,-3.7584717,10.329214047756416,-0.008943955,0.76951075,53731,0.8685259,-9.330461000167501,0.0
3.8203697,1,23605.82298183441,1.0,-0.0097577525,23.553425797857667,0.02234,-10.51,53818,-3.4313965,0.0042371571843138325,555998,-2.6571207,3.735686,0.00659,0.026779093,1.8525527,-3.7593806,10.33070719833513,-0.008954239,0.76947504,53818,0.8638848,-9.33195213497343,0.0
3.830435,1,23648.381762742996,1.0,-0.0041252174,23.553324095838402,0.08819,-10.0,53909,-3.456769,0.003988401072318935,556998,-2.6737344,3.7394357,0.00658,0.02879833,1.7652688,-3.7595909,10.332207980114637,-0.008921843,0.76944166,53909,0.865727,-9.333450815262758,0.0
3.7902672,1,23690.561240196228,1.0,-0.002935489,23.553599863781788,0.11766,-10.68,53995,-3.4221888,0.004041157859977174,557998,-2.6483197,3.7037518,0.00656,0.027785335,1.789402,-3.7607872,10.334197610889897,-0.008845985,0.7694335,53995,0.8658175,-9.335438466524678,0.0
3.8218608,1,23733.23699426651,1.0,-0.01211445,23.553382125457354,0.13047,-9.01,54095,-3.4372787,0.003964297095034173,558998,-2.655898,3.7276604,0.00655,0.027038798,1.8180516,-3.7610743,10.333598299288289,-0.008871213,0.76941663,54095,0.8685432,-9.334836861077733,0.0
3.8331928,1,23775.497057676315,1.0,0.0045293816,23.553576972187646,0.1296,-9.77,54183,-3.465143,0.003833171661658169,559998,-2.6891513,3.7425432,0.00654,0.027335245,1.7731475,-3.7615356,10.33517893066091,-0.008856859,0.76937544,54183,0.86543125,-9.336415480870384,0.0
3.8290808,1,23817.786927461624,1.0,-0.042184625,23.553741651503987,0.00895,-9.16,54281,-3.4450388,0.004219074191615779,560998,-2.6654725,3.742207,0.00652,0.026999004,1.8315747,-3.7615201,10.3350343582469,-0.008714299,0.7693546,54281,0.8670459,-9.336268675963966,0.0
3.8122253,1,23861.358868837357,1.0,-0.014251907,23.5526401949372,0.05501,-9.0,54379,-3.3997786,0.00413503334958298,561998,-2.62781,3.722705,0.00651,0.026602902,1.8025489,-3.7612815,10.334632854594604,-0.008709545,0.7693208,54379,0.8690981,-9.335864947865904,0.0
3.8374448,1,23903.975321769714,1.0,-0.006915897,23.55248415468657,0.01437,-9.32,54477,-3.4762337,0.0041082540964936624,562998,-2.688395,3.744466,0.0065,0.026544442,1.7783931,-3.7613273,10.334563210162086,-0.008682521,0.76928395,54477,0.867011,-9.33579308699084,0.0
3.8106248,1,23946.165766954422,1.0,-0.009351785,23.552747671124624,0.01844,-10.18,54563,-3.4125657,0.004119475696507577,563998,-2.6390479,3.7230554,0.00648,0.028076306,1.7935,-3.7619836,10.33660172644466,-0.008623655,0.7692554,54563,0.8607731,-9.337829664791158,0.0
3.829517,1,23988.296045303345,1.0,-0.0069529912,23.553069335686335,0.08004,-8.88,54663,-3.4134166,0.004221836926660866,564998,-2.6320496,3.7388444,0.00647,0.026676785,1.8164368,-3.7620022,10.335766423357665,-0.00858514,0.7692292,54663,0.87072253,-9.336992115324808,0.0
3.8162334,1,24029.88437271118,1.0,-0.009302378,23.553921076822103,0.03386,-10.55,54751,-3.4375625,0.003771694524362783,565998,-2.6510086,3.717707,0.00646,0.029298924,1.7813444,-3.762656,10.337290643093278,-0.008556806,0.7692161,54751,0.8676873,-9.33851436503443,0.0
3.8425536,1,24074.143597602844,1.0,-0.007603427,23.552156599101544,0.0734,-9.93,54846,-3.482019,0.0038417863322693074,566998,-2.7007551,3.7599428,0.00645,0.027987622,1.7676576,-3.7627213,10.33778215366663,-0.008594412,0.7691832,54846,0.86699295,-9.339003755971264,0.0
3.836089,1,24116.260586977005,1.0,-0.007865037,23.552490567576797,0.06553,-9.36,54944,-3.4317603,0.004066665474405282,567998,-2.6441078,3.7446232,0.00643,0.02913762,1.7686563,-3.7629802,10.337743884682586,-0.008611701,0.7691606,54944,0.8698737,-9.338963308095515,0.0
3.8120737,1,24157.59486103058,1.0,-0.012727748,23.55358649208368,0.06568,-10.53,55028,-3.413077,0.003839262665191543,568998,-2.6361556,3.7190595,0.00642,0.027332244,1.768799,-3.763228,10.34009958566548,-0.008602995,0.76913685,55028,0.8641098,-9.341317147633932,0.0
3.8391206,1,24200.646404743195,1.0,-0.010243733,23.553007240677815,0.21566,-11.05,55111,-3.4358182,0.003650299033749786,569998,-2.650938,3.7487943,0.00641,0.02714916,1.7930232,-3.764543,10.342744642630327,-0.008548305,0.76910514,55111,0.86732936,-9.343960370887844,0.0
3.8181078,1,24242.275976657867,1.0,-0.024523253,23.55381155423675,0.0775,-10.41,55198,-3.4610546,0.003661465613992443,570998,-2.6844494,3.733276,0.00639,0.027525559,1.7970896,-3.7648714,10.344523352295374,-0.0085026445,0.7690695,55198,0.8604356,-9.345737164390014,0.0
3.8276548,1,24284.202095508575,1.0,-0.007298082,23.55432547259984,0.0406,-9.3,55295,-3.4373455,0.0038967533295070924,571998,-2.6566217,3.734019,0.00638,0.025214732,1.8123746,-3.7648823,10.34429876118998,-0.008540541,0.7690398,55295,0.866943,-9.345510443982278,0.0
3.814588,1,24327.166234254837,1.0,-0.011795317,23.553832554207126,0.06036,-8.91,55397,-3.4308906,0.004008307638053325,572998,-2.6513276,3.7245917,0.00637,0.026657283,1.7500211,-3.7644866,10.343502355723235,-0.00842433,0.7690128,55397,0.8676464,-9.344711807498602,0.0
3.8326218,1,24369.630293369293,1.0,0.0029035609,23.553824702715268,0.00579,-10.49,55480,-3.4426782,0.00388119451536431,573998,-2.6677256,3.7451243,0.00636,0.02743416,1.7719672,-3.764809,10.346070656092285,-0.008471512,0.7689721,55480,0.86853087,-9.347278298485941,0.0
3.849621,1,24410.988919496536,1.0,-0.019546056,23.554883495144328,0.0073,-10.21,55569,-3.4331095,0.003725548917511361,574998,-2.6511238,3.7644737,0.00634,0.026071342,1.7816395,-3.7650344,10.347279958250104,-0.008406017,0.7689562,55569,0.86931425,-9.348485666468715,0.0
3.8268607,1,24453.535960435867,1.0,-0.01773039,23.554793913318917,0.06339,-9.63,55663,-3.4482455,0.0038363036251162796,575998,-2.6715255,3.7360392,0.00633,0.026836941,1.7568089,-3.7654188,10.347861236368862,-0.00848805,0.7689264,55663,0.8682445,-9.349064908467025,0.0
3.8149335,1,24496.017249584198,1.0,-0.003822575,23.55476786781713,0.05242,-9.34,55761,-3.4361324,0.003940169977566303,576998,-2.6650586,3.7273092,0.00632,0.026514964,1.7495351,-3.7660022,10.347554742562005,-0.008567331,0.7689099,55761,0.8643174,-9.348756299205538,0.0
3.821078,1,24538.18273997307,1.0,0.0061368197,23.5550450546785,0.0216,-9.72,55855,-3.4274652,0.0038167788039856344,577998,-2.6505775,3.728559,0.00631,0.029475654,1.7744964,-3.7656143,10.34820517411154,-0.008660012,0.76886916,55855,0.865131,-9.349404708620535,0.0
3.8229082,1,24579.924142360687,1.0,-0.005524531,23.555727700646692,0.10172,-9.89,55945,-3.418262,0.0040156117511189245,578998,-2.6387076,3.7318923,0.00629,0.025053317,1.7599982,-3.7657695,10.349414603628563,-0.008659758,0.76884013,55945,0.86631584,-9.350612208418983,0.0
3.8433952,1,24621.194754838943,1.0,-0.014948328,23.556858461793762,0.02208,-10.08,56036,-3.453773,0.003828053348725177,579998,-2.6815727,3.7550128,0.00628,0.027031373,1.770502,-3.7661874,10.350042829609537,-0.008657341,0.7688214,56036,0.86862135,-9.351238489542437,0.0
3.8295875,1,24662.778075695038,1.0,-0.01671944,23.55768673816064,0.17307,-9.66,56129,-3.4056787,0.003844498836424964,580998,-2.6328583,3.7440906,0.00627,0.027622148,1.7784362,-3.7665021,10.351101925920647,-0.0087347785,0.7687859,56129,0.8645412,-9.352295604767589,0.0
3.8336825,1,24703.907223939896,1.0,-0.030703103,23.55894534108359,0.10629,-10.34,56215,-3.4274516,0.003945815340765703,581998,-2.6533773,3.7353513,0.00626,0.027979,1.767251,-3.7672727,10.353090812060838,-0.008688208,0.7687534,56215,0.86971205,-9.35428266476919,0.0
3.85311,1,24744.824204683304,0.99,0.0007939438,23.560401770389603,0.00375,-11.67,56296,-3.4437566,0.00411299530795808,582998,-2.651642,3.7602155,0.00624,0.026427235,1.7811967,-3.7677274,10.355975557766094,-0.00872584,0.76871306,56296,0.8663735,-9.35718345886031,0.0
3.8248234,1,24786.72437930107,1.0,0.011360094,23.56091878310818,0.01081,-9.59,56389,-3.4328866,0.003837221694139542,583998,-2.650371,3.726981,0.00623,0.027199138,1.7520125,-3.7684247,10.356541169377007,-0.00878776,0.76869,56389,0.8681861,-9.35774707833088,0.0
3.8695107,1,24828.823644161224,1.0,0.030917808,23.561245123168323,0.1091,-9.28,56485,-3.443943,0.003881111752390187,584998,-2.6557608,3.7734945,0.00622,0.029071722,1.7292598,-3.7689407,10.356714171904045,-0.008800825,0.76867145,56485,0.86280334,-9.357918031335753,0.0
3.8426907,1,24870.487931013107,1.0,-0.007186398,23.561982443829326,0.12757,-10.25,56570,-3.4582648,0.003938883652861625,585998,-2.6710482,3.7495415,0.00621,0.027838666,1.7574729,-3.7699082,10.358829768428496,-0.008765606,0.7686475,56570,0.8695657,-9.360031818985329,0.0
3.8574853,1,24912.332762479782,1.0,0.009367138,23.562546534545007,0.12842,-9.89,56662,-3.4657679,0.003840724107460591,586998,-2.6839597,3.7653837,0.00619,0.027533293,1.7872186,-3.7700648,10.359623733719248,-0.008774646,0.7686116,56662,0.8634502,-9.360823832550915,0.0
3.8296745,1,24955.49218940735,1.0,0.01834529,23.56186748540999,0.05366,-9.31,56757,-3.4190006,0.0038510527222021277,587998,-2.64716,3.7365081,0.00618,0.027272668,1.7368333,-3.7703235,10.359779410469192,-0.008780859,0.768595,56757,0.8657228,-9.360977500572616,0.0
3.8129551,1,24997.759135246277,1.0,-0.016052797,23.562031973078984,0.08255,-10.44,56846,-3.4115982,0.0038283373562717875,588998,-2.644886,3.7302434,0.00617,0.028818522,1.7492468,-3.771046,10.361221545931112,-0.008772917,0.76858,56846,0.8674697,-9.362417760264574,0.0
3.8267596,1,25039.495482206345,1.0,-0.026026273,23.562695199640363,0.0271,-9.53,56940,-3.435175,0.003780654160258229,589998,-2.661803,3.7331905,0.00616,0.027574606,1.7501451,-3.771527,10.361714085001756,-0.008659752,0.76855665,56940,0.8665474,-9.36290832455216,0.0
3.836053,1,25082.494015693665,1.0,-0.011257892,23.562170477553916,0.12161,-9.01,57040,-3.427043,0.003610937586928969,590998,-2.6680758,3.7524881,0.00614,0.026765559,1.7489084,-3.7715883,10.36109747545582,-0.008679771,0.7685247,57040,0.86771804,-9.362289621318373,0.0
3.828032,1,25125.14706492424,1.0,-0.0075838617,23.56197153673397,0.07141,-10.01,57130,-3.4131613,0.003822132257457787,591998,-2.6360734,3.7421308,0.00613,0.027052563,1.7534469,-3.7718008,10.362068965517242,-0.008707893,0.76849645,57130,0.8670626,-9.363259233327499,0.0
3.8072574,1,25167.24629855156,1.0,0.005639896,23.56229175673179,0.11496,-9.33,57227,-3.424901,0.003684987807429166,592998,-2.6639185,3.7285085,0.00612,0.027620323,1.7645617,-3.771385,10.362171702168556,-0.008678925,0.76847374,57227,0.8672598,-9.363359952469988,0.0
3.8246818,1,25209.268446445465,1.0,-0.023594832,23.56268295773392,0.20903,-9.97,57317,-3.432628,0.0038020076219993744,593998,-2.647735,3.7436333,0.00611,0.027104419,1.7750086,-3.7715328,10.363347697890678,-0.008717571,0.7684489,57317,0.8651877,-9.364534082383935,0.0
3.8438888,1,25251.155374526978,1.0,-0.00972636,23.56319903683401,0.04928,-9.62,57411,-3.4430127,0.0036430322171721297,594998,-2.6731791,3.7591724,0.00609,0.02658534,1.7802292,-3.7720597,10.363763041925763,-0.008798572,0.76842797,57411,0.8651226,-9.364947483931651,0.0
3.851699,1,25292.97607278824,1.0,0.019230256,23.56377510834764,0.0076,-9.93,57503,-3.438174,0.003542489341163242,595998,-2.6667023,3.765612,0.00608,0.0274337,1.7181914,-3.7730448,10.364294036832861,-0.008948869,0.7684124,57503,0.86734724,-9.365476583830409,0.0
3.8178306,1,25334.530618667603,1.0,0.018849617,23.56459683370275,0.00214,-10.22,57590,-3.4170635,0.0037086498392722668,596998,-2.6493545,3.7352662,0.00607,0.028062394,1.770558,-3.7738364,10.366383052613301,-0.00897275,0.76839215,57590,0.8657951,-9.367563813162008,0.0
3.8393338,1,25376.813020706177,1.0,0.002813672,23.564739966049494,0.03031,-10.69,57674,-3.4589376,0.00360926209765339,597998,-2.6766179,3.748431,0.00606,0.026506405,1.7420685,-3.7749457,10.368276866525644,-0.0089866305,0.76836246,57674,0.86637515,-9.369455907341264,0.0
3.8304157,1,25418.709297180176,1.0,-0.004085481,23.565240587036804,0.00866,-10.76,57760,-3.4214125,0.0036938622877078654,598998,-2.6536283,3.7476447,0.00605,0.027226634,1.7748303,-3.7753305,10.370135041551247,-0.008897031,0.7683359,57760,0.8683821,-9.371312326869806,0.0
3.8438926,1,25474.820202589035,1.0,-0.011916429,23.552590174474382,0.05561,-11.02,57840,-3.4313223,0.003943445735468938,599998,-2.6615243,3.7667575,0.00603,0.02764338,1.7412075,-3.7760904,10.373305670816045,-0.008852883,0.76830304,57840,0.8679338,-9.37448132780083,0.0
3.8445494,1,25517.090882778168,1.0,0.008945674,23.552763234684473,0.01254,-10.62,57927,-3.4453592,0.003983747551052272,600998,-2.6607168,3.7556841,0.00602,0.027128853,1.7871426,-3.7766361,10.375058262986173,-0.0088398075,0.76827,57927,0.8666153,-9.376232154263125,0.0
3.8272636,1,25559.314564466476,1.0,0.0019901644,23.552979031641183,0.04553,-9.37,58022,-3.4404612,0.0038746439330542954,601998,-2.6592479,3.7411377,0.00601,0.027561009,1.7877312,-3.7764926,10.375305918444727,-0.008765148,0.7682428,58022,0.8653373,-9.376477887697769,0.0
3.8457224,1,25601.076850414276,1.0,0.028198833,23.553618604533124,0.02348,-10.15,58111,-3.4220524,0.003749344257020435,602998,-2.6391275,3.758992,0.006,0.027589982,1.7466229,-3.7773736,10.376641255528213,-0.008695705,0.7682283,58111,0.8652198,-9.37781142984977,0.0
3.828004,1,25643.531311750412,1.0,-0.004808575,23.55362031294166,0.00182,-9.03,58211,-3.4154081,0.0036135584903561908,603998,-2.6460114,3.744738,0.00599,0.027088642,1.7985358,-3.7776184,10.37604576454622,-0.008666031,0.7682013,58211,0.869603,-9.377213928638916,0.0
3.8640718,1,25685.84654688835,1.0,-0.0044662952,23.553749684504403,0.12889,-8.98,58309,-3.4350424,0.003719467724511174,604998,-2.6553864,3.77252,0.00597,0.027605737,1.7791948,-3.7781298,10.375550944108113,-0.008663114,0.76817125,58309,0.8661739,-9.376717144866145,0.0
3.8174922,1,25728.473403453827,1.0,0.010180016,23.55359334761968,0.00815,-11.83,58389,-3.4352317,0.003766413679306339,605998,-2.6621032,3.7300367,0.00596,0.026297346,1.7440737,-3.778585,10.3785130760931,-0.008713176,0.7681394,58389,0.8696903,-9.379677679014883,0.0
3.8543828,1,25769.42883706093,1.0,0.0015020272,23.554965220146094,0.00295,-11.6,58470,-3.4321914,0.0036878895709592115,606998,-2.6509652,3.7638896,0.00595,0.027413644,1.7605191,-3.7796822,10.381392166923208,-0.0086821215,0.7680998,58470,0.8695332,-9.382555156490508,0.0
3.8364494,1,25811.10074520111,1.0,0.009643674,23.555678853140005,0.05324,-11.23,58550,-3.394933,0.0036381633963848627,607998,-2.625444,3.7463553,0.00594,0.027107878,1.7732246,-3.7806146,10.384099060631938,-0.008723965,0.76806474,58550,0.8703787,-9.385260461144322,0.0
3.8495147,1,25852.574956178665,1.0,0.012813345,23.55657032354728,0.04007,-11.48,58630,-3.4194918,0.003403678663754211,608998,-2.6401055,3.7605274,0.00593,0.030118413,1.7503476,-3.7816083,10.38715674569333,-0.008707206,0.76803356,58630,0.8670026,-9.388316561487294,0.0
3.8155103,1,25894.563017606735,1.0,0.00305444,23.55699146516735,0.12476,-10.8,58717,-3.3682995,0.0036117906938562903,609998,-2.6003757,3.7409317,0.00591,0.027750315,1.7942575,-3.7821348,10.388728988197625,-0.008642002,0.7680083,58717,0.8671471,-9.389887085511862,0.0
3.8391201,1,25937.446378707886,1.0,0.0007085055,23.556598096779865,0.01076,-11.1,58798,-3.432084,0.003576153405873552,610998,-2.6525345,3.7563002,0.0059,0.027596869,1.8487278,-3.7831075,10.391475900540835,-0.008674223,0.76797897,58798,0.86560124,-9.392632402462668,0.0
3.8305876,1,25980.037897586823,1.0,0.026593477,23.556470641516885,0.09447,-11.69,58878,-3.389788,0.0037921939926934866,611998,-2.6295052,3.7510374,0.00589,0.0278084,1.7985991,-3.7842042,10.394323856109242,-0.008670186,0.7679494,58878,0.86905396,-9.395478786643569,0.0
3.849722,1,26023.116030693054,1.0,0.015264611,23.555903116175532,0.0194,-9.28,58974,-3.4193013,0.003828504980594939,612998,-2.6437469,3.7608838,0.00588,0.028698778,1.8332709,-3.784091,10.39430935666565,-0.008671839,0.7679422,58974,0.87199086,-9.395462407162478,0.0
3.8143115,1,26066.4182138443,1.0,0.022311607,23.55513500024701,0.08089,-9.38,59071,-3.396823,0.003999893307101819,613998,-2.6357527,3.7364025,0.00587,0.02729738,1.8109027,-3.784449,10.394254371857595,-0.008705227,0.76789886,59071,0.86827046,-9.395405528939751,0.0
3.8284125,1,26108.33216547966,1.0,-0.015176038,23.555621864392705,0.10724,-9.75,59162,-3.403624,0.003723753936199223,614998,-2.647355,3.7495296,0.00586,0.026619293,1.8289366,-3.7857387,10.394831141611169,-0.008742206,0.7678724,59162,0.8665402,-9.395980528041648,0.0
3.8231192,1,26149.980875968933,1.0,0.038261537,23.556346099131726,0.04408,-9.82,59251,-3.3922973,0.003571052724238394,615998,-2.6272888,3.7468777,0.00584,0.029250503,1.7729847,-3.7861695,10.396297108909554,-0.0088044135,0.7678486,59251,0.8695301,-9.397444768864661,0.0
3.836563,1,26192.605600595474,1.0,0.017117178,23.556190224388097,0.0097,-10.21,59332,-3.4267702,0.003809523535852141,616998,-2.657492,3.759757,0.00583,0.026992457,1.8612878,-3.7871742,10.397340389671678,-0.008875733,0.7678016,59332,0.87078935,-9.39848648284231,0.0
3.8476954,1,26235.47277879715,1.0,0.019460762,23.555817164440448,0.02101,-8.36,59434,-3.410135,0.003735119737142931,617998,-2.6387181,3.7643943,0.00582,0.02837255,1.7969635,-3.786733,10.397802604569774,-0.008724302,0.767768,59434,0.8686699,-9.398946730827472,0.0
3.8337622,1,26277.207679748535,1.0,-0.0015807947,23.55646031891938,0.088,-11.0,59519,-3.415354,0.0036328758854533467,618998,-2.6464944,3.755214,0.00581,0.027191645,1.8242791,-3.7873235,10.39998991918547,-0.00867824,0.7677381,59519,0.8714538,-9.40113241149885,0.0
3.8349605,1,26319.572078704834,1.0,0.009053011,23.556538007000515,0.08691,-9.75,59611,-3.43656,0.0035354460297082,619998,-2.6550734,3.7452087,0.0058,0.029458346,1.8214691,-3.7875547,10.400681082350573,-0.008753282,0.7677201,59611,0.86529994,-9.401821811410645,0.0
3.846848,1,26371.03831267357,1.0,0.020708093,23.548484994675263,0.06847,-11.73,59688,-3.4217358,0.003670853296828537,620998,-2.6491904,3.767646,0.00579,0.02698918,1.7480187,-3.788419,10.404034311754456,-0.00879763,0.7676824,59688,0.8681267,-9.405173569226646,0.0
3.833,1,26412.593684196472,1.0,0.013035695,23.54929649987998,0.00945,-10.6,59774,-3.4066565,0.0036976622399235797,621998,-2.635371,3.7505407,0.00577,0.026426692,1.8048184,-3.7883596,10.405711513367017,-0.008633331,0.7676454,59774,0.87039703,-9.406849131729514,0.0
3.8205225,1,26455.033231258392,1.0,0.021813124,23.549318368040687,0.18976,-11.35,59855,-3.406105,0.0035076122874507813,622998,-2.641459,3.7475948,0.00576,0.028486522,1.7663794,-3.7892714,10.408370228051124,-0.008619961,0.76761955,59855,0.8656597,-9.409506306908362,0.0
3.8244154,1,26497.24838757515,1.0,0.027540168,23.549539592669536,0.05332,-10.03,59946,-3.3756974,0.0035174458491421252,623998,-2.6073484,3.7388737,0.00575,0.027591564,1.8419633,-3.7898774,10.40920161478664,-0.008735436,0.76760834,59946,0.87021667,-9.410335969038801,0.0
3.8280063,1,26539.284009218216,1.0,0.031582385,23.549919424461933,0.00356,-10.34,60033,-3.413449,0.0037673072599657036,624998,-2.6390188,3.7478848,0.00574,0.0286165,1.7985531,-3.790942,10.410940649309547,-0.008606329,0.7675861,60033,0.8697056,-9.412073359652192,0.0
3.8488111,1,26581.247688531876,1.0,0.028085226,23.55036179396795,0.16363,-10.95,60116,-3.4219425,0.0035858454940544816,625998,-2.6634328,3.7687628,0.00573,0.027825063,1.8520284,-3.7914321,10.413151240934194,-0.008634126,0.76755583,60116,0.87161577,-9.41428238738439,0.0
3.823881,1,26623.444791078568,1.0,0.03474753,23.55059628535016,0.08959,-9.26,60213,-3.4172363,0.003671091732709944,626998,-2.6539326,3.7504377,0.00572,0.031476013,1.785624,-3.7915392,10.4128510454553,-0.008552577,0.7675178,60213,0.8704655,-9.413980369687609,0.0
3.8321426,1,26664.934782505035,1.0,0.0094432635,23.551454564667896,0.01759,-11.06,60291,-3.4085953,0.0037001176227022025,627998,-2.6423123,3.752505,0.00571,0.026603151,1.8407902,-3.7923388,10.415750277819244,-0.008580585,0.7674836,60291,0.8670787,-9.416878141016072,0.0
3.8101864,1,26707.7966940403,1.0,0.021915138,23.55110034742617,0.06362,-9.56,60386,-3.398354,0.0035754415320714506,628998,-2.637556,3.7327783,0.00569,0.029260395,1.8647898,-3.7925878,10.41567581889842,-0.0086316,0.7674399,60386,0.8654171,-9.416801907726956,0.0
