train/loss_actor,reference_action_std,total/steps_per_second,train/loss_critic,total/steps,rollout/goal_tolerance,success rate,rollout/return_history,rollout/return,reference_Q_mean,rollout/Q_mean,errors,reference_Q_std,reference_actor_Q_std,rollout/actions_std,rollout/episode_steps,reference_action_mean,total/episodes,total/epochs,reference_actor_Q_mean,train/param_noise_distance,rollout/episodes,total/duration,rollout/error,rollout/actions_mean
1.201396,0.8504827,22.656828154173258,0.033018142,310998,0.01075,1.0,-8.45,-7.0115129037243085,-2.0573368,-3.2429626,0.006556242250569863,3.0068457,2.9630334,0.767011,8.01009632720342,-0.119287215,38826,1,-1.3972757,0.0,38826,13726.457996845245,0.00678,-0.0024227411
1.1984857,0.8471729,22.660000005348227,0.03315789,311998,0.01073,1.0,-6.02,-7.0096255037346955,-2.089516,-3.2434797,0.006581952854049667,3.0034134,2.9586027,0.76697904,8.00821376318694,-0.12571879,38959,1,-1.4345233,0.0,38959,13768.667251825333,0.12429,-0.002227821
1.1428713,0.85697204,22.661127470740674,0.034185655,312998,0.0107,1.0,-7.26,-7.009594473583216,-2.095398,-3.244147,0.007330594414507266,2.9873035,2.9503746,0.76697874,8.008187284124345,-0.107330404,39085,1,-1.4271901,0.0,39085,13812.110646486282,0.00881,-0.0021356521
1.165709,0.8522408,22.66389263123202,0.033379473,313998,0.01068,1.0,-7.3,-7.009334591547859,-2.076394,-3.244928,0.006887554753052896,2.9841354,2.9456344,0.7669418,8.00793185238083,-0.09650842,39209,1,-1.4098583,0.0,39209,13854.548515081406,0.03534,-0.0021179484
1.1920478,0.8502829,22.663186468762873,0.033634946,314998,0.01066,1.0,-7.42,-7.010679142617407,-2.0647278,-3.2460716,0.006634051611184946,2.9956748,2.957392,0.7669147,8.009280683465127,-0.08670329,39329,1,-1.4059389,0.0,39329,13899.104630947113,0.03076,-0.0020784668
1.210859,0.84788865,22.6623196489602,0.03275761,315998,0.01064,1.0,-7.47,-7.010899044432616,-2.0966349,-3.2478616,0.006634270723607626,3.006177,2.9762583,0.76688844,8.00950498060984,-0.09992197,39453,1,-1.4254626,0.0,39453,13943.762372732162,0.18057,-0.0018877519
1.2366558,0.8527279,22.661308125195387,0.034317356,316998,0.01062,1.0,-7.77,-7.013067104764312,-2.110441,-3.2491689,0.006640685888645592,2.992996,2.9593766,0.7668438,8.011676987236193,-0.10323299,39565,1,-1.4455279,0.0,39565,13988.512854099274,0.06781,-0.0019342329
1.208399,0.8500163,22.662263593258988,0.0350966,317998,0.0106,1.0,-9.11,-7.018353712340855,-2.0972743,-3.252476,0.006890805680524873,2.9934404,2.9547892,0.7668403,8.016967099457961,-0.09939598,39665,1,-1.4289051,0.0,39665,14032.049300432205,0.16012,-0.0019369225
1.1851121,0.85328645,22.663533053276687,0.03241165,318998,0.01058,1.0,-6.39,-7.018018697225573,-2.112639,-3.252475,0.0066585886537027985,2.994508,2.9559865,0.7668115,8.016636509851226,-0.09624702,39792,1,-1.4638002,0.0,39792,14075.387065649033,0.2473,-0.0017462608
1.2313886,0.8571566,22.663363614657342,0.034248102,319998,0.01056,1.0,-6.58,-7.016531823760739,-2.0918722,-3.2527232,0.006387266861290105,3.0116441,2.969747,0.76678026,8.015154171780678,-0.11114389,39923,1,-1.4291244,0.0,39923,14119.616374731064,0.03599,-0.001792171
1.1994185,0.84373736,22.661926829934036,0.033496756,320998,0.01053,1.0,-6.16,-7.0150796424826485,-2.0928755,-3.2528763,0.006555754675685513,2.9879181,2.9460788,0.7667527,8.013706496230089,-0.11254472,40054,1,-1.4304492,0.0,40054,14164.638444423676,0.09898,-0.0017196637
1.2076387,0.85228336,22.659929466633322,0.033415843,321998,0.01051,1.0,-7.38,-7.015406441336054,-2.1193817,-3.2528431,0.006309029218761193,2.987721,2.9342813,0.76673764,8.014037532978247,-0.09214867,40178,1,-1.4690719,0.0,40178,14210.017752885818,0.04222,-0.0017534757
1.19215,0.85161364,22.659806502071653,0.032217585,322998,0.01049,1.0,-6.67,-7.014314421097025,-2.1123295,-3.2533054,0.007070197114315819,2.9995058,2.9622858,0.76669675,8.012949961547049,-0.115050554,40309,1,-1.4507289,0.0,40309,14254.22586774826,0.19811,-0.0017515703
1.2136751,0.8534104,22.65980053651367,0.032676768,323998,0.01047,1.0,-7.66,-7.015310791758392,-2.0876074,-3.2546515,0.006489170650230264,3.0054607,2.9615993,0.76668364,8.013950382151426,-0.08794817,40429,1,-1.4350917,0.0,40429,14298.360635519028,0.11255,-0.0015677583
1.2164093,0.8464165,22.66126387285976,0.03392331,324998,0.01045,1.0,-6.97,-7.01491764473814,-2.1446037,-3.255085,0.0067676779055832696,2.977806,2.9358618,0.7666829,8.013561495216491,-0.1119751,40556,1,-1.4870429,0.0,40556,14341.56549358368,0.02474,-0.0015760824
1.2383019,0.85170084,22.662652845914153,0.034607958,325998,0.01043,1.0,-7.45,-7.014871807477692,-2.1161823,-3.255898,0.006872191024798464,2.9884777,2.9419186,0.7666517,8.01351982497972,-0.09960973,40681,1,-1.4636419,0.0,40681,14384.81197309494,0.03505,-0.0017050769
1.2366173,0.84626114,22.66176599774966,0.03382736,326998,0.01041,1.0,-6.85,-7.014065180102916,-2.0827272,-3.2549477,0.006720626246388906,3.007674,2.962625,0.76660216,8.012717471208036,-0.09318954,40810,1,-1.4273553,0.0,40810,14429.502097606659,0.15637,-0.0016677919
1.2138456,0.8554622,22.661288178683684,0.03344321,327998,0.01039,1.0,-7.02,-7.014585165640574,-2.1070533,-3.255913,0.007053651860247967,3.0014112,2.9612198,0.76657635,8.013241473663637,-0.12530027,40932,1,-1.4623954,0.0,40932,14473.934465408325,0.06481,-0.00161732
1.2637385,0.85867196,22.659872967805285,0.031517137,328998,0.01037,1.0,-6.88,-7.015443827340934,-2.1205797,-3.2559917,0.006498081875705871,3.0068746,2.967306,0.7665441,8.014104063139433,-0.105862536,41052,1,-1.4741082,0.0,41052,14518.969301700592,0.0303,-0.0016272267
1.2368516,0.84582305,22.658879324125508,0.032797128,329998,0.01035,1.0,-8.91,-7.020071440721211,-2.1128023,-3.257544,0.006484891536824971,2.9936843,2.9595857,0.76652783,8.018734964644134,-0.09476485,41153,1,-1.4588836,0.0,41153,14563.738801002502,0.04778,-0.0016992862
1.221743,0.85231197,22.658463453813795,0.033434607,330998,0.01033,1.0,-7.35,-7.021128125605737,-2.1399536,-3.257437,0.0065548999325412225,2.9840045,2.9412775,0.76649696,8.019795503004458,-0.11673232,41272,1,-1.4884145,0.0,41272,14608.139721155167,0.07671,-0.0017112482
1.2601168,0.8497834,22.66010360179764,0.03402151,331998,0.01031,1.0,-7.62,-7.020579710144927,-2.1183689,-3.2573547,0.00642354947566352,2.9801164,2.933594,0.7664813,8.019251207729468,-0.1270159,41400,1,-1.462032,0.0,41400,14651.212802648544,0.05,-0.0018553104
1.2040976,0.8525195,22.659592401548235,0.03428102,332998,0.01028,1.0,-8.15,-7.023416044326669,-2.0890703,-3.2592263,0.0063631577715895235,2.988891,2.9462678,0.7664561,8.022091062394603,-0.09236908,41510,1,-1.4328364,0.0,41510,14695.67475438118,0.16339,-0.0017411881
1.2120483,0.8466089,22.65851025704,0.032305475,333998,0.01026,1.0,-9.18,-7.028215049628686,-2.1285372,-3.2619576,0.006828532756509338,3.0049503,2.9583936,0.7664403,8.02689322021678,-0.119338565,41609,1,-1.4762574,0.0,41609,14740.510131120682,0.03297,-0.0018796653
1.2407618,0.84575546,22.658265214005965,0.033469543,334998,0.01024,1.0,-7.56,-7.0291404059526945,-2.1070502,-3.2627842,0.006187292899424799,2.9934292,2.9410162,0.76642966,8.027822377722927,-0.1010332,41729,1,-1.4576683,0.0,41729,14784.803551197052,0.09495,-0.0020051417
1.2416692,0.84667724,22.658601570009004,0.032560527,335998,0.01022,1.0,-8.3,-7.032123906496486,-2.1013763,-3.2640238,0.006719139457146532,2.9895034,2.943978,0.766418,8.030809312108609,-0.13724118,41838,1,-1.4616592,0.0,41838,14828.717428207397,0.02277,-0.0021392296
1.180662,0.84878826,22.65757966025984,0.03424213,336998,0.0102,1.0,-7.68,-7.033727415741049,-2.1342235,-3.2660897,0.006617524898419017,3.007335,2.9680943,0.7663862,8.032416456118606,-0.09378532,41954,1,-1.4787288,0.0,41954,14873.521578788757,0.132,-0.0020462167
1.2849766,0.8512837,22.65948748329274,0.03232855,337998,0.01018,1.0,-7.25,-7.035203232707392,-2.1185076,-3.2669113,0.006226237186224019,3.0344534,2.9909081,0.76634896,8.033895887806038,-0.108848594,42070,1,-1.4584078,0.0,42070,14916.40092253685,0.08496,-0.0018426937
1.2956787,0.84975135,22.659560673358712,0.0319113,338998,0.01016,1.0,-6.48,-7.035573778262312,-2.1383245,-3.2676902,0.006140889270109866,3.0150304,2.9649978,0.7663129,8.034270275394606,-0.117695235,42194,1,-1.4854528,0.0,42194,14960.484225034714,0.03331,-0.0018327957
1.2970033,0.8526935,22.659831130058947,0.032682482,339998,0.01014,1.0,-7.64,-7.036251920122888,-2.106328,-3.2684698,0.00620524039100245,3.0351515,2.988729,0.7662819,8.034952144629564,-0.10028111,42315,1,-1.450431,0.0,42315,15004.436619520187,0.01641,-0.0018539086
1.2409726,0.8477795,22.661743586465267,0.033101175,340998,0.01012,1.0,-6.78,-7.0362638139447204,-2.138288,-3.2689645,0.006250232684106882,3.0296018,2.9902475,0.76622236,8.034967836188411,-0.12029325,42439,1,-1.4776325,0.0,42439,15047.297605276108,0.13116,-0.0017730773
1.2595253,0.84774387,22.659939868947927,0.033378877,341998,0.0101,1.0,-7.07,-7.0353317045668105,-2.1321325,-3.2688823,0.006376004657106876,3.0250022,2.9816847,0.7661942,8.034039654200338,-0.095779575,42568,1,-1.4883952,0.0,42568,15092.626104831696,0.03014,-0.0018590627
1.2813588,0.8506766,22.660253594629545,0.032773327,342998,0.01008,1.0,-6.75,-7.033347384197461,-2.1361434,-3.2680361,0.006464454109549086,3.042112,2.997835,0.7661714,8.032059388319048,-0.11172222,42702,1,-1.4760407,0.0,42702,15136.547283887863,0.05963,-0.001890899
1.252332,0.8499549,22.66003299672697,0.033281535,343998,0.01006,1.0,-8.04,-7.035805208454981,-2.1063356,-3.2692537,0.006449181010820386,3.0157847,2.9707193,0.76615006,8.03452061193507,-0.11173099,42815,1,-1.4452744,0.0,42815,15180.825202226639,0.04395,-0.0018686915
1.2497753,0.85064536,22.6606495062945,0.0326301,344998,0.01004,1.0,-7.51,-7.036262431003563,-2.1166105,-3.2701445,0.006316670572332369,3.0201612,2.9748971,0.7661502,8.034981484500547,-0.09557039,42937,1,-1.4520305,0.0,42937,15224.541551828384,0.19994,-0.0017719356
1.2537487,0.8453841,22.659642395205346,0.03491542,345998,0.01002,1.0,-7.85,-7.039471238732459,-2.1536303,-3.2716208,0.006420859130832797,3.0306845,2.9868765,0.7661039,8.038193476442709,-0.10207701,43044,1,-1.4982154,0.0,43044,15269.349531888962,0.03358,-0.0016949131
1.277818,0.845999,22.65990775324669,0.033718344,346998,0.01,1.0,-7.0,-7.038521229529082,-2.099471,-3.271968,0.006380806874524383,3.0141943,2.959493,0.76606804,8.037247226147182,-0.096962035,43171,1,-1.4555204,0.0,43171,15313.301527023315,0.05797,-0.0015801603
1.2931218,0.85403717,22.658647211463467,0.03208893,347998,0.00998,1.0,-7.32,-7.038454432075384,-2.1280317,-3.2727575,0.006217210133634571,3.0239174,2.982917,0.7660336,8.037184165550372,-0.11671877,43298,1,-1.4748471,0.0,43298,15358.286695241928,0.03867,-0.0015583724
1.2738903,0.8411873,22.66048552598567,0.03374722,348998,0.00996,1.0,-7.88,-7.040914117213417,-2.0940938,-3.2732537,0.006119771481226157,3.0288184,2.9775155,0.76597685,8.039647069664579,-0.13185607,43408,1,-1.441701,0.0,43408,15401.17044711113,0.021,-0.0017631076
1.2653743,0.8466991,22.662283639573076,0.03197661,349998,0.00994,1.0,-7.07,-7.04061193549869,-2.144385,-3.2734144,0.005669817576772495,3.0130885,2.9643416,0.7659148,8.039348555152294,-0.11253045,43534,1,-1.4888097,0.0,43534,15444.07463812828,0.01672,-0.0018430355
1.2919133,0.84970194,22.66441443854519,0.0324473,350998,0.00992,1.0,-8.2,-7.044317140238314,-2.125472,-3.2747505,0.006226885167500748,3.0176415,2.9730172,0.7658672,8.043056828597617,-0.08236093,43640,1,-1.4826797,0.0,43640,15486.744691848755,0.09939,-0.0017591842
1.2509651,0.8501899,22.663823463672117,0.034986645,351998,0.0099,1.0,-7.47,-7.044352535246669,-2.102974,-3.2748291,0.006411618939851355,3.0254061,2.9829788,0.7658384,8.043095765829582,-0.09277928,43763,1,-1.4574721,0.0,43763,15531.271701097488,0.1353,-0.0018816715
1.2796143,0.8464372,22.664451125823323,0.03384974,352998,0.00988,1.0,-7.81,-7.045670009115771,-2.0856566,-3.275419,0.006429806275728863,3.0399303,2.9973783,0.7658307,8.044416590701914,-0.10846794,43880,1,-1.4449687,0.0,43880,15574.963542699814,0.05503,-0.0020740398
1.2711072,0.8502686,22.66475109330917,0.033499576,353998,0.00986,1.0,-6.15,-7.041725344114841,-2.1219661,-3.274686,0.0061024293855181265,3.0408688,2.994965,0.7658113,8.040476082314996,-0.08048514,44026,1,-1.4637945,0.0,44026,15618.878784179688,0.01902,-0.0020932879
1.2194291,0.845422,22.66619457072212,0.03329647,354998,0.00984,1.0,-8.68,-7.04547823525413,-2.0999224,-3.276707,0.006038340962632516,3.0389576,2.9915035,0.76577675,8.044231945797739,-0.122055836,44131,1,-1.4557779,0.0,44131,15662.002675056458,0.00904,-0.002055153
1.2403889,0.8429279,22.667507935724522,0.03331102,355998,0.00982,1.0,-6.37,-7.042760334312176,-2.1116695,-3.2766063,0.006012505098143275,3.035352,2.9841743,0.7657491,8.041517957985091,-0.09046831,44270,1,-1.4727643,0.0,44270,15705.211221694946,0.02677,-0.0018449366
1.2311122,0.84844637,22.668823585383866,0.034784533,356998,0.0098,1.0,-7.64,-7.043388150484343,-2.1186266,-3.2768817,0.006050844523444788,3.0456722,3.0041335,0.7657024,8.042149132687543,-0.10361416,44390,1,-1.4719999,0.0,44390,15748.413174390793,0.03222,-0.001810023
1.3301034,0.8488073,22.66838313150736,0.03153625,357998,0.00978,1.0,-7.34,-7.043559329649099,-2.092308,-3.2772148,0.005631930901889261,3.0557597,3.0080402,0.76567924,8.042323763310419,-0.078396,44514,1,-1.4533294,0.0,44514,15792.8334774971,0.19323,-0.0017029413
1.2649244,0.85367906,22.6694020745152,0.03271843,358998,0.00976,1.0,-7.73,-7.045579831932773,-2.085815,-3.2785864,0.006078685990005939,3.0674758,3.0193224,0.76564324,8.044347338935575,-0.092311084,44625,1,-1.4502428,0.0,44625,15836.2359457016,0.02865,-0.0018465599
1.298059,0.8508352,22.67091405356642,0.032972917,359998,0.00975,1.0,-6.52,-7.044350604374735,-2.0512123,-3.2788928,0.005998829485782332,3.068871,3.0165436,0.76562,8.043121746319011,-0.09509208,44757,1,-1.4047697,0.0,44757,15879.28916978836,0.21266,-0.0018793931
1.2924684,0.8436015,22.672502498385363,0.032108996,360998,0.00973,1.0,-9.14,-7.04902244911608,-2.058558,-3.2815588,0.006030035181816753,3.0724578,3.0199742,0.7656128,8.047796330561562,-0.11292585,44857,1,-1.4102788,0.0,44857,15922.282951593399,0.0024,-0.0018198534
1.2872844,0.8505485,22.672596814579492,0.03264791,361998,0.00971,1.0,-8.27,-7.050856126306426,-2.0506272,-3.2829752,0.006002122852183944,3.0738533,3.0208154,0.7655934,8.049633088725818,-0.07486012,44970,1,-1.4086936,0.0,44970,15966.322824001312,0.02918,-0.001923874
1.3153917,0.8466784,22.673411940055697,0.03240491,362998,0.00969,1.0,-7.62,-7.051696606786427,-2.0674033,-3.282842,0.006121143148954823,3.0852525,3.0323534,0.7655608,8.050476824129518,-0.09525204,45090,1,-1.4313776,0.0,45090,16009.853345394135,0.03934,-0.0018514314
1.2988428,0.8462578,22.666561089076858,0.032659467,363998,0.00967,1.0,-8.19,-7.054315360959313,-2.0653555,-3.2835982,0.005950496708321084,3.0782292,3.0215468,0.76551944,8.053098519878759,-0.10124958,45199,1,-1.4240258,0.0,45199,16058.810093402863,0.03151,-0.0018989301
1.2765986,0.84523904,22.66741548073741,0.033206116,364998,0.00965,1.0,-8.49,-7.0570318707513024,-2.0274682,-3.2849336,0.00597709496013395,3.094302,3.037483,0.76547414,8.05581795709367,-0.1266553,45308,1,-1.3792018,0.0,45308,16102.320986270905,0.09173,-0.0019343982
1.2823427,0.8460642,22.66730439645175,0.032989457,365998,0.00963,1.0,-6.67,-7.055921125024758,-2.054287,-3.285234,0.005748752155196781,3.0832245,3.018806,0.76544005,8.054710711063183,-0.11227846,45439,1,-1.4126238,0.0,45439,16146.516303777695,0.01542,-0.0020343522
1.2836411,0.84789544,22.66811596423216,0.03172077,366998,0.00961,1.0,-6.01,-7.052962987340662,-2.059577,-3.284952,0.0056463892170766335,3.105459,3.0487137,0.765428,8.05175629127449,-0.098450094,45579,1,-1.4254078,0.0,45579,16190.05304980278,0.04309,-0.002037797
1.2779279,0.8493103,22.669160098301425,0.03256342,367998,0.00959,1.0,-7.71,-7.053786734939496,-2.0451627,-3.285592,0.005742857548657605,3.1351569,3.0744395,0.76538026,8.052583207510011,-0.10087216,45699,1,-1.4000185,0.0,45699,16233.420135736465,0.02335,-0.0021777793
1.2588445,0.8497655,22.669950202162887,0.034237634,368998,0.00957,1.0,-7.09,-7.054540692725725,-2.0179303,-3.2869844,0.005717143605853947,3.1246355,3.067151,0.7653473,8.053340317335604,-0.07043635,45819,1,-1.3775091,0.0,45819,16276.965617895126,0.08264,-0.0022014228
1.2721035,0.84890217,22.67086461652848,0.031083684,369998,0.00955,1.0,-7.55,-7.055882096830373,-2.0043373,-3.2875338,0.00595895051680821,3.1169438,3.0558124,0.7653277,8.05468477882271,-0.1168844,45936,1,-1.356477,0.0,45936,16320.418575048447,0.0054,-0.0021379574
1.3248225,0.8538514,22.670314571091872,0.030988807,370998,0.00953,1.0,-6.8,-7.0546824121912035,-2.0092347,-3.2881095,0.0061015932800521176,3.111337,3.0533917,0.76533324,8.053488473060392,-0.09317675,46066,1,-1.3775617,0.0,46066,16364.925102233887,0.01297,-0.0022283006
1.3324128,0.84672195,22.668380295427063,0.03308007,371998,0.00951,1.0,-7.3,-7.055234383457833,-2.0010478,-3.289825,0.00558563219522104,3.1253817,3.0631726,0.7653145,8.05404352062358,-0.12933232,46185,1,-1.362915,0.0,46185,16410.435820817947,0.17477,-0.0020929694
1.2802973,0.854505,22.668827026031437,0.032433182,372998,0.0095,1.0,-6.78,-7.055364816134396,-2.011221,-3.2907982,0.00594105606237264,3.1326818,3.0707314,0.7652726,8.054177193323401,-0.08052953,46311,1,-1.3824213,0.0,46311,16454.225865840912,0.06157,-0.0020181937
1.2862365,0.8433095,22.669112205339392,0.032984536,373998,0.00948,1.0,-7.03,-7.0543269955427315,-2.0078995,-3.290191,0.005874301200550037,3.1484854,3.0761101,0.7652487,8.053142697185676,-0.12129411,46441,1,-1.370177,0.0,46441,16498.131757974625,0.02495,-0.0020575058
1.25346,0.84485877,22.669696304091033,0.03285805,374998,0.00946,1.0,-6.6,-7.054072626538106,-1.9579008,-3.2901483,0.006023234745442787,3.1386986,3.0724156,0.76520145,8.052891532630403,-0.115128316,46567,1,-1.3198268,0.0,46567,16541.818424463272,0.18031,-0.0020483052
1.2897687,0.84451276,22.6699619635637,0.03228481,375998,0.00944,1.0,-7.26,-7.055761444699128,-2.004579,-3.2912114,0.0060076282969133065,3.1556072,3.0892584,0.7651841,8.054583235149204,-0.10088709,46681,1,-1.3757367,0.0,46681,16585.735812187195,0.01527,-0.0019832996
1.2471315,0.8455042,22.669610028713187,0.034242887,376998,0.00942,1.0,-6.1,-7.054472048362634,-1.9757191,-3.2906854,0.005732385975381465,3.1665907,3.0922074,0.76515687,8.053297161045009,-0.09721915,46813,1,-1.3446348,0.0,46813,16630.105216741562,0.06129,-0.0020473402
1.3112706,0.84028184,22.669152586407733,0.03177162,377998,0.0094,1.0,-6.53,-7.054155393169859,-1.9611249,-3.2906926,0.0056086397855256865,3.145011,3.0721145,0.7651195,8.052983659643367,-0.14049631,46939,1,-1.3348618,0.0,46939,16674.553605794907,0.08518,-0.0020928765
1.2963339,0.83870417,22.668660571521624,0.032836568,378998,0.00938,1.0,-8.6,-7.057115527686258,-1.9398448,-3.292562,0.005903955910556381,3.1673868,3.0950112,0.76509315,8.055946434265065,-0.12883823,47045,1,-1.3207927,0.0,47045,16719.029287338257,0.09369,-0.0021387413
1.2810416,0.84815997,22.669783451706845,0.032281395,379998,0.00936,1.0,-7.56,-7.058757421543681,-1.9474114,-3.2922573,0.005946975984253326,3.187597,3.1183872,0.76505524,8.057591178965225,-0.10093378,47160,1,-1.3164065,0.0,47160,16762.31274151802,0.07177,-0.0021878355
1.2815236,0.84567916,22.671652975177377,0.032662835,380998,0.00934,1.0,-7.02,-7.0584528190162,-1.961587,-3.292309,0.005617372312256984,3.177965,3.1022568,0.7650201,8.057289684050247,-0.112876594,47286,1,-1.3383064,0.0,47286,16805.038451194763,0.15905,-0.0021970018
1.3844889,0.8509942,22.669663461769616,0.033283427,381998,0.00933,1.0,-7.61,-7.05933973209577,-1.9600335,-3.2931802,0.005475297920722537,3.2030458,3.1284087,0.7650149,8.058179516928593,-0.123909734,47405,1,-1.3358368,0.0,47405,16850.62509393692,0.04207,-0.002350407
1.3028979,0.8444932,22.668530762071025,0.032739803,382998,0.00931,1.0,-8.34,-7.062046176835813,-1.9205106,-3.2940626,0.005493647750931933,3.179,3.1073723,0.76498085,8.060888598909772,-0.11088251,47513,1,-1.2955453,0.0,47513,16895.581104040146,0.20498,-0.0022290295
1.2871919,0.8455926,22.669417367583865,0.032426976,383998,0.00929,1.0,-8.08,-7.063938350411557,-1.9464424,-3.2944603,0.00547602372652059,3.1926563,3.1145382,0.76495916,8.062783470519067,-0.12450406,47624,1,-1.3259764,0.0,47624,16939.032608270645,0.01611,-0.0022585127
1.2988353,0.8516997,22.670532317565183,0.030437613,384998,0.00927,1.0,-5.98,-7.06220947275849,-1.9664798,-3.2941084,0.005440455197858348,3.189059,3.1186695,0.7649353,8.061057833242598,-0.06974293,47758,1,-1.3375419,0.0,47758,16982.30966114998,0.05618,-0.0024245996
1.2664835,0.8475008,22.67058336435077,0.033206414,385998,0.00925,1.0,-7.07,-7.062240230581257,-1.9291391,-3.294591,0.005413424124627515,3.2038426,3.1260064,0.76488936,8.061091501493348,-0.10158003,47879,1,-1.3071823,0.0,47879,17026.381447553635,0.05897,-0.0024147185
1.2792602,0.8482634,22.67133556959144,0.030828007,386998,0.00923,1.0,-7.37,-7.064591407259241,-1.9366105,-3.2956944,0.005340212408597192,3.2130969,3.1354601,0.7648791,8.063445430678835,-0.08486455,47994,1,-1.3169613,0.0,47994,17069.925096035004,0.11227,-0.0023290294
1.296809,0.8485186,22.672873964842715,0.03188112,387998,0.00922,1.0,-7.22,-7.065199318285738,-1.908946,-3.2955797,0.0054092125789290705,3.2195234,3.1371653,0.7648478,8.064056199858669,-0.09629327,48114,1,-1.289585,0.0,48114,17112.87243962288,0.08221,-0.0024109755
1.2928728,0.84612095,22.673236286339616,0.032111913,388998,0.0092,1.0,-6.74,-7.065407579401277,-1.8803952,-3.2958162,0.005564464428573096,3.2319548,3.148964,0.7648298,8.06426735218509,-0.12026628,48236,1,-1.2595729,0.0,48236,17156.703837394714,0.21796,-0.0022690424
1.3094882,0.85251755,22.674048144832128,0.032887295,389998,0.00918,1.0,-7.25,-7.065760903281841,-1.8696527,-3.2961986,0.005597618764399649,3.2427657,3.1593175,0.7648074,8.064623529168475,-0.09051818,48357,1,-1.2537427,0.0,48357,17200.19281554222,0.05858,-0.0022206474
1.3125548,0.854604,22.674574166389014,0.030456617,390998,0.00916,1.0,-8.37,-7.068979035985474,-1.8958333,-3.2983222,0.005884040135772519,3.228212,3.149705,0.76478773,8.067844172994388,-0.08840108,48464,1,-1.2812427,0.0,48464,17243.896054267883,0.00541,-0.0023631963
1.2755408,0.85215414,22.67547219688826,0.03234752,391998,0.00914,1.0,-7.32,-7.069052813567694,-1.9030312,-3.2985458,0.0058123588560297776,3.235153,3.1534493,0.76476467,8.06792080023052,-0.124115735,48586,1,-1.2701254,0.0,48586,17287.313648700714,0.10388,-0.0024694514
1.244596,0.8502051,22.675266305650513,0.03323278,392998,0.00912,1.0,-7.43,-7.070262612159415,-1.8788514,-3.3005984,0.0058295661417226575,3.2366145,3.1588995,0.7647406,8.069133318276082,-0.096694194,48703,1,-1.2528179,0.0,48703,17331.571532726288,0.01179,-0.0024471506
1.3072686,0.8452961,22.67589815258082,0.03296896,393998,0.00911,1.0,-8.25,-7.072398746235634,-1.869338,-3.3011792,0.005600569170646317,3.2294314,3.1468997,0.76470566,8.071271997213858,-0.10334735,48813,1,-1.2480063,0.0,48813,17375.188287973404,0.06112,-0.0025345038
1.2869357,0.8508072,22.677120923388422,0.033454202,394998,0.00909,1.0,-6.7,-7.071594949123452,-1.8537018,-3.3016474,0.0058587709241561346,3.2581427,3.1812785,0.7646935,8.070471169956274,-0.088834114,48942,1,-1.2428166,0.0,48942,17418.348710775375,0.05795,-0.0025236087
1.2816199,0.84732705,22.678921555151625,0.031920627,395998,0.00907,1.0,-6.97,-7.072006521960664,-1.850271,-3.3016572,0.005411314906522076,3.2457986,3.1680999,0.7646793,8.070885559971467,-0.12275509,49065,1,-1.2374218,0.0,49065,17461.05955862999,0.04874,-0.002450134
1.3102411,0.8534511,22.680976803078305,0.032046553,396998,0.00905,1.0,-7.07,-7.071435831757842,-1.8663079,-3.3018234,0.005300931545977018,3.2591774,3.1755178,0.7646362,8.070317741050193,-0.11256155,49191,1,-1.2463057,0.0,49191,17503.56712794304,0.06576,-0.0025745688
1.3289821,0.8531818,22.681935621335743,0.03109005,397998,0.00903,1.0,-7.62,-7.072628077718736,-1.8446591,-3.3031466,0.005500738175117263,3.256303,3.1760085,0.7645923,8.071512594816047,-0.091907375,49306,1,-1.2227119,0.0,49306,17546.915159463882,0.04217,-0.002495707
1.3135763,0.84765345,22.681963434411905,0.031325623,398998,0.00901,1.0,-6.35,-7.072317184181248,-1.8485138,-3.3028982,0.005591586498278249,3.2775483,3.1986656,0.7645476,8.07120461211692,-0.103847474,49435,1,-1.2297555,0.0,49435,17590.981537103653,0.00434,-0.0025614034
1.3118515,0.85044646,22.662423155885374,0.031007102,399998,0.009,1.0,-6.98,-7.072603264927255,-1.8857428,-3.3035166,0.005298423181163397,3.2754812,3.18907,0.7645222,8.0714934318058,-0.08831718,49557,1,-1.2748497,0.0,49557,17650.274961709976,0.1253,-0.0026201282
1.3161615,0.8443955,22.663135725204654,0.03203089,400998,0.00898,1.0,-6.34,-7.071082130853911,-1.8680385,-3.3032572,0.005423359338800271,3.2674906,3.1874568,0.7645004,8.069975246030308,-0.12332118,49689,1,-1.2477067,0.0,49689,17693.844526290894,0.01938,-0.0027002143
1.2549211,0.8502777,22.663463676812523,0.031294417,401998,0.00896,1.0,-6.97,-7.071590612515308,-1.8628011,-3.3040352,0.005398760673365224,3.2621918,3.1746302,0.76448417,8.070486438738431,-0.08259688,49811,1,-1.2394903,0.0,49811,17737.712369680405,0.11354,-0.0026720332
1.3517809,0.85283613,22.664052819183357,0.030976465,402998,0.00894,1.0,-7.15,-7.071515831213826,-1.8656945,-3.3041327,0.0050626303902292615,3.2739189,3.1899672,0.7644432,8.070414355236016,-0.09074125,49933,1,-1.233042,0.0,49933,17781.374020576477,0.04706,-0.002656848
