rollout/goal_tolerance,reference_actor_Q_mean,rollout/Q_mean,rollout/return,rollout/actions_mean,rollout/error,total/episodes,success rate,total/duration,train/loss_critic,rollout/episodes,reference_action_std,reference_Q_std,reference_actor_Q_std,reference_Q_mean,rollout/return_history,train/param_noise_distance,rollout/episode_steps,train/loss_actor,reference_action_mean,total/steps_per_second,errors,total/epochs,total/steps,rollout/actions_std
0.00337,-2.132795,-3.233628,-6.452626214525009,0.005429104,0.0198,119697,1.0,40012.05350160599,0.03401808,119697,0.8305021,4.5912433,4.671145,-2.9164708,-8.41,0.0,7.452124948829127,1.5011532,-0.033697907,22.293232212243176,0.002068665217373611,1,891998,0.7488759
0.00336,-2.0385845,-3.2337277,-6.453968783907854,0.0054785856,0.00127,119810,1.0,40057.37902903557,0.032090854,119810,0.8355241,4.6174145,4.707282,-2.82381,-8.3,0.0,7.453467990985727,1.4698043,-0.027384257,22.292971273849716,0.001882478768124741,1,892998,0.7488528
0.00335,-2.0971608,-3.234145,-6.455747821373473,0.0054255575,0.07511,119915,1.0,40101.275892972946,0.035033274,119915,0.8354178,4.6036463,4.683457,-2.8622644,-8.71,0.0,7.45524746695576,1.504002,-0.03359933,22.293505134001425,0.0019422183116244473,1,893998,0.74882686
0.00335,-2.1264772,-3.234689,-6.457838954806026,0.0054576,0.00314,120016,1.0,40147.63357377052,0.034996286,120016,0.83900493,4.5938864,4.6846642,-2.9159443,-8.98,0.0,7.457339021463805,1.4627641,-0.036709663,22.29267133156075,0.002021601653180173,1,894998,0.74880165
0.00334,-2.0876503,-3.2350447,-6.459317716397782,0.005457,0.02705,120126,1.0,40192.27889609337,0.036969308,120126,0.8324244,4.586655,4.6824765,-2.862926,-8.05,0.0,7.45881824084711,1.4598712,-0.005287342,22.292789177651972,0.001988571555903817,1,895998,0.7487714
0.00333,-2.1097329,-3.235905,-6.461178251503381,0.0054047583,0.01663,120229,1.0,40236.83051252365,0.03475389,120229,0.83864814,4.608106,4.708034,-2.8920789,-8.81,0.0,7.4606792038526475,1.4745792,-0.010483951,22.292958679258067,0.002084034204394637,1,896998,0.74874306
0.00333,-2.112018,-3.2359939,-6.462345755951639,0.0054805474,0.1168,120345,1.0,40281.7885453701,0.034918707,120345,0.83533865,4.577285,4.652547,-2.8740425,-7.7,0.0,7.461847189330674,1.5130299,-0.044778388,22.29290288311227,0.001978825480052399,1,897998,0.7487108
0.00332,-2.125506,-3.2363954,-6.463866174089909,0.0055068303,0.00258,120455,1.0,40327.0324075222,0.033835348,120455,0.8346078,4.608752,4.6839356,-2.8966413,-7.68,0.0,7.463368062762028,1.5058951,-0.04454684,22.292689204482844,0.0019899594899217827,1,898998,0.7486891
0.00331,-2.1170423,-3.2369473,-6.465573444148605,0.00553076,0.04702,120561,1.0,40372.408171892166,0.037488762,120561,0.8358214,4.6015487,4.682435,-2.8932443,-8.34,0.0,7.465075770771643,1.517127,-0.051610976,22.292403172189047,0.0018532874706076025,1,899998,0.7486605
0.00331,-2.101924,-3.23759,-6.466889859372022,0.0055127987,0.00483,120673,1.0,40417.038563489914,0.03475521,120673,0.83326864,4.583505,4.674481,-2.8917036,-8.24,0.0,7.466392647899696,1.4501897,-0.041549068,22.292528894333742,0.0019492940631048868,1,900998,0.7486347
0.0033,-2.030585,-3.2371118,-6.46741280970869,0.005523643,0.15291,120799,1.0,40461.13303399086,0.0328581,120799,0.831657,4.613122,4.705769,-2.8287091,-6.87,0.0,7.466916116855272,1.5501972,-0.038467824,22.292949612712118,0.0020233923449685352,1,901998,0.7486113
0.00329,-2.0784929,-3.2369344,-6.468193847171683,0.00549115,0.03034,120920,1.0,40505.80085134506,0.03454579,120920,0.83637905,4.572309,4.6618867,-2.8564494,-7.15,0.0,7.467697651339729,1.4815923,-0.0028944712,22.293053859469968,0.0019172374390672403,1,902998,0.7485874
0.00329,-2.019117,-3.2365294,-6.46848409748038,0.0055422736,0.00128,121050,1.0,40549.37057566643,0.03327209,121050,0.84116066,4.5940847,4.6707463,-2.8236542,-6.01,0.0,7.467988434531185,1.4739432,0.0040025166,22.29376158411906,0.0019541280462443346,1,903998,0.7485576
0.00328,-2.0745897,-3.2365093,-6.469529405938959,0.0055444716,0.07177,121166,1.0,40593.989208459854,0.03677529,121166,0.83685607,4.5876513,4.677396,-2.8761196,-7.61,0.0,7.469034217519766,1.4992162,0.0038303186,22.293891722555735,0.001851082297481569,1,904998,0.7485188
0.00327,-2.0537553,-3.236281,-6.470302090891102,0.0055152364,0.04599,121288,1.0,40639.066457509995,0.03755734,121288,0.8450406,4.608624,4.694577,-2.8575068,-7.06,0.0,7.469807400567245,1.4545151,-0.003391241,22.293769984782067,0.0018575612584953854,1,905998,0.74848497
0.00327,-2.04831,-3.2358506,-6.471158994127192,0.005546928,0.03087,121407,1.0,40683.60985851288,0.03538152,121407,0.83693355,4.592781,4.6825976,-2.8506217,-6.94,0.0,7.4706647886859905,1.4945917,-0.022589324,22.293941052780358,0.001991307290193497,1,906998,0.74844444
0.00326,-2.057326,-3.2362394,-6.473658653015201,0.0055952743,0.08905,121501,0.99,40727.887239933014,0.0336758,121501,0.8327858,4.5969357,4.6880264,-2.8561964,-9.67,0.0,7.4731565995341604,1.4773778,-0.011760163,22.29425736353255,0.00259185139863896,1,907998,0.7483878
0.00326,-2.100737,-3.2360952,-6.474387857459999,0.005609805,0.10032,121622,1.0,40772.97088456154,0.038256913,121622,0.8303793,4.6115823,4.706439,-2.9113898,-6.82,0.0,7.473886303464834,1.5124216,-0.031843647,22.29413212428401,0.0019528299432772125,1,908998,0.74835217
0.00325,-2.0531847,-3.2366176,-6.475827849931406,0.0055773314,0.06647,121731,1.0,40818.08120059967,0.033613455,121731,0.82763314,4.611995,4.7142525,-2.8406057,-7.79,0.0,7.475326745036186,1.5153067,-0.020741211,22.293992594307223,0.0018778259215569654,1,909998,0.74833393
0.00324,-2.0689502,-3.2369006,-6.476913859891011,0.0055425377,0.02223,121848,1.0,40862.33859562874,0.034056157,121848,0.82478786,4.611562,4.7098055,-2.877431,-7.69,0.0,7.476413236163088,1.4934149,-0.04559763,22.2943187127683,0.001952902999366961,1,910998,0.74830294
0.00324,-2.0779653,-3.2367778,-6.478414877130839,0.0055510555,0.04121,121959,1.0,40906.46133351326,0.036344755,121959,0.8236013,4.6048074,4.7084427,-2.8874385,-8.18,0.0,7.477914709041563,1.4964861,-0.0045001158,22.29471751575909,0.0018258865030684327,1,911998,0.74826145
0.00323,-2.0789256,-3.236606,-6.479063252567946,0.0055639255,0.17134,122082,1.0,40950.1146235466,0.034644306,122082,0.82921994,4.5988455,4.677995,-2.8598723,-7.26,0.0,7.478563588407791,1.5250758,0.0019390881,22.2953710482417,0.0019112268119398721,1,912998,0.7482296
0.00322,-2.0944493,-3.2369037,-6.480697935166013,0.0056131934,0.00766,122189,1.0,40995.82218623161,0.034222115,122189,0.82666355,4.594195,4.686703,-2.8894496,-8.31,0.0,7.480198708558054,1.5131253,-0.056150537,22.294905950366935,0.001911462580046243,1,913998,0.7481991
0.00322,-2.0623198,-3.2370324,-6.482096862555909,0.0056076287,0.01736,122297,1.0,41040.78751158714,0.035890594,122297,0.83020943,4.604414,4.6952715,-2.8606958,-7.86,0.0,7.481598076813005,1.5099876,-0.015852517,22.29484509140246,0.001926492955946115,1,914998,0.7481638
0.00321,-2.1019099,-3.2370014,-6.483163965494707,0.005624066,0.19038,122416,1.0,41084.40814495087,0.037988912,122416,0.8253261,4.5912185,4.6870127,-2.8911166,-7.51,0.0,7.482665664619004,1.5218403,-0.019163197,22.29551407356888,0.0018288778537601394,1,915998,0.7481379
0.0032,-2.1256738,-3.2374365,-6.485580651217462,0.005599058,0.0438,122509,1.0,41127.79799079895,0.03604691,122509,0.81730306,4.5967283,4.7052946,-2.9314408,-9.26,0.0,7.485082728615857,1.4560128,-0.04967447,22.296306751096896,0.001896032746963683,1,916998,0.748103
0.0032,-2.0964515,-3.2375162,-6.486626001011205,0.005551846,0.01023,122626,1.0,41171.569868564606,0.038581226,122626,0.8249158,4.599318,4.6692767,-2.868338,-7.57,0.0,7.486128553487841,1.4831917,-0.018650537,22.29689086256853,0.00196548169553158,1,917998,0.7480602
0.00319,-2.0424962,-3.2377264,-6.488169537373507,0.0055434965,0.05387,122734,1.0,41215.790267944336,0.035843253,122734,0.82737565,4.6084275,4.6904182,-2.8278534,-8.23,0.0,7.48767252757997,1.5001379,-0.07963667,22.297231086085773,0.0019576428978978345,1,918998,0.7480253
0.00318,-2.0338376,-3.2378018,-6.489462502136805,0.0055481037,0.01375,122847,1.0,41259.29219222069,0.04141702,122847,0.81906223,4.621311,4.705377,-2.8301513,-7.37,0.0,7.488965949514436,1.4852879,-0.028590396,22.29795886254837,0.0017734990817504957,1,919998,0.747983
0.00318,-2.0767355,-3.2382,-6.491138890470342,0.005617891,0.00632,122953,1.0,41303.20000219345,0.0373663,122953,0.8243973,4.630734,4.7127357,-2.868449,-8.64,0.0,7.49064276593495,1.5364447,-0.01688985,22.298465977238795,0.0018594345505649021,1,920998,0.7479442
0.00317,-2.1105318,-3.2382755,-6.492098057219003,0.0055515664,0.16256,123071,1.0,41348.174068927765,0.03639154,123071,0.8285405,4.585236,4.676247,-2.8994803,-7.89,0.0,7.491602408365902,1.4989876,-0.024226615,22.29839698514912,0.001992656929604869,1,921998,0.7479151
0.00317,-2.0291955,-3.2385783,-6.493400009741683,0.0055366606,0.13015,123182,1.0,41392.2612490654,0.035253968,123182,0.8351348,4.59954,4.6916723,-2.8293462,-8.35,0.0,7.4929048075205795,1.5149963,-0.041899905,22.2988059155826,0.001846689009599412,1,922998,0.7478929
0.00316,-2.0676255,-3.23835,-6.4947807255886385,0.005518558,0.00391,123293,1.0,41437.721792936325,0.03789286,123293,0.8266018,4.622246,4.7215405,-2.886191,-7.59,0.0,7.494285969195332,1.5799987,-0.06649982,22.298474916579732,0.0018799404277084408,1,923998,0.7478577
0.00315,-2.0708463,-3.238378,-6.496065799602934,0.0055208905,0.00615,123405,1.0,41481.30168247223,0.03869959,123405,0.82618785,4.6203814,4.715463,-2.8807933,-7.88,0.0,7.4955714922409955,1.506552,-0.04725266,22.299155582932308,0.0018869249767167063,1,924998,0.7478211
0.00315,-2.0936644,-3.238009,-6.49702077362737,0.005521239,0.00879,123522,1.0,41526.0521030426,0.03880189,123522,0.82758975,4.5998983,4.701812,-2.89519,-7.58,0.0,7.496526934473211,1.5275418,-0.008452386,22.299206235695888,0.0018489525402410707,1,925998,0.7477922
0.00314,-2.0170867,-3.2382836,-6.498463181053449,0.005470879,0.03672,123632,1.0,41571.576623916626,0.0347431,123632,0.829693,4.6066685,4.6992707,-2.809382,-7.88,0.0,7.497969781286399,1.5607986,-0.017740758,22.298841547103773,0.001922108606311806,1,926998,0.74776
0.00313,-2.080453,-3.2382762,-6.499725243644239,0.005446943,0.00232,123746,1.0,41616.78309464455,0.03666168,123746,0.83589274,4.60098,4.6974325,-2.873835,-7.92,0.0,7.499232298417726,1.4796568,0.0051332437,22.298648069206948,0.0018064812777136973,1,927998,0.74772775
0.00313,-2.0415792,-3.2383888,-6.500948659362662,0.0054456596,0.01001,123859,1.0,41660.83429193497,0.03805898,123859,0.83313286,4.596257,4.694031,-2.8515837,-7.49,0.0,7.500456163863748,1.5030311,0.04780656,22.29907335724774,0.0018772730605132164,1,928998,0.7476896
0.00312,-2.0411198,-3.2388337,-6.502674185039084,0.0053870827,0.05072,123963,1.0,41705.57392716408,0.037997734,123963,0.8400947,4.602379,4.7299957,-2.8686604,-8.62,0.0,7.5021821027242,1.5057603,-0.026613325,22.299129646895103,0.0020132298074245288,1,929998,0.7476598
0.00312,-2.0698428,-3.2386394,-6.504114513230115,0.005309738,0.00491,124073,1.0,41749.608286857605,0.036751572,124073,0.82550764,4.6202216,4.7267566,-2.8723783,-8.26,0.0,7.503622867183029,1.531807,-0.048529435,22.299562515729512,0.001899823129135057,1,930998,0.747625
0.00311,-2.039647,-3.239397,-6.505487868709888,0.0052688746,0.11238,124183,1.0,41793.978821754456,0.036926214,124183,0.82326925,4.5969973,4.7150455,-2.8509307,-7.84,0.0,7.504996658157719,1.492914,-0.012765077,22.29981509955878,0.0017344385775591815,1,931998,0.7476006
0.0031,-2.027031,-3.2397041,-6.506271168714149,0.0052348697,0.00804,124299,1.0,41837.10174226761,0.03674485,124299,0.8343981,4.6099567,4.724364,-2.8517575,-7.06,0.0,7.505780416576159,1.4937738,-0.012805775,22.300732152710314,0.0018799708813101424,1,932998,0.74758005
0.0031,-2.061815,-3.2397964,-6.507635796614529,0.005168788,0.01081,124414,1.0,41882.27242541313,0.036563247,124414,0.8254781,4.592898,4.7228107,-2.9034967,-7.41,0.0,7.50714549809507,1.5487874,-0.023217075,22.300556916135072,0.0018780533664550614,1,933998,0.7475567
0.00309,-2.0857651,-3.2406173,-6.509195162300638,0.005223109,0.11725,124522,1.0,41926.7710852623,0.036971997,124522,0.8317276,4.601591,4.7061434,-2.8773599,-8.58,0.0,7.508705289025232,1.5448798,-0.015077447,22.30073949884163,0.0019438711352688365,1,934998,0.7475381
0.00308,-2.0088263,-3.240638,-6.510575133192118,0.0052114716,0.21194,124632,1.0,41970.66907668114,0.039327506,124632,0.83375174,4.602979,4.72762,-2.8383787,-8.03,0.0,7.510085692278067,1.5190518,-0.021295525,22.30124085679729,0.0018089004718712931,1,935998,0.7475012
0.00308,-1.945056,-3.2410078,-6.511515122365711,0.005166043,0.06152,124749,1.0,42015.07699584961,0.038124036,124749,0.8302061,4.6233892,4.729045,-2.7757244,-7.84,0.0,7.511026140490104,1.4874474,-0.0036922593,22.30147049575941,0.001878726654512031,1,936998,0.7474785
0.00307,-1.9466707,-3.2407207,-6.51226875950989,0.005184814,0.0068,124870,1.0,42058.716671943665,0.03785237,124870,0.8347399,4.637712,4.751024,-2.77817,-7.2,0.0,7.51178025146152,1.5230175,0.017354371,22.302107011879308,0.0018148112552361505,1,937998,0.747442
0.00307,-1.9607155,-3.2405841,-6.513073045843668,0.0051550306,0.03257,124990,1.0,42102.608203172684,0.03812927,124990,0.8299816,4.60202,4.7329035,-2.7897105,-6.89,0.0,7.512585006800544,1.5196047,-0.013162087,22.302608794892684,0.0019202294655340563,1,938998,0.7474045
0.00306,-2.015263,-3.2407308,-6.513531659126876,0.0051899985,0.11755,125114,1.0,42146.351086616516,0.036180224,125114,0.83366305,4.6184063,4.7345047,-2.8395195,-7.05,0.0,7.513044103777355,1.539866,-0.031861883,22.30318819458832,0.0019823660985234825,1,939998,0.7473789
0.00305,-2.0332823,-3.240936,-6.515381175230398,0.0051702303,0.0023,125218,1.0,42189.59603381157,0.03890251,125218,0.82803756,4.580913,4.700533,-2.8549702,-8.64,0.0,7.514894024820713,1.5280068,-0.04221657,22.30402962962399,0.001758339406517155,1,940998,0.7473459
0.00305,-1.9908087,-3.2408884,-6.5173038405987915,0.0052003465,0.00086,125319,1.0,42233.532422065735,0.037787218,125319,0.83070546,4.635397,4.746044,-2.821892,-8.93,0.0,7.516817082804683,1.5656222,-0.030594232,22.30450416948393,0.0017583291966958333,1,941998,0.74730086
0.00304,-2.0286145,-3.2417421,-6.519551246272346,0.005259482,0.01529,125414,1.0,42276.84513115883,0.03842907,125414,0.83025616,4.620081,4.740301,-2.8391442,-9.29,0.0,7.519064857192977,1.500168,-0.015646493,22.305306771933008,0.0017448800262283772,1,942998,0.7472721
0.00304,-2.006374,-3.2421331,-6.521048103121365,0.0052952925,0.07445,125522,1.0,42320.69873929024,0.037875224,125522,0.82022864,4.612039,4.719735,-2.813784,-8.22,0.0,7.520562132534536,1.5195413,-0.062696226,22.305822638121967,0.0018950486095744542,1,943998,0.74724245
0.00303,-1.9892967,-3.2428155,-6.522607145131504,0.005268433,0.0102,125624,1.0,42365.12680697441,0.036584627,125624,0.82456553,4.633894,4.7508144,-2.8146448,-8.41,0.0,7.522121569126918,1.5140704,-0.04767209,22.306034968469127,0.001856690870300357,1,944998,0.7472198
0.00302,-1.9696038,-3.2423186,-6.523966311168373,0.0052770167,0.1666,125739,1.0,42409.71429634094,0.036321804,125739,0.8422856,4.6356125,4.746742,-2.7805471,-7.2,0.0,7.523481179268167,1.5073755,-0.007026682,22.306163002885864,0.0017912436998784693,1,945998,0.74718356
0.00302,-1.9439566,-3.2420878,-6.524753891259266,0.005286759,0.01562,125859,1.0,42454.33486413956,0.03823884,125859,0.8376944,4.6188445,4.7532487,-2.778197,-7.59,0.0,7.524269221907055,1.5253615,0.019646514,22.306273388348686,0.0018218214919445428,1,946998,0.7471538
0.00301,-1.9930251,-3.2423394,-6.525539970947539,0.005301914,0.0137,125979,1.0,42499.183074235916,0.037814826,125979,0.8383397,4.5885067,4.711219,-2.8084688,-7.16,0.0,7.525055763262131,1.5450397,-0.0018834919,22.30626406027791,0.0018234937113866326,1,947998,0.7471287
0.00301,-1.9958787,-3.242583,-6.526730694498418,0.0052550584,0.02775,126091,1.0,42542.87676906586,0.038033772,126091,0.8291655,4.597669,4.725252,-2.8183753,-7.5,0.0,7.5262469169092165,1.5191115,-0.03444077,22.306860092029403,0.0017863138252235263,1,948998,0.7471105
0.003,-1.9444847,-3.2426145,-6.528066116226367,0.0052635074,0.24516,126202,1.0,42586.09505343437,0.035907947,126202,0.8365529,4.610881,4.724157,-2.761713,-7.8,0.0,7.527582764140029,1.484799,-0.025747329,22.30770393030875,0.001744530868946273,1,949998,0.7470801
0.00299,-2.0169463,-3.2428782,-6.52950257697271,0.0052728713,0.05155,126311,1.0,42630.53890180588,0.03914628,126311,0.82607573,4.635407,4.7472897,-2.8237798,-8.25,0.0,7.529019641994759,1.5017155,-0.010464209,22.30790472038144,0.0019028785370709645,1,950998,0.7470453
0.00299,-1.9668881,-3.2422194,-6.529626700411263,0.005237478,0.02858,126440,1.0,42674.654760837555,0.03821621,126440,0.82840323,4.6211433,4.7450776,-2.7957082,-6.62,0.0,7.5291442581461565,1.5286853,-0.024065219,22.308276548112737,0.001792397100426518,1,951998,0.74700207
0.00298,-1.947777,-3.242506,-6.530610471088354,0.0052389675,0.02147,126558,1.0,42718.9412381649,0.037377387,126558,0.828492,4.6415653,4.751609,-2.777174,-7.11,0.0,7.530128478642204,1.511921,-0.01922365,22.308558507732773,0.0016714876156491993,1,952998,0.7469812
0.00298,-1.9570543,-3.2428942,-6.532009126291773,0.0051990408,0.02886,126667,1.0,42763.06075954437,0.03695554,126667,0.8232248,4.6204653,4.7447705,-2.7853842,-7.72,0.0,7.531527548611714,1.520255,-0.0684557,22.308926981730963,0.0018395353188979482,1,953998,0.7469568
0.00297,-2.015422,-3.2432847,-6.533088293290846,0.0051543848,0.20161,126782,1.0,42806.86027288437,0.038803793,126782,0.8357542,4.609104,4.719583,-2.825832,-8.03,0.0,7.532607152434888,1.5747147,-0.01761129,22.3094614721121,0.0018345451928659046,1,954998,0.74693704
0.00296,-1.9362339,-3.2434058,-6.534561703536162,0.005166549,0.00681,126889,1.0,42850.21016049385,0.03752892,126889,0.8397699,4.6345215,4.7348084,-2.7455673,-8.32,0.0,7.534080968405457,1.4876823,0.0048047304,22.310228967824088,0.0016666344229605268,1,955998,0.74690557
0.00296,-2.0371647,-3.2431405,-6.535763216327302,0.0051050344,0.02623,127002,1.0,42894.004595041275,0.038336873,127002,0.83776736,4.6165004,4.7125235,-2.8328476,-8.08,0.0,7.535282908930568,1.4801909,-0.025446096,22.3107636844575,0.0017892666181800446,1,956998,0.7468692
0.00295,-2.0026312,-3.2428608,-6.536464683810168,0.0051049357,0.05354,127123,1.0,42937.42710161209,0.03887923,127123,0.83800864,4.6330743,4.73504,-2.7975192,-7.61,0.0,7.535984833586369,1.5146614,-0.034512494,22.311490572848783,0.0018719141952539759,1,957998,0.7468446
0.00295,-1.9597921,-3.243485,-6.538223920015091,0.004989534,0.10467,127224,1.0,42980.38520216942,0.039238214,127224,0.8276164,4.62168,4.7382126,-2.7923067,-8.79,0.0,7.537744450732566,1.5193635,-0.026202807,22.31245707755069,0.0016045633542061618,1,958998,0.7468261
0.00294,-2.0484138,-3.2438352,-6.539908426202986,0.0050198515,0.01842,127329,1.0,43024.176813840866,0.03847744,127329,0.8390455,4.6142697,4.7341237,-2.857704,-8.37,0.0,7.539429352307801,1.5213509,0.0018278683,22.31298937231889,0.00179953943398264,1,959998,0.74680173
0.00293,-1.9673951,-3.2448695,-6.541933813085139,0.0049767187,0.02433,127427,1.0,43068.62783789635,0.038435414,127427,0.834166,4.607086,4.7139053,-2.759445,-9.1,0.0,7.541455107630251,1.5397599,-0.0046554334,22.313178948190497,0.0016635191489346027,1,960998,0.74678636
0.00293,-1.9452178,-3.2454069,-6.544090085710029,0.0049863225,0.00762,127523,1.0,43112.12202858925,0.037762083,127523,0.8283703,4.6115828,4.7259574,-2.7557936,-9.42,0.0,7.543611740627181,1.5337962,-0.00560605,22.313863357550886,0.0017636272058251731,1,961998,0.74675727
0.00292,-1.9217454,-3.2455933,-6.546139802386717,0.004998072,0.00174,127623,1.0,43156.77342247963,0.041605826,127623,0.83375543,4.633812,4.7301254,-2.717381,-9.16,0.0,7.5456618321149005,1.5111258,0.0071866736,22.313948046412357,0.0017513145828964303,1,962998,0.7467264
0.00292,-1.9745657,-3.24587,-6.547572633111774,0.004981838,0.19662,127731,1.0,43200.29296660423,0.03704614,127731,0.82880825,4.6010227,4.711848,-2.7909875,-8.45,0.0,7.547095066976693,1.51306,-0.014041754,22.31461718894392,0.0018173429856767273,1,963998,0.74669284
0.00291,-1.87484,-3.2459276,-6.548731266230718,0.0049997647,0.18432,127844,1.0,43244.795406103134,0.041129738,127844,0.8249722,4.634912,4.7313623,-2.6745603,-7.51,0.0,7.548254122211445,1.5247355,-0.022528537,22.314777788584703,0.0017294335811799853,1,964998,0.7466691
0.00291,-1.9228427,-3.2459273,-6.550418920186326,0.0049542426,0.00174,127948,1.0,43289.66254734993,0.038499273,127948,0.8302481,4.6171923,4.7200055,-2.7437437,-8.6,0.0,7.549942164004126,1.5004469,-0.017183647,22.31475006171273,0.0017837575801833976,1,965998,0.7466349
0.0029,-1.9438715,-3.246223,-6.5513805597201396,0.0049377307,0.08716,128064,1.0,43333.764328718185,0.038835157,128064,0.8327576,4.6350536,4.745931,-2.7677212,-7.14,0.0,7.550904235382309,1.5710684,-0.035730984,22.315116514333152,0.0017226445476968774,1,966998,0.746606
0.00289,-1.9578786,-3.246619,-6.552898494187407,0.004943635,0.00407,128170,1.0,43377.59470438957,0.03824869,128170,0.8392673,4.594943,4.68472,-2.766199,-8.34,0.0,7.552422563782477,1.5370305,-0.034702,22.31562184571852,0.0018927450491529737,1,967998,0.74657214
0.00289,-1.9357649,-3.246961,-6.554381889334103,0.0049947104,0.0025,128278,1.0,43421.042981386185,0.040697966,128278,0.8327102,4.6044393,4.68664,-2.7167013,-8.37,0.0,7.553906359625189,1.5787551,0.019030891,22.31632253549027,0.001802754550363174,1,968998,0.74654377
0.00288,-2.0162935,-3.2471766,-6.55605147139007,0.005030413,0.00194,128382,1.0,43464.85520386696,0.039827537,128382,0.83203846,4.6299467,4.7291055,-2.8198695,-8.76,0.0,7.555576326899409,1.5175661,-0.0617276,22.316834956664064,0.0017289454856565226,1,969998,0.746512
0.00288,-1.9436026,-3.2476559,-6.557804862862302,0.0050489446,0.03936,128484,1.0,43508.56201815605,0.039339386,128484,0.8350136,4.5711317,4.657646,-2.728469,-8.84,0.0,7.557330095576103,1.5821115,-0.07846636,22.31740041407951,0.0017896133805540837,1,970998,0.7464842
0.00287,-1.938506,-3.2472818,-6.558485284397963,0.0050166934,0.01279,128605,1.0,43552.63582396507,0.040832072,128605,0.8373447,4.6159368,4.7076445,-2.7436156,-7.12,0.0,7.558010963803896,1.5359278,-0.0036776662,22.317776676679415,0.0018454715346633913,1,971998,0.74644727
0.00286,-1.9242474,-3.2476547,-6.560320111883765,0.0049592024,0.00408,128705,1.0,43596.178394556046,0.03946881,128705,0.8306187,4.604188,4.710768,-2.7348735,-8.92,0.0,7.55984615982285,1.5633895,-0.022936648,22.318424133283674,0.0017315994796901263,1,972998,0.74642086
0.00286,-1.9484123,-3.248336,-6.562107943605987,0.0049446095,0.01444,128808,1.0,43640.551981687546,0.039295807,128808,0.8414745,4.5885906,4.6974516,-2.779159,-8.7,0.0,7.561634370535992,1.5313258,-0.002319346,22.3186452913957,0.0019501149657727833,1,973998,0.74639773
0.00285,-1.9273899,-3.248517,-6.564321179208689,0.0049518244,0.01192,128900,1.0,43685.04282236099,0.03833938,128900,0.83827966,4.624355,4.7205534,-2.737922,-9.68,0.0,7.563847944142746,1.5745789,-0.030027783,22.31880609490737,0.0018374295363735183,1,974998,0.74635947
0.00285,-1.9170923,-3.248658,-6.56630568755281,0.004956644,0.00045,129001,1.0,43729.83297920227,0.03951848,129001,0.8382673,4.640238,4.7272925,-2.69795,-8.88,0.0,7.565832823001372,1.5831219,-0.00790415,22.31881380530725,0.0018731048922049224,1,975998,0.7463333
0.00284,-1.9510498,-3.2483265,-6.567363472307203,0.0049275863,0.00322,129113,1.0,43773.92298460007,0.0396852,129113,0.8349806,4.6252112,4.72476,-2.7668293,-7.94,0.0,7.566891017945521,1.5894638,-0.04654805,22.319178483128272,0.0017920289279992373,1,976998,0.74630064
0.00284,-1.9274445,-3.24859,-6.569089206528552,0.004986959,0.007,129217,1.0,43817.962477207184,0.040834665,129217,0.84193903,4.6043015,4.6930733,-2.738172,-8.72,0.0,7.568617132420656,1.5781255,0.009822379,22.319568156751373,0.0018374483661221836,1,977998,0.7462623
0.00283,-1.932513,-3.2493358,-6.570938082386693,0.004956643,0.00944,129317,1.0,43861.66952085495,0.04320072,129317,0.83928543,4.615905,4.709087,-2.7163224,-8.96,0.0,7.570466373330652,1.5571737,-0.029662283,22.320126221700587,0.0015928175035784008,1,978998,0.7462343
0.00283,-1.860262,-3.2496727,-6.572233210742652,0.0049772067,0.13613,129428,1.0,43906.35046172142,0.03820342,129428,0.8384054,4.6162167,4.7219296,-2.676445,-8.03,0.0,7.571761906233582,1.5812088,-0.008106249,22.320188075171156,0.0017568552419895886,1,979998,0.74621546
0.00282,-1.8759727,-3.2498968,-6.573507387793543,0.004978762,0.2063,129538,1.0,43952.20187807083,0.038757775,129538,0.8400617,4.614977,4.696285,-2.6616876,-8.11,0.0,7.573036483502911,1.5842825,0.0067436793,22.319655400232666,0.0016723679267871055,1,980998,0.74618423
0.00281,-1.9660282,-3.2498794,-6.575020826262689,0.004980323,0.055,129644,1.0,43996.81295800209,0.049901813,129644,0.844358,4.618325,4.7093687,-2.7667136,-8.1,0.0,7.574550306994539,1.55164,-0.01867118,22.319753045234958,0.0016445030106963172,1,981998,0.74615264
0.00281,-1.8943267,-3.2498426,-6.576672883942472,0.005011251,0.10508,129746,1.0,44041.1838452816,0.04044817,129746,0.83740485,4.6145835,4.713371,-2.6989498,-8.72,0.0,7.576202734573705,1.6122485,-0.00730969,22.319972220849248,0.0017907353436507597,1,982998,0.74611807
0.0028,-1.9263835,-3.2503242,-6.577912626966587,0.005034649,0.06166,129857,1.0,44085.36256694794,0.04265073,129857,0.8442101,4.614839,4.698692,-2.724162,-7.7,0.0,7.5774428794751145,1.5464299,-0.00501818,22.320288247730815,0.0016419775292831032,1,983998,0.74610144
0.0028,-1.9377049,-3.2504184,-6.579359217025991,0.005009733,0.08017,129966,1.0,44129.88305234909,0.04140765,129966,0.83958274,4.609136,4.704425,-2.7514,-8.2,0.0,7.578889863502762,1.5614444,-0.026941776,22.320430780012394,0.0018775302523063356,1,984998,0.74607307
