reference_action_std,rollout/actions_std,reference_actor_Q_mean,rollout/episodes,total/steps_per_second,rollout/return,total/duration,total/epochs,rollout/episode_steps,rollout/return_history,train/loss_actor,train/param_noise_distance,rollout/error,reference_actor_Q_std,rollout/actions_mean,train/loss_critic,reference_Q_mean,success rate,rollout/Q_mean,errors,reference_action_mean,total/steps,reference_Q_std,total/episodes,rollout/goal_tolerance
0.85694927,0.75600374,-1.2450418,80625,23.26134722006988,-7.9932279069767445,31167.498302698135,1,8.992186046511629,-8.57,1.4919543,0.0,0.0505,2.844185,-0.0015866888,0.0453402,-1.9699117,1.0,-3.471454,0.0028377118342289985,-0.06624063,724998,2.8556547,80625,0.0047
0.85435283,0.75595754,-1.251908,80727,23.261504608367023,-7.9942770076925935,31210.27690267563,1,8.993236463636702,-8.82,1.5331448,0.0,0.16451,2.8324745,-0.0016301112,0.045005497,-1.9680059,1.0,-3.4719114,0.002972996426101079,-0.08686293,725998,2.8516688,80727,0.00469
0.85198855,0.75592285,-1.2249678,80822,23.261809701957898,-7.995929326173567,31252.856476545334,1,8.994890005196606,-9.35,1.5411196,0.0,0.11064,2.8344967,-0.0015956316,0.046125595,-1.9549903,1.0,-3.47226,0.0028769174020978577,-0.055103112,726998,2.8465621,80822,0.00468
0.8512368,0.7558784,-1.2355824,80921,23.26260351694237,-7.997306014507977,31294.77745127678,1,8.996267965052335,-9.23,1.5228468,0.0,0.199,2.8320482,-0.0015956381,0.044119224,-1.957082,1.0,-3.4723597,0.00285042064450135,-0.09308978,727998,2.84322,80921,0.00467
0.8565942,0.75582844,-1.2690116,81021,23.26306135984155,-7.998704039693413,31337.14813899994,1,8.997667271448144,-9.13,1.5480615,0.0,0.00144,2.8363173,-0.0015760257,0.045869373,-1.9995846,1.0,-3.4722936,0.0027109814428568284,-0.07911095,728998,2.8447561,81021,0.00466
0.8524747,0.75579584,-1.2466018,81110,23.26242651114282,-8.00104795956109,31380.991129636765,1,9.000012328936013,-10.0,1.5220423,0.0,0.10315,2.8515973,-0.0015304305,0.043382183,-1.9673524,1.0,-3.4732504,0.0028224267650343187,-0.060912225,729998,2.85776,81110,0.00465
0.85100913,0.7557375,-1.2119398,81208,23.262243588004754,-8.002450497487931,31424.226009607315,1,9.001416116638755,-9.03,1.5037808,0.0,0.06349,2.8399167,-0.0015564942,0.04452104,-1.9225057,1.0,-3.473519,0.0028985984574908218,-0.09844011,730998,2.8572376,81208,0.00465
0.85603946,0.7556955,-1.2657195,81306,23.262655492295266,-8.00394804811453,31466.65694475174,1,9.002914914028485,-9.18,1.4714744,0.0,0.05029,2.857216,-0.0015503046,0.049234387,-1.982733,1.0,-3.4737313,0.0030569651107546663,-0.064191595,731998,2.8614569,81306,0.00464
0.85772306,0.75566936,-1.2493181,81406,23.263011575304844,-8.005183893079135,31509.161985635757,1,9.004152028106036,-9.01,1.522572,0.0,0.00716,2.8346705,-0.0015280773,0.042965755,-1.9627343,1.0,-3.4740465,0.002916539184881001,-0.051980417,732998,2.8449254,81406,0.00463
0.8603408,0.75563186,-1.2429446,81508,23.263437275381786,-8.00604848603818,31551.571305274963,1,9.005017912352162,-8.75,1.5354877,0.0,0.01941,2.8398154,-0.0015194605,0.04546668,-1.9477264,1.0,-3.4742908,0.0028655699543923886,-0.054241568,733998,2.8531232,81508,0.00462
0.8563343,0.755577,-1.2591914,81597,23.263202435526054,-8.008627768177751,31594.876158475876,1,9.007598318565634,-10.15,1.509031,0.0,0.15324,2.8384914,-0.0015478663,0.043045226,-1.9665523,1.0,-3.4746032,0.0027901936669236,-0.06930035,734998,2.8476677,81597,0.00461
0.8572925,0.75553626,-1.24301,81678,23.26385949668802,-8.011814686941404,31636.96892619133,1,9.010786258233551,-10.86,1.4926994,0.0,0.01043,2.8376908,-0.0015595591,0.045575272,-1.9545853,1.0,-3.4756052,0.0029640450994336885,-0.10050059,735998,2.850883,81678,0.0046
0.85665005,0.75549984,-1.2363522,81783,23.264625734000525,-8.012508712079528,31678.9106528759,1,9.011481603756282,-8.46,1.493722,0.0,0.04367,2.8425035,-0.0015241929,0.045113906,-1.9512259,1.0,-3.4756136,0.0028143588407384176,-0.076892234,736998,2.8596938,81783,0.00459
0.855585,0.75544316,-1.2262058,81881,23.265069587107675,-8.01408141082791,31721.289172887802,1,9.013055531808355,-9.22,1.5612892,0.0,0.15436,2.8449051,-0.001595454,0.04461001,-1.9329052,1.0,-3.4758468,0.002755703970350189,-0.07565806,737998,2.8647032,81881,0.00458
0.85561264,0.755398,-1.279175,81972,23.265601717713064,-8.016286048894745,31763.545553922653,1,9.01526130873957,-9.92,1.5294148,0.0,0.00507,2.8497348,-0.001576716,0.048051044,-1.9939866,1.0,-3.476593,0.0028511232987429415,-0.07777623,738998,2.8548822,81972,0.00457
0.85311735,0.75535,-1.261376,82081,23.26567512379458,-8.016471534216201,31806.42711043358,1,9.015448154871407,-8.62,1.5216522,0.0,0.02171,2.8430986,-0.0015749962,0.045645494,-1.9834173,1.0,-3.4767303,0.0027009379037132627,-0.06863294,739998,2.8583713,82081,0.00456
0.8528757,0.7553011,-1.2375345,82168,23.26604871498338,-8.018973322948106,31848.89746761322,1,9.017951027163859,-9.91,1.552816,0.0,0.06416,2.845863,-0.001582703,0.04187352,-1.9571986,1.0,-3.4778607,0.0029290200533940995,-0.059633825,740998,2.858971,82168,0.00455
0.856317,0.7552487,-1.2457471,82272,23.26662655362966,-8.019690781796966,31891.086500644684,1,9.018669778296383,-8.6,1.562175,0.0,0.0103,2.8511326,-0.0016513807,0.04701663,-1.9520928,1.0,-3.4783976,0.002652763526586376,-0.07605916,741998,2.8583505,82272,0.00454
0.8577535,0.7551994,-1.2406769,82391,23.26688731024242,-8.018691361920599,31933.708626031876,1,9.017671833088565,-7.43,1.5379999,0.0,0.0103,2.8537936,-0.0016089693,0.04440083,-1.9438729,1.0,-3.4776936,0.0027726033913763517,-0.06830207,742998,2.864573,82391,0.00454
0.8576522,0.7551518,-1.2571628,82491,23.267253911362776,-8.02011128486744,31976.184333324432,1,9.01909299196276,-9.19,1.556023,0.0,0.05817,2.8480384,-0.0015882985,0.045203537,-1.9793171,1.0,-3.4778168,0.0027794765129373422,-0.067939065,743998,2.8539455,82491,0.00453
0.8505056,0.7551151,-1.2263443,82577,23.26715586510858,-8.022863509209586,32019.298117876053,1,9.021846276808311,-10.24,1.495586,0.0,0.22273,2.8463514,-0.0015261295,0.04632758,-1.9307582,1.0,-3.4785924,0.002708270566400225,-0.09194847,744998,2.866225,82577,0.00452
0.8560804,0.755074,-1.2358837,82665,23.267733962013818,-8.025234379725397,32061.48055577278,1,9.024218230206253,-9.94,1.5765958,0.0,0.0084,2.8376808,-0.0015349323,0.047136936,-1.9475989,1.0,-3.4800024,0.0027508923297746624,-0.057233002,745998,2.8537898,82665,0.00451
0.85354453,0.7550133,-1.2481763,82765,23.26779794999341,-8.026545037153387,32104.370237588882,1,9.025530115386939,-9.11,1.5710303,0.0,0.10807,2.8292975,-0.0015228982,0.041211728,-1.9604633,1.0,-3.4800904,0.002689419036038431,-0.06171155,746998,2.8458943,82765,0.0045
0.8564008,0.7549776,-1.2078881,82847,23.26796533824712,-8.029548444723407,32147.116824626923,1,9.028534527502504,-10.58,1.5583873,0.0,0.05028,2.8215911,-0.0015923915,0.047265526,-1.9207436,1.0,-3.480869,0.0026899991194045186,-0.08063071,747998,2.8285832,82847,0.00449
0.8585065,0.75492954,-1.271626,82940,23.268488074148184,-8.031637328189053,32189.371205091476,1,9.030624547865926,-10.57,1.5779462,0.0,0.00392,2.8256083,-0.0016072413,0.046745345,-1.976301,1.0,-3.4811409,0.0028661068763801783,-0.04426277,748998,2.8500412,82940,0.00448
0.8514088,0.75488573,-1.2489829,83022,23.2687403188559,-8.034737780347378,32231.99836874008,1,9.03372600033726,-11.18,1.5762538,0.0,0.01074,2.845555,-0.0015726881,0.04702006,-1.9448332,1.0,-3.482186,0.002956355605255669,-0.074530445,749998,2.8564818,83022,0.00447
0.8566192,0.75484616,-1.2707721,83111,23.268923848379107,-8.036998712565124,32274.71991801262,1,9.03598801602676,-9.89,1.5824417,0.0,0.07401,2.8445015,-0.0016065415,0.045852374,-1.9873371,1.0,-3.4823625,0.0029332170738708896,-0.06408969,750998,2.8558261,83111,0.00446
0.85335547,0.75479215,-1.2610762,83197,23.268861003946004,-8.039749029412118,32317.78297495842,1,9.03873937762179,-10.2,1.580154,0.0,0.02779,2.843224,-0.00166805,0.043743428,-1.973331,1.0,-3.4832723,0.0026626173646414598,-0.080634445,751998,2.8535554,83197,0.00445
0.85075665,0.75474286,-1.2421758,83293,23.26841494550914,-8.041384029870457,32361.379224300385,1,9.040375541762213,-9.75,1.5808743,0.0,0.0043,2.8281069,-0.0016585812,0.046239495,-1.9403389,1.0,-3.4834154,0.0028925940610236163,-0.07612457,752998,2.8417637,83293,0.00445
0.8506515,0.7547017,-1.2448107,83382,23.268456910591897,-8.04360653378427,32404.29749584198,1,9.042599122112685,-9.96,1.5495647,0.0,0.03157,2.8487186,-0.0016436013,0.046826787,-1.9510721,1.0,-3.484387,0.0027954416048182706,-0.054286603,753998,2.854955,83382,0.00444
0.8539193,0.7546623,-1.2866615,83474,23.268530747340737,-8.045642954692479,32447.17116856575,1,9.04463665332918,-9.8,1.609036,0.0,0.2052,2.8310068,-0.0016601993,0.04911663,-1.9943974,1.0,-3.4850101,0.0026646347528505848,-0.08077506,754998,2.8440938,83474,0.00443
0.8495277,0.7546015,-1.2500374,83589,23.269069505686918,-8.045137518094487,32489.3954102993,1,9.04413260117958,-7.42,1.596404,0.0,0.05268,2.8226748,-0.0016645301,0.045284465,-1.9567553,1.0,-3.4844742,0.0026842860629001358,-0.07374752,755998,2.839358,83589,0.00442
0.8533451,0.7545509,-1.244453,83699,23.269523089055067,-8.04509014444617,32531.73677444458,1,9.044086548226383,-8.08,1.5933362,0.0,0.03711,2.846926,-0.0017572872,0.044779755,-1.9454353,1.0,-3.4842632,0.0028003342799259655,-0.07159834,756998,2.857837,83699,0.00441
0.8484969,0.7545013,-1.2738609,83803,23.26990024403194,-8.045750152142524,32574.183475255966,1,9.044747801391358,-8.38,1.531221,0.0,0.09705,2.8531365,-0.0017665938,0.04567559,-1.9708508,1.0,-3.4843657,0.0028191452628953556,-0.0761729,757998,2.8638,83803,0.0044
0.8495499,0.7544534,-1.2965794,83914,23.270175900672903,-8.045939890840623,32616.771065235138,1,9.04493886598184,-8.02,1.5309246,0.0,0.01149,2.8289862,-0.0017960399,0.04629093,-1.9932934,1.0,-3.483988,0.0027869167686688286,-0.07183,758998,2.855883,83914,0.00439
0.85063696,0.75440586,-1.2666533,84008,23.270637758412168,-8.047721645557566,32659.09632086754,1,9.046721740786591,-9.64,1.6051555,0.0,0.22531,2.8369021,-0.0017129631,0.046379935,-1.9789083,1.0,-3.4844651,0.0026089471797829705,-0.07565866,759998,2.8524845,84008,0.00438
0.85570425,0.7543538,-1.2459759,84116,23.27072900986416,-8.048017024109562,32701.94069457054,1,9.047018403157544,-8.03,1.5416386,0.0,0.04705,2.826294,-0.0017196639,0.045636404,-1.9398574,1.0,-3.4842231,0.0025392931311721016,-0.043363627,760998,2.8408687,84116,0.00437
0.8516284,0.75431514,-1.2558706,84225,23.270822829256435,-8.048132977144553,32744.78111886978,1,9.047135648560404,-7.9,1.5370041,0.0,0.00673,2.8374202,-0.0017263915,0.04735311,-1.9626284,1.0,-3.4845161,0.0026225888487438048,-0.06583164,761998,2.850247,84225,0.00437
0.8532154,0.7542555,-1.2488489,84310,23.270871810857148,-8.050824338749852,32787.68437218666,1,9.049828015656505,-10.07,1.5058469,0.0,0.09185,2.8295286,-0.0016734025,0.048272233,-1.9534235,1.0,-3.4852414,0.0026903683207903538,-0.052753877,762998,2.8483405,84310,0.00436
0.85133404,0.75421673,-1.3106729,84403,23.271088440441563,-8.052758788194732,32830.350929021835,1,9.051763562906531,-9.65,1.5548717,0.0,0.01998,2.823449,-0.0016504914,0.045440063,-2.0063882,1.0,-3.4860673,0.0026061201835012398,-0.07944636,763998,2.845117,84403,0.00435
0.84681475,0.7541633,-1.2819574,84494,23.27206686919222,-8.054702109025493,32871.940610170364,1,9.05370795559448,-9.6,1.5905926,0.0,0.03994,2.8455687,-0.0016185018,0.044783343,-1.9745839,1.0,-3.4863555,0.002563728280074814,-0.061667908,764998,2.8669145,84494,0.00434
0.8437829,0.75410926,-1.2684448,84589,23.272734139682363,-8.056543995082103,32913.9668507576,1,9.055550958162408,-9.6,1.5731491,0.0,0.00186,2.8393319,-0.0016029527,0.048269436,-1.9651625,1.0,-3.4868085,0.0025274036779817013,-0.050149728,765998,2.8567126,84589,0.00433
0.85592014,0.75407684,-1.2748,84684,23.272445107344726,-8.058121959283927,32957.344897031784,1,9.057130036370507,-9.37,1.5790142,0.0,0.0326,2.835278,-0.0015426665,0.05217488,-1.957762,1.0,-3.4877617,0.00255835934799814,-0.09718657,766998,2.8558385,84684,0.00432
0.84956545,0.754041,-1.261806,84782,23.271874380180726,-8.059493760468024,33001.12347865105,1,9.058502984123988,-9.35,1.5652647,0.0,0.07788,2.8271155,-0.0015564307,0.04584291,-1.9617033,1.0,-3.4885583,0.002668457991321008,-0.09148207,767998,2.8418076,84782,0.00431
0.85098207,0.75399935,-1.2543561,84875,23.271546518917276,-8.061360824742268,33044.55934524536,1,9.060371134020619,-9.95,1.6095607,0.0,0.09317,2.8377087,-0.0016080429,0.05027059,-1.9349618,1.0,-3.4893208,0.0025152206974090614,-0.094395965,768998,2.872613,84875,0.00431
0.84831333,0.753958,-1.2826824,84987,23.271943395523724,-8.061138762398954,33086.9660050869,1,9.06015037593985,-8.01,1.5409217,0.0,0.00553,2.842186,-0.0016325762,0.04821979,-1.9802655,1.0,-3.4890392,0.0027266947542538313,-0.067555085,769998,2.871464,84987,0.0043
0.8500876,0.75391185,-1.2722309,85083,23.272289180067958,-8.062585945488523,33129.443950891495,1,9.061598674235746,-9.28,1.5383469,0.0,0.13549,2.8417454,-0.0015778602,0.04970707,-1.9697883,1.0,-3.4893136,0.0026244911645571167,-0.10203013,770998,2.8648362,85083,0.00429
0.85381556,0.75387037,-1.2590563,85186,23.272693312417417,-8.063508088183504,33171.83746790886,1,9.062522010659029,-8.69,1.5497764,0.0,0.00244,2.83074,-0.0015251838,0.048464026,-1.9613032,1.0,-3.4895442,0.0025613820427426897,-0.086901575,771998,2.8572202,85186,0.00428
0.85462266,0.7538198,-1.2962973,85284,23.273024048873573,-8.064525585103889,33214.33425998688,1,9.063540640682895,-8.92,1.5750002,0.0,0.01442,2.8208508,-0.0014596425,0.05191175,-1.9747424,1.0,-3.4897525,0.002718128522589968,-0.05572568,772998,2.854171,85284,0.00427
0.8534236,0.7537778,-1.2767483,85389,23.27379775835461,-8.065301151202146,33256.19686293602,1,9.064317417934394,-8.6,1.5561732,0.0,0.08334,2.8361106,-0.0015413495,0.04639541,-1.9773132,1.0,-3.4898534,0.00280022993328719,-0.082850784,773998,2.8549197,85389,0.00426
0.8516354,0.75373816,-1.2662355,85485,23.2740902607898,-8.066830438088553,33298.745141744614,1,9.065847809557232,-9.55,1.5288568,0.0,0.02294,2.8306997,-0.0015644857,0.048547186,-1.9765801,1.0,-3.4906178,0.002687127575528255,-0.085396744,774998,2.84441,85485,0.00425
0.8529351,0.75369227,-1.3150297,85587,23.27393222147761,-8.06775561709138,33341.93777894974,1,9.066774159627046,-8.87,1.5454265,0.0,0.07313,2.7855802,-0.0015850855,0.047780972,-1.9850099,1.0,-3.4906607,0.002648063406985186,-0.10195059,775998,2.837509,85587,0.00425
0.8538953,0.7536538,-1.2573678,85678,23.27415941904749,-8.069796213730479,33384.578407764435,1,9.068815798688112,-9.94,1.5770783,0.0,0.16808,2.8503652,-0.001636124,0.048459373,-1.9757053,1.0,-3.491306,0.0024645391300433697,-0.05093022,776998,2.857519,85678,0.00424
0.8520195,0.7536123,-1.3266253,85780,23.274877351757734,-8.070494287712753,33426.51341366768,1,9.069515038470506,-8.55,1.56638,0.0,0.08411,2.839449,-0.001673965,0.047505554,-2.0269995,1.0,-3.49137,0.002651247502361476,-0.07831379,777998,2.8583808,85780,0.00423
0.85466516,0.75355864,-1.2580354,85869,23.27549702419148,-8.072808580512175,33468.58712363243,1,9.071830346225063,-10.11,1.5899566,0.0,0.05265,2.8371737,-0.0016418007,0.04725579,-1.966431,1.0,-3.491733,0.0026863150443653472,-0.09562096,778998,2.858194,85869,0.00422
0.8537916,0.75351244,-1.3094028,85969,23.276124346615273,-8.074015051937327,33510.64757966995,1,9.073037955542114,-9.11,1.6030564,0.0,0.00326,2.8298492,-0.001621467,0.049195867,-2.0205889,1.0,-3.4921327,0.0025907966545254996,-0.08280958,779998,2.85464,85969,0.00421
0.85136604,0.7534466,-1.3180872,86059,23.275938359940856,-8.07613381517331,33553.87816905975,1,9.075157740619808,-10.25,1.586707,0.0,0.20414,2.8274918,-0.001547488,0.051093787,-2.0294719,1.0,-3.4927397,0.0025699444022704116,-0.10684983,780998,2.8450184,86059,0.0042
0.84924316,0.7533875,-1.3149362,86160,23.276796061243786,-8.07706592386258,33595.60301780701,1,9.076090993500465,-8.77,1.5370002,0.0,0.12747,2.8143091,-0.0015740258,0.04749966,-2.0172808,1.0,-3.4927292,0.0026450487375590803,-0.06181394,781998,2.8382812,86160,0.0042
0.85464275,0.75333667,-1.3197943,86260,23.277452678690917,-8.078147461163923,33637.61537003517,1,9.077173661024808,-9.01,1.5728583,0.0,0.0335,2.8501348,-0.0016656198,0.048585154,-2.0270715,1.0,-3.4925272,0.0026745806593476123,-0.08002917,782998,2.8630755,86260,0.00419
0.85057247,0.7532897,-1.2894125,86359,23.27824424106678,-8.079123195034681,33679.43010997772,1,9.078150511237972,-8.96,1.5775504,0.0,0.00789,2.8265002,-0.0016945752,0.049644794,-1.9772284,1.0,-3.4923856,0.002718718814116094,-0.103811465,783998,2.8464253,86359,0.00418
0.84541255,0.7532422,-1.3140416,86467,23.27839512849776,-8.079579492754462,33722.170092344284,1,9.078608023870379,-8.43,1.6416905,0.0,0.00171,2.8350306,-0.0016987562,0.048887864,-2.0145278,1.0,-3.4921534,0.0027272853823707187,-0.07774529,784998,2.855731,86467,0.00417
0.84661496,0.7531923,-1.3470398,86558,23.27813368202394,-8.081563806927146,33765.50761055946,1,9.080593359365974,-10.19,1.5933278,0.0,0.06219,2.8235416,-0.0016426549,0.051415432,-2.031683,1.0,-3.4926248,0.002542506263242332,-0.09640741,785998,2.851509,86558,0.00416
0.8521646,0.753138,-1.3203169,86649,23.27880844093248,-8.08340546342139,33807.486409664154,1,9.082436035037912,-9.98,1.5834624,0.0,0.12025,2.8478541,-0.0016206565,0.04966521,-2.025528,1.0,-3.4931903,0.0026817222038066977,-0.07050738,786998,2.854173,86649,0.00415
0.8481727,0.75308627,-1.3006625,86734,23.278964777281985,-8.086159983397515,33850.21660280228,1,9.085191505061452,-10.42,1.6157035,0.0,0.00832,2.8133307,-0.0016994101,0.047236428,-1.9909015,1.0,-3.4940398,0.0025778129069814414,-0.07463657,787998,2.8338206,86734,0.00415
0.84992933,0.7530319,-1.2939376,86830,23.279217921659672,-8.087584936082,33892.80527615547,1,9.086617528503973,-9.17,1.6145718,0.0,0.14886,2.8104641,-0.001639197,0.047276586,-1.9946303,1.0,-3.4946644,0.002720126569682541,-0.06460851,788998,2.827886,86830,0.00414
0.85074824,0.7529944,-1.3552411,86927,23.27969484218725,-8.089005717441072,33935.06681919098,1,9.088039389372693,-9.26,1.5641719,0.0,0.0802,2.83172,-0.0016264307,0.046857487,-2.066018,1.0,-3.494771,0.0025684599568219276,-0.08765283,789998,2.8414288,86927,0.00413
0.85000116,0.7529465,-1.3401855,87029,23.280118570670407,-8.089889577037539,33977.40426445007,1,9.088924381527997,-8.89,1.6272563,0.0,0.00289,2.8330808,-0.0015977018,0.05147173,-2.0529459,1.0,-3.4949276,0.0024311264944571155,-0.09073877,790998,2.8520617,87029,0.00412
0.85348386,0.7529087,-1.3410645,87122,23.280159958400635,-8.09163012786667,34020.29889035225,1,9.090665962673032,-9.46,1.5721107,0.0,0.1423,2.824897,-0.0015983355,0.05192414,-2.0392833,1.0,-3.495542,0.0026709583001325076,-0.094016075,791998,2.8446681,87122,0.00411
0.85204405,0.75285673,-1.3327196,87226,23.279993472864756,-8.092231674042143,34063.49752306938,1,9.091268658427532,-8.23,1.5899026,0.0,0.01174,2.8210938,-0.0015975025,0.04900561,-2.0239005,1.0,-3.4955592,0.0024657827404539426,-0.075784035,792998,2.8402627,87226,0.0041
0.8515712,0.7528271,-1.3100522,87320,23.280181827388287,-8.093724232707283,34106.17691421509,1,9.092762253779203,-9.37,1.5914528,0.0,0.07153,2.8333554,-0.0015446953,0.05183905,-2.008882,1.0,-3.4961014,0.002561574250337153,-0.07709772,793998,2.850325,87320,0.0041
0.8492361,0.7527842,-1.3119915,87413,23.28109288506295,-8.095557868966859,34147.79554915428,1,9.094596913502569,-9.71,1.565173,0.0,0.07786,2.8203158,-0.0015280795,0.04943344,-2.0102086,1.0,-3.4965224,0.002498660151154738,-0.085803546,794998,2.8337164,87413,0.00409
0.8532348,0.7527417,-1.3546059,87527,23.281797002843263,-8.095284883521655,34189.71481895447,1,9.094325179658847,-7.92,1.5910343,0.0,0.10358,2.8208551,-0.0015810827,0.050084643,-2.0463407,1.0,-3.4964256,0.0024211312767253297,-0.10546714,795998,2.842224,87527,0.00408
0.8519131,0.75270337,-1.3676867,87629,23.281796125836365,-8.09606408837257,34232.66811943054,1,9.095105501603351,-8.71,1.5771865,0.0,0.10357,2.816081,-0.0016172954,0.049261335,-2.05034,1.0,-3.4965067,0.0026423324965326555,-0.10100234,796998,2.842076,87629,0.00407
0.8488675,0.75266707,-1.3444216,87721,23.281686262115134,-8.097889900935922,34275.781874895096,1,9.096932319513002,-9.71,1.5778366,0.0,0.12426,2.8054383,-0.0016044483,0.04742611,-2.023305,1.0,-3.496992,0.002559299975603001,-0.115313955,797998,2.8475695,87721,0.00406
0.85201776,0.7526226,-1.3366437,87816,23.281139941143703,-8.0994579575476,34319.53942203522,1,9.098501412043364,-10.13,1.6057887,0.0,0.02016,2.795708,-0.001572537,0.049561556,-2.0294185,1.0,-3.4969897,0.0024903200771024246,-0.106169224,798998,2.8247108,87816,0.00406
0.8567468,0.75257564,-1.3264418,87913,23.27217587622621,-8.100815579038368,34375.72852039337,1,9.099860088951576,-9.19,1.5723985,0.0,0.01975,2.8226423,-0.0015852331,0.05006844,-2.0284925,1.0,-3.4973557,0.002554861633226964,-0.07982349,799998,2.8411822,87913,0.00405
0.85575855,0.7525408,-1.3765308,88016,23.265552285704015,-8.101515633521178,34428.49712586403,1,9.100561261588801,-8.49,1.5395501,0.0,0.02534,2.8164382,-0.0015947288,0.04883805,-2.0605159,1.0,-3.4975011,0.00250079569813886,-0.060862,800998,2.848784,88016,0.00404
0.8514913,0.75250936,-1.3808378,88109,23.265539983559343,-8.10321306563461,34471.497354745865,1,9.102259701052105,-9.48,1.574742,0.0,0.09975,2.8165686,-0.0016183255,0.04975888,-2.0649571,1.0,-3.497977,0.002646618381995354,-0.08573159,801998,2.8407815,88109,0.00403
0.8470131,0.7524625,-1.3540336,88194,23.265120705229457,-8.105846202689525,34515.101390361786,1,9.104893756944916,-10.36,1.5894221,0.0,0.01368,2.8287663,-0.0015461512,0.055606384,-2.0460753,1.0,-3.4988945,0.002442325276726107,-0.10094801,802998,2.8475046,88194,0.00402
0.85872364,0.7524149,-1.3286602,88288,23.265584873496213,-8.107205962305184,34557.39472579956,1,9.106254530627039,-9.63,1.5441616,0.0,0.1027,2.8182375,-0.0016087611,0.0540615,-2.0306115,1.0,-3.4993544,0.0023883201573080427,-0.07999356,803998,2.8399134,88288,0.00401
0.8560523,0.7523707,-1.354615,88398,23.266021505841422,-8.107377994977261,34599.727323293686,1,9.1064277472341,-8.16,1.6071613,0.0,0.17049,2.836647,-0.0015733594,0.050880004,-2.0417361,1.0,-3.4992242,0.00254239241222375,-0.065258764,804998,2.8457637,88398,0.00401
0.8496565,0.7523236,-1.3423636,88493,23.266709455969416,-8.108889968698088,34641.68414211273,1,9.107940741075565,-9.18,1.5714928,0.0,0.07462,2.811552,-0.0015299342,0.053652752,-2.0398264,1.0,-3.4995353,0.002656597138561233,-0.07888866,805998,2.8380952,88493,0.004
0.84929925,0.75227475,-1.3863475,88568,23.267067504666556,-8.112557582874176,34684.13025569916,1,9.111609159064221,-11.86,1.5703034,0.0,0.10097,2.8353233,-0.0014331504,0.05070114,-2.0915298,1.0,-3.501128,0.0025875873902489383,-0.07779312,806998,2.857756,88568,0.00399
0.85001343,0.75222355,-1.3903203,88658,23.267006301470317,-8.114608946739155,34727.20080661774,1,9.11366148570913,-9.88,1.564846,0.0,0.11805,2.8179944,-0.0014751226,0.048635658,-2.0741959,1.0,-3.501623,0.0025047020724982285,-0.09455249,807998,2.845804,88658,0.00398
0.85604155,0.7521841,-1.4202268,88760,23.266935376252896,-8.115277151870211,34770.28611278534,1,9.114330779630464,-8.51,1.5719533,0.0,0.00471,2.8253894,-0.0014779493,0.059595633,-2.116407,1.0,-3.5019777,0.0026001088325894955,-0.081331365,808998,2.845795,88760,0.00398
0.8517768,0.75211966,-1.3673642,88837,23.267149494795564,-8.11874556772516,34812.94518613815,1,9.1178000157592,-11.85,1.6079679,0.0,0.09114,2.8172436,-0.0015412159,0.055249553,-2.077596,1.0,-3.5027664,0.0025262295552672715,-0.0995141,809998,2.8270226,88837,0.00397
0.8467972,0.7520776,-1.393681,88947,23.267565138335975,-8.118677414640178,34855.30158305168,1,9.11773303203031,-7.43,1.6181767,0.0,0.0474,2.8195336,-0.0015222073,0.051167723,-2.0833414,1.0,-3.5026276,0.002510796465232698,-0.09905976,810998,2.8435636,88947,0.00396
0.8558597,0.75202745,-1.354367,89041,23.26824825864774,-8.120203052526364,34897.25530576706,1,9.119259666895026,-9.47,1.6123303,0.0,0.00941,2.8459835,-0.001493614,0.049720224,-2.048296,1.0,-3.5031555,0.00252675405381814,-0.100357585,811998,2.8550673,89041,0.00395
0.8568624,0.7519764,-1.359525,89131,23.268032604830527,-8.122314346299268,34940.556161642075,1,9.121371913251282,-10.19,1.5914793,0.0,0.1338,2.833741,-0.0015194135,0.051914692,-2.0568376,1.0,-3.5039344,0.002418345846476429,-0.062462877,812998,2.839487,89131,0.00394
0.85098046,0.7519276,-1.3910713,89229,23.267742476471486,-8.123356756211546,34983.96979522705,1,9.122415358235552,-9.16,1.6321478,0.0,0.01073,2.8552902,-0.0014883141,0.05018616,-2.0790734,1.0,-3.503987,0.0023494170248111197,-0.08997542,813998,2.868776,89229,0.00394
0.85278314,0.75186414,-1.3467125,89308,23.26820760149976,-8.126640390558517,35026.24757170677,1,9.125699825323599,-11.54,1.5953848,0.0,0.02823,2.8355746,-0.0014857171,0.050394826,-2.0436268,1.0,-3.5046487,0.0024976074756367685,-0.11223093,814998,2.857837,89308,0.00393
0.8543031,0.7518166,-1.3519943,89401,23.268357912614874,-8.12835426896791,35068.99812459946,1,9.127414682162392,-9.98,1.6203421,0.0,0.00335,2.804258,-0.0015283711,0.05056773,-2.0302675,1.0,-3.5048609,0.0024391930914589408,-0.071435876,815998,2.8276947,89401,0.00392
0.85290533,0.7517774,-1.4303408,89497,23.268422420963354,-8.129736192274601,35111.87760043144,1,9.128797613327821,-9.28,1.6654068,0.0,0.00364,2.8373373,-0.0015379419,0.05261146,-2.118867,1.0,-3.5051892,0.002402503428339497,-0.08021261,816998,2.8530383,89497,0.00391
