,desired_goal_x,desired_goal_y,desired_goal_z,achieved_goal_x,achieved_goal_y,achieved_goal_z,episode_length,starting_position_x,starting_position_y,starting_position_z,B_desired_1,B_desired_2,B_desired_3,B_achieved_1,B_achieved_2,B_achieved_3,B_starting_1,B_starting_2,B_starting_3,alpha_desired_1,alpha_desired_2,alpha_desired_3,alpha_achieved_1,alpha_achieved_2,alpha_achieved_3,alpha_starting_1,alpha_starting_2,alpha_starting_3,system_id
607,-0.01931800928149299,0.009645031685345116,0.28503985761202366,-0.019091557180787592,0.010207535124876562,0.28519687766475155,10.0,0.00013847070767431056,-0.03878945571220885,0.19332838482796538,-0.07770869135856628,-0.07450246810913086,-0.013306324370205402,-0.07922616600990295,-0.05944737046957016,0.0,-0.1679246574640274,-0.14411811530590057,-0.013179105706512928,-1.881562352180481,2.12284779548645,-1.1866360902786255,2.9640390872955322,0.13357558846473694,-2.4415202140808105,1.2195560932159424,-1.15676748752594,-0.1240956038236618,1.0
608,-0.01217746456153121,0.0005799541625244837,0.284865556697673,-0.011449214726367042,0.0007218436766979926,0.2851354658457853,11.0,-0.013353645213290315,0.02613300959144862,0.18078468197218606,-0.07704797387123108,-0.031170353293418884,-0.0024551008827984333,-0.07821591198444366,-0.055160075426101685,0.0,-0.18551276624202728,-0.1496647298336029,-0.04288067668676376,2.3638272285461426,0.5533416271209717,-2.393406629562378,-3.1415927410125732,0.9611653089523315,-1.7983118295669556,-2.528175115585327,0.642536997795105,-2.661918878555298,1.0
609,-0.06138403898175572,0.03075218707197032,0.2524309032920856,-0.061926579263786884,0.030563926725524895,0.25166213617344896,18.0,0.01931710457713626,-0.08135760837103434,0.19031547612209748,-0.0983673557639122,-0.09462584555149078,-0.015733035281300545,-0.09625846147537231,-0.032385461032390594,-0.0064996229484677315,-0.14601999521255493,-0.14437440037727356,-0.12663626670837402,-2.5949714183807373,-1.3735674619674683,-2.7055115699768066,3.1308631896972656,-1.0946228504180908,-2.686434745788574,-1.7665739059448242,0.07784437388181686,1.7470911741256714,1.0
610,-0.07070048180589203,0.05963383154503041,0.20578287477309642,-0.07091648024186323,0.05976353285297566,0.20557111509070086,7.0,0.035190765474082564,0.0207192884007597,0.19522665118984564,-0.12508194148540497,-0.07927226275205612,-0.03476124629378319,-0.12852445244789124,-0.06521835923194885,-0.04498198628425598,-0.16668692231178284,-0.1154957041144371,-0.032754648476839066,-2.246713161468506,-2.641526937484741,-1.8515719175338745,3.038534164428711,-1.8950845003128052,-2.5533485412597656,-1.2503347396850586,2.8051304817199707,1.6218318939208984,1.0
611,0.03723301988549767,0.021695576515158414,0.22587313082293387,0.03713628743939581,0.021413106241972915,0.2262051168169487,3.0,-0.07320413059665863,-0.002954913670990475,0.2163318162381494,-0.1345018893480301,-0.08566863089799881,-0.025644497945904732,-0.13174425065517426,-0.08527284115552902,-0.03363373503088951,-0.12774939835071564,-0.07519980520009995,-0.04006268456578255,-0.12570510804653168,-3.113990545272827,1.3813434839248657,2.7718358039855957,-3.0068492889404297,1.1695064306259155,3.052974224090576,-2.3316121101379395,-0.7576558589935303,1.0
612,0.003649935818443988,0.035443107691641204,0.1578191261877173,0.0037736431723126803,0.0356490390575065,0.1584696770486157,4.0,0.005879448358408381,-0.018303369671255204,0.13259580571272755,-0.2052474468946457,-0.14675961434841156,-0.07334993779659271,-0.20445773005485535,-0.17867374420166016,-0.08889494836330414,-0.23332902789115906,-0.21829131245613098,-0.0989665687084198,0.15882538259029388,2.0673394203186035,-2.6787846088409424,2.8362205028533936,-2.3496687412261963,2.3246030807495117,1.1470845937728882,-2.3927018642425537,-0.20311562716960907,1.0
613,-0.0033488799159052327,-0.0004785725611135931,0.18377463955977097,-0.002255584180936395,-0.0015335621801635824,0.18389634937268332,150.0,-0.053944270264423846,0.00040388971187668666,0.1197263045694131,-0.1784362941980362,-0.14809995889663696,-0.08300402760505676,-0.17923057079315186,-0.15005382895469666,-0.08029115200042725,-0.23481130599975586,-0.21335962414741516,-0.1667572259902954,-2.0948097705841064,-1.2043561935424805,1.647825837135315,1.7534966468811035,0.5757675170898438,-2.0682382583618164,2.2234060764312744,-1.4705500602722168,-2.7029175758361816,1.0
614,-0.1289185375460551,-0.03788877150488026,0.2897287957684102,-0.062254137081697754,0.03722827935201368,0.32817747359768207,150.0,-0.01455033510796849,-0.010122989076229548,0.07141802406753188,-0.02444407343864441,-0.005731182638555765,-0.0003910826053470373,-0.016754738986492157,-0.00952004361897707,-0.00952004361897707,-0.29500213265419006,-0.25010567903518677,-0.14144285023212433,2.0850703716278076,-1.054455041885376,-1.4915214776992798,3.1415927410125732,-0.7903902530670166,3.1415927410125732,-1.3946278095245361,-0.951092541217804,-0.4337979853153229,1.0
615,-0.010137585604787678,0.01803461838254589,0.0641116629429445,-0.010207339579286415,0.01817242375822264,0.06403901115470495,10.0,0.0308333620936383,-0.03564100956758244,0.147558292435561,-0.3004433512687683,-0.2875407636165619,-0.16834260523319244,-0.30141425132751465,-0.242811381816864,-0.16990000009536743,-0.20757117867469788,-0.1430288851261139,-0.1416974812746048,-2.93330717086792,-1.9547231197357178,1.7918546199798584,-2.4513676166534424,-2.6430368423461914,2.0121374130249023,0.9137133955955505,1.0230019092559814,-0.3769879639148712,1.0
616,0.004615006523124625,-0.026119060147658187,0.17516177442629857,0.004603653910268957,-0.02577239134273567,0.17478670438166835,9.0,0.10777997277121704,-0.04571812187951966,0.19619808823175472,-0.18919387459754944,-0.1755824238061905,-0.054213300347328186,-0.18590660393238068,-0.14871402084827423,-0.08335135132074356,-0.11567475646734238,-0.10770333558320999,-0.061685506254434586,1.5703566074371338,-2.466791868209839,-0.24903465807437897,1.6246824264526367,0.9702354073524475,-1.1308999061584473,1.603864073753357,0.7093455791473389,1.8198320865631104,1.0
617,0.001679460261649945,-0.004165615286359034,0.18619098070188211,0.0019068472942381583,-0.0048695089610252,0.18628849450850438,12.0,0.026616105982167463,-0.014659719180587557,0.08217912542616818,-0.1791682243347168,-0.13738934695720673,-0.08242318779230118,-0.1788610965013504,-0.13752466440200806,-0.08414077758789062,-0.27993911504745483,-0.21588867902755737,-0.1573679894208908,2.2849669456481934,-2.3193352222442627,0.6578536629676819,3.014934539794922,-1.4934005737304688,1.3922719955444336,1.625872015953064,1.0501072406768799,0.6143383383750916,1.0
