#{"t_start": 1646302452.8330863, "env_id": "CTR-Generic-Reach-v0"}
r,l,t-150.0,150,6.606226-150.0,150,12.259465
-15.0,16,480.095286
-90.0,91,483.455787
-7.0,8,483.693106
-14.0,15,483.971119
-150.0,150,490.04305
-5.0,6,490.224179
-150.0,150,494.620506
-150.0,150,500.927064
-3.0,4,501.103009
-150.0,150,505.25652
-150.0,150,512.00564
-96.0,97,515.388904
-48.0,49,516.311093
-47.0,48,519.2921
-29.0,30,519.917078
-5.0,6,520.094922
-9.0,10,520.292407
-150.0,150,526.191802
0.0,1,526.313516
0.0,1,526.392598
-12.0,13,526.683359
-150.0,150,531.2909
-4.0,5,531.492446
-9.0,10,533.270343
-1.0,2,533.373564
-4.0,5,533.508616
-8.0,9,533.778409
-1.0,2,533.89172
-16.0,17,534.253478
-6.0,7,534.470449
-6.0,7,534.610417
-3.0,4,534.771579
-137.0,138,538.693594
-2.0,3,540.432955
-150.0,150,544.800333
-13.0,14,545.187704
-15.0,16,545.428352
-5.0,6,545.6112
-2.0,3,545.738469
-53.0,54,548.497633
-4.0,5,548.68986
-8.0,9,548.948425
-150.0,150,555.467661
-104.0,105,559.454483
-8.0,9,559.686097
0.0,1,559.777342
-4.0,5,559.929238
0.0,1,560.018537
-3.0,4,560.150147
-150.0,150,564.466428
-8.0,9,564.763513
-5.0,6,564.942274
-6.0,7,566.638039
-52.0,53,567.954588
-5.0,6,568.170987
-4.0,5,568.355832
-9.0,10,568.584564
-20.0,21,570.102244
-11.0,12,570.380816
-14.0,15,570.673984
-3.0,4,570.83476
-5.0,6,571.033138
-12.0,13,571.395622
-5.0,6,571.583923
-4.0,5,571.757895
-17.0,18,572.148012
-8.0,9,572.458413
-6.0,7,572.666671
-45.0,46,574.609102
-150.0,150,579.296889
-17.0,18,581.031353
-26.0,27,581.620948
-150.0,150,585.511817
-5.0,6,585.677631
-5.0,6,585.872498
-18.0,19,588.245603
-5.0,6,588.417821
-99.0,100,592.30197
0.0,1,592.423156
0.0,1,592.504163
-150.0,150,596.740492
-10.0,11,597.04012
-8.0,9,597.294116
-1.0,2,597.391078
-18.0,19,599.620361
-41.0,42,600.597083
-11.0,12,600.886274
-18.0,19,601.339555
-63.0,64,604.228857
-8.0,-150.0,150,607.649609
-11.0,12,608.012224
-150.0,150,614.275456
-3.0,4,614.465769
-8.0,9,614.694721
0.0,1,614.786173
-28.0,29,615.3-150.0-150.0,150,621.476629
0.0,1,621.620-150.0,150,622.565971
-2.0,3,622.74054
0.0,1,622.83339
-9.0,10,623.087778
-9.0,10,623.347736
-4.0,5,623.504501
-13.0,14,625.254976
-3.0,4,625.408734
-5.0,6,625.580751
-13.0,14,625.806404
-11.0,-55.0,56,626.249979
-2.0,3,626.4-12.0,1-2.0,3,626.534-3.0,-150.0,150,633.089516
-2.0,3,633.270033
0.0,1,633.370614
-6.0,7,633.578315
-15.0,16,633.956424
0.0,1,634.050395
-7.0,8,634.269128
-21.0,22,634.796985
-4.0,5,634.983407
-18.0,19,635.306867
-18.0,19,636.893764
-8.0,9,637-132.0,133,637.58964
-10.0,11,637.929894
-2.0,3,638.028334
-10.0,11,638.202477
-5-150.0,150,641.99-150.0,150,644.675726
-3.0,4,644.878949
0.0,1,644.978113
-3.0,4,645.143579
-10.0,11,645.38258
0-150.0,150,649.095497
0.0,1,649.209-150.0,150,650.202829
-150.0,150,656.39589
-4.0,5,656.572149
-25.0,26,657.012657
-21.0,22,657.378063
-7.0,8,659.099989
-150.0,150,663.7829
-4.0,5,663.969254
-5.0,6,664.172634
-62.0,63,666.789537
-13.0,14,667.135252
-150.0,150,671.501967
-2.0,3,671.643298
-5.0,6,673.735465
-6.0,7,673.96173
-13.0,14,674.236071
-16.0,17,674.648105
-9.0,10,674.885044
-2.0,3,675.008893
-82.0,83,678.266915
-24.0,25,678.86-150.0,150,679.502966
0.0,1,681.225293
0.0,1,681.323555
-19.0,20,681.642963
-2.0,3,681.756442
-6.0,7,681.973859
-31.0,32,682.666152
-4.0,5,682.830844
-22.0,23,683.348742
-150.0,150,689.528049
-17.0,18,689.997634
-8.0,9,690.164475
-10.0,11,690.37321
-36.0,37,692.988905
-5.0,6,693.16022
-20.0,21,693.679487
-8.0,9,693.916521
-12.0,13,694.311048
-3.0,4,694.502076
-150.0,150,700.138484
-14.0,15,700.57611
0.0,1,700.678661
-16.0,17,700.990514
-2.0,3,701.107452
0.0,1,701.194263
-150.0,150,707.363753
-6.0,7,707.627307
-18.0,19,708.09911
-17.0,18,708.46936
0.0,1,708.575088
-4.0,5,708.769367
-14.0,15,709.132972
-6.0,7,709.403623
-2.0,3,709.515997
-9.0,10,709.76159
-13.0,14,711.477429
-11.0,12,711.844748
-7.0,8,712.070299
-7.0,8,712.275303
-1.0,2,712.378711
-32.0,33,712.952247
-3.0,4,713.10819
-30.0,31,715.523582
-33.0,34,716.26837
-1.0,2,716.387581
-10.0,11,716.619419
-4.0,5,716.782342
-1.0,2,716.892437
-8.0,9,717.111566
-23.0,24,717.651133
-22.0,23,719.533127
-3.0,4,719.666273
-7.0,8,719.920057
-13.0,14,720.321563
-1.0,2,720.426698
-9.0,10,720.727163
-5.0,6,720.907379
-24.0,25,721.44386
0.0,1,721.545962
-15.0,16,721.904586
-32.0,33,723.610179
-27.0,28,724.165734
-7.0,8,724.406292
0.0,1,724.495623
-17.0,18,724.949649
0.0,1,725.045884
-13.0,14,726-150.0,15-3.0,4,726.9-3.0,4,-18.0,19,727-13.0,14,-22.0,23,727.78264
0.0,1,727.864707
-60.0,61,730.732126
-4.0,5,730.912863
-7.0,8,731.138184
0.0,1,731.222768
-5.0,6,731.336228
-13.0,14,731.559097
-5.0,6,731.-150.0,150,735.206012
0.0,1,735.320641
-10.0,11,735.592165
-150.0,150,741.802045
-150.0,150,746.869651
-150.0,150,753.975247
-2.0,3,754.130166
-150.0,150,758.539485
-15.0,16,759.006343
-88.0,89,762.692602
-1.0,2,762.815879
-8.0,9,763.04391
-64.0,65,765.91775
-16.0,17,766.332736
0.0,1,766.417496
-3.0,4,766.598081
-5.0,6,766.77556
-4.0,5,766.944157
-1.0,2,767.027488
-4.0,5,767.151165
-59.0,60,769.600363
-8.0,9,769.866002
-5.0,6,770.048785
-55.0,56,773.274056
-10.0,11,773.559697
-12.0,13,773.903853
-7.0,8,774.111641
-8.0,9,774.374421
-6.0,7,774.578686
0.0,1,774.671516
-6.0,7,774.851981
-56.0,57,777.222352
0.0,1,777.332978
-22.0,23,777.878036
-4.0,5,778.007727
-5.0,6,778.187121
-20.0,21,778.708264
0.0,1,778.811325
-3.0,4,778.953081
-9.0,10,779.235329
-7.0,8,780.88178
-5.0,6,781.061381
-1.0,2,781.18128
-6.0,7,781.368242
-1.0,2,781.472104
-150.0,150,785.695397
-8.0,9,785.914747
-3.0,4,786.089239
-3.0,4,786.260466
0.0,1,786.353774
-4.0,5,786.472737
-19.0,20,789.140045
-1.0,2,789.266979
-38.0,39,790.075743
-14.0,15,790.444102
-9.0,10,790.728524
-4.0,5,790.912969
-15.0,16,791.315942
-9.0,10,793.308218
-13.0,14,793.665497
-22.0,23,794.121989
-9.0,10,794.466262
0.0,1,794.556729
-7.0,8,794.753947
-1.0,2,794.84305
-4.0,5,794.997514
-42.0,43,797.358134
-35.0,36,798.162439
-18.0,19,798.622924
0.0,1,798.6988
-3.0,4,798.847221
-5.0,6,799.027916
-3.0,4,799.178453
-143.0,144,805.445546
0.0,1,805.556939
-4.0,5,805.724752
-4.0,5,805.905268
-1.0,2,806.005472
-2.0,3,806.159511
-4.0,5,806.363643
-10.0,11,806.660369
-150.0,150,813.275443
-10.0,11,813.608988
-34.0,35,814.426917
0.0,1,814.515916
-28.0,29,815.034844
-8.0,9,815.258769
-6.0,7,816.845075
-40.0,41,817.764554
-6.0,7,817.967642
-18.0,19,818.35872
0.0,1,818.440299
-6.0,7,818.64761
-8.0,9,818.88482
-26.0,27,820.804301
-3.0,4,820.992061
-3.0,4,821.127702
0.0,1,821.202031
-20.0,21,821.631651
-3.0,4,821.791165
-30.0,31,822.411302
-41.0,42,824.99242
-1.0,2,825.12551
-2.0,3,825.246993
-10.0,11,825.568439
-150.0,150,829.919567
-4.0,5,830.134626
0.0,1,830.217478
-75.0,76,833.793694
0.0,1,833.883621
-2.0,3,834.013977
-20.0,21,834.519761
-8.0,9,836.357149
-150.0,150,841.007891
-5.0,6,841.242946
-27.0,28,841.887713
-2.0,3,842.016999
-22.0,23,844.483383
-3.0,4,844.644119
-10.0,11,844.836604
-21.0,22,845.339042
-2.0,3,845.465681
-15.0,16,845.834387
0.0,1,845.92678
-10.0,11,846.272455
-2.0,3,846.384609
-29.0,30,848.338215
-10.0,11,848.531832
-2.0,3,848.633751
-23.0,24,849.206097
-4.0,5,849.332413
-1.0,2,849.433097
-2.0,3,849.571235
-9.0,10,849.835947
-3.0,4,849.995856
-1.0,2,850.122212
-7.0,8,850.335011
0.0,1,850.415888
-2.0,3,850.549999
-6.0,7,850.716889
-2.0,3,852.005377
-9.0,10,852.292839
-6.0,7,852.535378
-17.0,18,852.989459
-150.0,150,857.308002
-5.0,6,857.507733
-20.0,21,860.056979
-4.0,5,860.244449
-11.0,12,860.57427
-1.0,2,860.691937
-17.0,18,861.021717
-5.0,6,861.232275
0.0,1,861.308269
-1.0,2,861.401225
-7.0,8,861.629855
-12.0,13,861.984872
-10.0,11,862.193681
-11.0,12,863.703557
-8.0,9,863.967181
-6.0,7,864.180679
-18.0,19,864.63945
-2.0,3,864.77152
-6.0,7,864.995324
-7.0,8,865.216067
-5.0,6,865.41894
0.0,1,865.50506
-4.0,5,865.709856
0.0,1,865.794268
0.0,1,865.888695
-6.0,7,866.069011
-7.0,8,866.247379
-4.0,5,866.393202
-14.0,15,867.766876
-7.0,8,867.940924
-4.0,5,868.11402
-15.0,16,868.487664
-38.0,39,869.426808
-7.0,8,869.612612
-5.0,6,869.818904
-10.0,11,870.17556
-6.0,7,871.9345
-4.0,5,872.050236
-150.0,150,876.821947
-9.0,10,877.110649
-4.0,5,877.262603
-2.0,3,877.394927
-9.0,10,877.667009
0.0,1,877.746604
-10.0,11,878.033376
-1.0,2,879.476804
-15.0,16,879.90166
-5.0,6,880.098632
-7.0,8,880.332088
-2.0,3,880.46443
-9.0,10,880.717548
-3.0,4,880.851608
-14.0,15,881.202799
-5.0,6,881.410247
-18.0,19,881.832861
-6.0,7,882.045579
-5.0,6,883.367724
-9.0,10,883.650762
-14.0,15,884.009567
-11.0,12,884.335027
-10.0,11,884.601017
-2.0,3,884.746319
-23.0,24,885.412576
-3.0,4,885.601056
-12.0,13,885.930272
0.0,1,886.027796
-10.0,11,887.33236
-6.0,7,887.561002
-18.0-150.0,150,888.382306
-2.0,3,888.513883
-1.0,2,888.622613
-26.0,27,891.092752
-24.0,25,891.683299
-6.0,7,891.846143
-23.0,24,892.412652
0.0,1,892.495434
0.0,1,892.598759
-7.0,8,892.851312
-9.0,10,893.117425
-4.0,5,893.230217
-7.0,8,893.473266
-3.0,4,893.59997-19-150.0,150,896.577095
-8.0,9,896.794623
-4.0,5,898.661598
-8.0,9,898.868774
-3.0,4,899.048113
-15.0,16,899.308333
-6.0,7,899.513833
-25.0,26,900.04618
-9.0,10,900.346534
-12.0,13,900.7199
-2.0,3,900.839597
-4.0,5,900.979124
-4.0,5,902.532784
-2.0,3,902.655479
-2.0,3,902.779701
-21.0,22,903.284254
-3.0,4,903.402493
-18.0,19,903.925-150.0,150,907.553571
-4.0,5,907.715151
-16.0,17,908.213013
-6.0,7,908.439226
--150.0,150,911.127582
-2.0,3,911.258568
-6.0,7,911.474278
-14.0,15,911.801578
-8.0,9,912.058185
-8.0,9,912.299637
-102.0,103,915.789603
-1.0,2,915.926469
-16.0,17,917.960353
0.0,1,918.058278
-9.0,10,918.248458
-24.0,25,918.744892
0.0,1,918.842217
-14.0,15,919.202491
-2.0,3,919.292037
-8.0,9,919.549643
-6.0,7,919.711605
-14.0,15,921.791113
-1.0,2,921.891458
-19.0,20,922.290977
-3.0,4,922.430811
0.0,1,922.506885
-14.0,15,-11.0,12,92-9.0,10,923.041001
-2.0,3,92-9.0,10,92-12.0,13,923.534269
-13.0-22.0,23,925.686774
-2.0,3,925.81571
-1.0,2,925.903687-6-150.0,150,930.649203
-15.0,16,931.077264
-4.0,5,931.196664
-10.0,11,931.55603
0.0,1,931.637783
-6.0,7,931.870906
-12.0,13,933.649954
-7.0,8,933.882663
-14.0,15,934.277027
-11.0,12,934.-137.0,138,938.63546
-6.0,7,938.894635
-8.0,9,939.152188
-3.0,4,939.278082
-7.0,8,939.528568
-5.0,6,939.712479
0.0,1,939.796213
-121.0,122,946.034369
-2.0,3,946.21682
0.0,1,946.322988
-16.0,17,946.757183
-6.0,7,946.988467
-17.0,18,947.48918
0.0,1,947.58126
-1.0,2,947.706414
-6.0,7,947.933403
0.0,1,948.041701
-150.0,150,954.172107
-25.0,26,954.730551
-10.0,11,954.936315
-2.0,3,955.024892
-11.0,12,955.308454
-12.0,13,955.676569
-22.0,23,957.625921
-26.0,27,958.240869
-33.0,34,958.915381
-4.0,5,959.038663
-1.0,2,959.131466
-1.0,2,959.240152
-29.0,30,961.572617
-62.0,63,962.942608
-14.0,15,963.339392
-2.0,3,963.479757
-63.0,64,966.210999
-11.0,12,966.546409
-30.0,31,968.856205
-16.0,17,969.315377
-8.0,9,969.568099
-20.0,21,970.098161
-13.0,14,970.402451
-7.0,8,970.628109
-8.0,9,970.848027
0.0,1,970.947647
-10.0,11,971.255711
-1.0,2,971.344932
-18.0,19,972.944093
-12.0,13,973.154049
-4.0,5,973.315725
-9.0,10,973.515995
-22.0,23,974.030439
-4.0,5,974.22009
-14.0,15,974.594939
-6.0,7,974.809296
-2.0,3,974.94225
-24.0,25,977.061045
-8.0,9,977.364885
-2.0,3,977.475212
-3.0,4,977.578942
0.0,1,977.673858
-4.0,5,977.84852
-6.0,7,978.079383
0.0,1,978.188009
0.0,1,978.275916
-2.0,3,978.393319
-4.0,5,978.51103
-1.0,2,978.608794
-14.0,15,978.922923
-9.0,10,979.219275
-16.0,17,980.971259
-10.0,11,981.170876
-7.0,8,981.392888
-15.0,16,981.782914
-6.0,7,982.009499
-13.0,14,982.377217
0.0,1,982.466865
-99.0,100,986.1418
-23.0,24,986.651441
-61.0,62,989.746214
-19.0,20,990.220126
-5.0,6,990.41887
-3.0,4,990.589397
0.0,1,990.669474
-4.0,5,990.833587
-6.0,7,991.046816
-16.0,17,993.278476
-20.0,21,993.717724
-12.0,13,993.974089
-7.0,8,994.222837
-19.0,20,994.661008
-1.0,2,994.794353
-2.0,3,994.874832
-4.0,5,995.042434
-8.0,9,995.296863
-6.0,7,995.468767
0.0,1,995.545794
-3.0,4,995.705379
-16.0,17,997.571911
-1.0,2,997.656402
-1.0,2,997.-8.0,9,9-5.0,6,997.-14.0,15,998.269394
-10.0,11,998.51111
-150.0,150,1005.373987
-16.0,17,1005.718
-10.0,11,1005.991044
-3.0,4,1006.147584
-1.0,2,1006.253125
-7.0,8,1006.488607
-22.0,23,1006.925545
-2.0,3,1007.054205
-2.0,3,1007.157544
-2.0,3,1007.290547
--150.0,150,1010.013957
-6.0,7,1010.254764
-8.0,9,1010.444261
-7.0,8,1010.64849
-1.0,2,1010.726145
-19.0,20,1011.186827
-5.0,6,1011.366389-150.0,150,1018.318152
-16.0,17,1018.855217
-20.0,21,1019.216177
-7.0,8,1019.377377
-6.0,7,1019.639652
-30.0,31,1020.221397
-1.0,2,1020.31799
-2.0,3,1020.431438
-5.0,6,1020.610569
-4.0,5,1022.368062
-19.0,20,1022.803632
-5.0,6,1022.991233
-2.0,3,1023.117523-150.0,150,1023.623593--8.0,9,1023.899951
-3.0,4,1024.045723-3-9.0,10,1026.697625-2-18.0,19,1027.12355-13-11.0,12,1027.36951-150.0,150,1031.831788
0.0,1,1031.96447
-19.0,20,1032.402585
-3.0,4,1034.653075
-2.0,3,1034.79938
-12.0,13,1035.192961
-6.0,7,1035.438104
-8.0,9,1035.671312
-14.0,15,1035.989287
-3.0,4,1036.148836
-17.0,18,1036.666342
-13.0,14,1036.985667
-1.0,2,1037.094203
-1.0,2,1037.196188
-6.0,7,1037.404219
0.0,1,1037.492645
-18.0,19,1038.97052
-16.0,17,1039.348338
-29.0,30,1040.119831
-1.0,2,1040.256003
0.0,1,1040.348403
-6.0,7,1040.584785
-3.0,4,1040.746668
0.0,1,1040.855275
-10.0,11,1041.19479
0.0,1,1041.308518
-27.0,28,1042.955874
-9.0,10,1043.290872
-5.0,6,1043.494329
-5.0,6,1043.718498
-4.0,5,1043.956329
-2.0,3,1044.114731
-1.0,2,1044.25333
-1.0,2,1044.3556
-2.0,3,1044.525642
-4.0,5,1044.708563
-150.0,150,1050.896031
-5.0,6,1051.176435
-20.0,21,1051.756638
-2.0,3,1051.916631
0.0,1,1052.007433
-5.0,6,1052.163944
-6.0,7,1052.331142
0.0,1,1052.44186
-8.0,9,1052.735489
-1.0,2,1052.867947
-5.0,6,1053.072022
-1.0,2,1053.204762
-8.0,9,1053.448368
-1.0,2,1053.573673
-14.0,15,1054.036011
-9.0,10,1055.312437
-1.0,2,1055.42364
-8.0,9,1055.728796
0.0,1,1055.822724
-150.0,150,1060.563071
-27.0,28,1061.351299
-5.0,6,1063.200242
-28.0,29,1064.012198
0.0,1,1064.108579
-6.0,7,1064.328191
-18.0,19,1064.790487
-17.0,18,1065.215148
-2.0,3,1065.359308
-2.0,3,1065.520329
-24.0,25,1067.402103
-6.0,7,1067.602969
-2.0,3,1067.730726
0.0,1,1067.82975
0.0,1,1067.937873
0.0,1,1068.039278
-8.0,9,1068.279771
-1.0,2,1068.413757
-7.0,8,1068.682435
-13.0,14,1069.183538
-7.0,8,1069.522541
-4.0,5,1069.740189
-13.0,14,1070.242678
-9.0,10,1070.604278
-7.0,8,1071.82722
-5.0,6,1072.015463
-11.0,12,1072.292565
-13.0,14,1072.647394
-4.0,5,1072.808254
-8.0,9,1073.041977
-5.0,6,1073.249505
-2.0,3,1073.364021
-3.0,4,1073.524979
-14.0,15,1073.916149
-8.0,9,1074.14952
0.0,1,1074.238836
-12.0-24.0,25,1076.03099
-3.0,4,1076.23324-150.0,150,1080.867026
-12.0,13,1081.221081
-6.0,7,1081.431401
-3.0,4,1081.574976
-6.0,7,1081.757316
-14.0,15,1083.560944
-15.0,16,1083.951979
-15.0,16,1084.259507
-9.0,10,1084.550367
-22.0,23,1085.072664
-12.0,13,1085.396441
0.0,1,1085.485003
-4.0,5,1085.656687
-6.0,7,1085.850728
-4.0,5,1087.202513
-14.0,15,1087.592866
-12.0,13,1087.887986
-14.0,15,1088.183242
-4.0,5,1088.368196
-3.0,4,1088.522593
-4.0,5,1088.67503
-6.0,7,1088.897489
-3.0,4,1089.008146
-14.0,15,1089.298937
-13.0,14,1089.583875
-12.0,13,1091.391276
-9.0,10,1091.655858
-8.0,9,1091.813501
-9.0,10,1092.045156
-14.0,15,1092.405525
-21.0,22,1092.936553
-2.0,3,1093.07103
0.0-150.0,150,1095.98959
-25.0,26,1096.749026
-7.0,8,1097.011692
-1.0,2,1097.142722
-4.0,5,1097.317303
-10.0,11,1097.637516
-13.0,14,1099.042411
-30.0,31,1099.653272
0.0,1,1099.74829
-7.0,8,1099.953168
-23.0,24,1100.50725
-63.0,64,1103.53929
-2.0,3,1103.674741
-3.0,4,1103.775295
-27.0,28,1104.424038
-11.0,12,1104.693847
-14.0,15,1-57.0,58,110-37.0,38,1-4.0,5,1107.-8.0,9,1-8.0,9,1107.0.0,1,11-1.0,2,1107-19.0,20,1107.979815
-4.0,5,1108.18743
-21.0,22,1108.695718
-3.0,4,1108.859638
-6.0,7,1110.885358
0.0,1,1110.969207
-15.0,16,1111.387093
-9.0,10,1111.640447
-3.0,4,1111.755783
-12.0,13,1112.086146
-4.0,5,1112.291282
-7.0,8,1112.501114
-15.0,16,1112.845593
-4.0,5,1113.007469
-1.0,2,1113.099667
-26.0,27,1114.947849
-9.0,10,1115.228484
-22.0,23,1115.786449
-11.0,12,1116.080702
-19.0,20,1116.564024
-1.0,2,1116.684315-150.0,150,1119.834849
-18.0,19,1120.260328
-13.0,14,1122.795256
-10.0,11,1123.110828
-1.0,2,1123.233533
-16.0,17,1123.631891
-26.0,27,1124.175898
-12.0,13,1124.445158
-8.0,9,1124.685089
-19.0,20,1126.76608
-7.0,8,1126.986762
-4.0,5,1127.181994
-29.0,30,1127.727916
-8.0,9,1127.942621
-7.0,8,1128.178205
-4.0,5,-150.0,150,1131.370843
-47.0,48,1132.417106
0.0,1,1132.532188
-10.0,11,1132.837873
-2.0,3,1132.934376
-4.0,5,1133.097693
-11.0,12,1135.133734
-3.0,4,1135.274297
-5.0,6,1135.430625
-21.0,22,1135.959133
0.0,1,1136.065727
0.0,1,1136.162954
-10.0,11,1136.40903
-23.0,24,1136.858645
-4.0,5,1137.026963
-2.0,3,1137.147227
-4.0,5,1137.304812
-5.0,6,1137.461586
-21.0,22,1139.373046
-1.0,2,1139.457313
-8.0,9,1139.752261
0.0,1,1139.852436
-5.0,6,1140.05269
-2.0,3,1140.190767
-11.0,12,1140.486342
-150.0,150,1146.785745
-6.0,7,1147.004084
-5.0,6,1147.171528
-5.0,6,1147.293749
0.0,1,1147.372341
-2.0,3,1147.51607
-2.0,3,1147.657424
-8.0,9,1147.864894
-3.0,4,1148.030769
-4.0,5,1148.192434
-3.0,4,1148.333649
-24.0,25,1148.788909
-10.0,11,1149.146703
-55.0,56,1151.752931
-15.0,16,1152.11334
-4.0,5,1152.290062
-13.0,14,1152.667871
-19.0,20,1153.122552
-10.0,11,1155.145081
-19.0,20,1155.708439
-11.0,12,1156.066457
-2.0,3,1156.201802
-3.0,4,1156.325969
0.0,1,1156.440995
0.0,1,1156.539561
-35.0,36,1157.178601
-13.0,14,1157.549289
-19.0,20,1159.34162
-12.0,13,1159.687342
-7.0,8,1159.94085
-4.0,5,1160.067478
-7.0,8,1160.317692
-16.0,17,1160.727855
0.0,1,1160.811098
-10.0,11,1161.098993
-9.0,10,1161.403683
0.0,1,1161.476434
-1.0,2,1161.576388
-3.0,4,1161.726461
-150.0,150,1167.759415
-99.0,100,1171.952657
-5.0,6,1172.158833
-2.0,3,1172.306437
-10.0,11,1172.629526
-12.0,13,1173.022864
-14.0,15,1173.425037
-1.0,2,1173.514436
0.0,1,1173.593569
-10.0,11,1174.894233
-23.0,24,1175.355744
-8.0,9,1175.602344
-7.0,8,1175.798674
-12.0,13,1176.119078
-15.0,16,1176.557235
-14.0,15,1176.868499
-4.0,5,1178.985841
-18.0,19,1179.26727
-10.0,11,1179.542717
-24.0,25,1180.105845
-4.0,5,1180.284029
-10.0,11,1180.556716
-1.0,2,1180.636222
0.0,1,1180.725594
-12.0,13,1181.0089
-24.0,25,1183.213236
-8.0,9,1183.420231
-8.0,9,1183.624994
0.0,1,1183.697929
-6.0,7,1183.909719
-5.0,6,1184.093042
-5.0,6,1184.28722
-5.0,6,1184.473792
-3.0,4,1184.617833
-4.0,5,1184.798975
-2.0,3,1184.943709
-8.0,9,1185.142693
-9.0,10,1185.418093
-3.0,4,1185.564803
-2.0,3,1185.702637
-19.0,20,1187.417781
-1.0,2,1187.540044
-4.0,5,1187.73157
-18.0,19,1188.045716
-9.0,10,1188.293809
-11.0,12,1188.634648
-1.0,2,1188.766268
-29.0,30,1189.54521
-49.0,50,1192.08-150.0,150,1195.595498
-3.0,4,1195.751892
-12.0,13,1196.02114
-1.0,2,1196.122393
-4.0,5,1196.27038
-13.0,14,1196.578191
-20.0,21,1197.01634
0.0,1,1197.095204
-1.0,2,1197.204709
-13.0,14,1197.60827
-5.0,6,1199.068013
-7.0,8,1199.312642
0.0,1,1199.395624
-8.0,9,1199.558486
-1.0,2,1199.664951
-16.0,17,1200.063529
-20.0,21,1200.441983
-15.0,16,1200.79396
-4.0,5,1200.949596
-6.0,7,1201.1631
