total/steps_per_second,reference_Q_std,total/steps,reference_action_std,rollout/Q_mean,train/loss_actor,reference_action_mean,rollout/error,rollout/episode_steps,reference_actor_Q_std,rollout/return_history,rollout/return,total/duration,train/loss_critic,rollout/actions_mean,success rate,total/epochs,errors,reference_actor_Q_mean,rollout/actions_std,train/param_noise_distance,total/episodes,reference_Q_mean,rollout/goal_tolerance,rollout/episodes
32.251549791100736,0.3415119,998,0.6657089,-0.2786565,0.28943962,-0.26986527,0.02481,85.2,0.24399641,-84.6,-84.6,30.944249391555786,0.11773654,-0.10893042,0.6,1,0.03042613190011211,-0.29698044,0.6501701,0.0,10,-0.4006096,0.01996,10
31.515009487762654,0.3877926,1998,0.7132148,-0.53008604,0.41462097,-0.08274292,0.04741,45.476190476190474,0.35364717,-44.714285714285715,-44.714285714285715,63.39836263656616,0.065903075,-0.07404955,0.7619047619047619,1,0.022755426606583386,-0.38644817,0.6563818,0.0,42,-0.4700889,0.01992,42
30.582592802400598,0.4830872,2998,0.69352555,-0.72747964,0.42063716,-0.1536199,0.03289,38.84,0.41524842,-38.04,-38.04,98.02962160110474,0.046269193,-0.081278846,0.8,1,0.023085787479148568,-0.3816455,0.6598877,0.0,75,-0.49556482,0.01988,75
28.249426115399153,0.5774708,3998,0.73088247,-0.7136203,0.4009506,-0.02822374,0.05352,23.294117647058822,0.48898914,-9.68,-22.394117647058824,141.52499890327454,0.057013422,-0.0744756,0.98,1,0.015304415362047621,-0.4134614,0.65681225,0.0,170,-0.5449637,0.01984,170
27.273264225034893,0.69154876,4998,0.8240505,-0.7917956,0.41482118,0.014540434,0.05075,21.427947598253276,0.5781048,-14.65,-20.524017467248907,183.2563920021057,0.047567774,-0.06097865,0.94,1,0.01620972470903051,-0.43311855,0.6584363,0.0,229,-0.58927697,0.0198,229
26.20944588271749,0.7931478,5998,0.7921171,-0.8263278,0.39278248,-0.1188527,0.0279,18.52173913043478,0.6439569,-12.71,-17.6055900621118,228.84879088401794,0.04285007,-0.06282963,0.93,1,0.01496685394898309,-0.41209948,0.66333234,0.0,322,-0.63270694,0.01976,322
25.111630467564634,0.88248724,6998,0.83100015,-0.86240655,0.3758984,-0.13716097,0.05067,14.763713080168776,0.72943765,-4.69,-13.824894514767932,278.6756522655487,0.045804396,-0.04545353,1.0,1,0.015064025475747358,-0.40722215,0.6776344,0.0,474,-0.65460074,0.01972,474
24.116761171906575,0.95531535,7998,0.8479887,-0.91401523,0.37167183,-0.16354823,0.02344,12.727707006369426,0.7608876,-4.45,-11.777070063694268,331.6365718841553,0.047927476,-0.034816377,0.99,1,0.013749282103765994,-0.40552878,0.69145685,0.0,628,-0.6848329,0.01968,628
23.33424852455609,1.0177487,8998,0.8093438,-0.94005764,0.37250844,-0.12861016,0.0187,10.297482837528603,0.82564634,-2.72,-9.334096109839816,385.6134467124939,0.049432363,-0.021635475,1.0,1,0.014510530026139888,-0.40174383,0.7048594,0.0,874,-0.6660796,0.01964,874
22.70324117056383,1.0899959,9998,0.7910379,-0.965412,0.3629387,-0.20896357,0.04493,8.943649373881932,0.8907612,-2.12,-7.97227191413238,440.3776502609253,0.048360165,-0.02467351,1.0,1,0.013779241919460655,-0.38947827,0.7147256,0.0,1118,-0.672714,0.0196,1118
22.209457020210376,1.1436762,10998,0.80778635,-0.98827875,0.36337975,-0.17295139,0.03256,8.508949416342412,0.9527046,-2.19,-7.534630350194552,495.194456577301,0.051192578,-0.019381072,1.0,1,0.013055955572984414,-0.42553258,0.72250915,0.0,1285,-0.70850927,0.01957,1285
21.77567544863899,1.226833,11998,0.8302779,-1.0201402,0.35883427,-0.16692416,0.02306,7.7304964539007095,1.0194597,-2.73,-6.752417794970986,550.9817607402802,0.053575937,-0.013773034,1.0,1,0.013930300608109512,-0.4058828,0.7289369,0.0,1551,-0.7016423,0.01953,1551
21.453460494127963,1.2619716,12998,0.8209656,-1.0593351,0.33730218,-0.2417713,0.03019,7.381496287835523,1.0524248,-5.18,-6.402055968018275,605.8696219921112,0.051795196,-0.004194244,0.98,1,0.013295263400313163,-0.39203602,0.73339075,0.0,1751,-0.68759656,0.01949,1751
21.222691685610943,1.2964722,13998,0.8340852,-1.0797483,0.34286872,-0.19235648,0.01034,6.965174129353234,1.0946449,-2.91,-5.983582089552239,659.577032327652,0.049661532,-0.0026682646,1.0,1,0.013697214610107849,-0.3870348,0.7370869,0.0,2010,-0.67791843,0.01945,2010
20.975292245058693,1.3527778,14998,0.8260293,-1.0893128,0.3350292,-0.24127151,0.05676,6.474525043177893,1.1411349,-1.76,-5.490500863557858,715.0317537784576,0.052140072,-0.0018656438,1.0,1,0.01227168851271664,-0.40708145,0.74052876,0.0,2316,-0.708918,0.01941,2316
20.7350914250937,1.3699111,15998,0.8552876,-1.0955267,0.33033726,-0.18898791,0.03952,6.057175312381673,1.1311065,-2.53,-5.071185157137448,771.5422937870026,0.049320873,0.00049085997,1.0,1,0.013072111861350384,-0.3700186,0.74354863,0.0,2641,-0.67719173,0.01937,2641
20.583943287355098,1.4044313,16998,0.85583884,-1.1060652,0.33203873,-0.18015946,0.01481,5.788219271365339,1.1502246,-2.32,-4.800817160367722,825.7892942428589,0.045511946,0.0007997793,1.0,1,0.01406841900012119,-0.3682449,0.74667835,0.0,2937,-0.67776465,0.01933,2937
20.42461137946898,1.4252982,17998,0.83005875,-1.1080637,0.31683975,-0.20484507,0.03093,5.524408965305496,1.1770062,-2.4,-4.535769112680381,881.1917967796326,0.043146923,-0.00024553164,1.0,1,0.013584541789865673,-0.36535996,0.7488331,0.0,3257,-0.6756338,0.01929,3257
20.2636371522127,1.4374287,18998,0.8400474,-1.1057345,0.31063265,-0.23087174,0.00693,5.291005291005291,1.1485015,-2.07,-4.301308827624617,937.5414619445801,0.045277108,0.00047025815,1.0,1,0.012914524262646212,-0.34245178,0.75168175,0.0,3591,-0.66998583,0.01926,3591
20.15330087709308,1.4168315,19998,0.796819,-1.1090602,0.3045083,-0.3118431,0.04061,5.110912343470483,1.1459434,-2.23,-4.1203680040889346,992.2940227985382,0.042665724,0.002397561,1.0,1,0.012268108798113034,-0.34305918,0.7538317,0.0,3913,-0.6494629,0.01922,3913
20.014446037579514,1.4074693,20998,0.8013781,-1.1108371,0.2884118,-0.2768296,0.06668,4.94955209806695,1.1263608,-1.69,-3.958274398868458,1049.142202615738,0.043483175,0.0034177809,1.0,1,0.012216158932618631,-0.32041216,0.75576156,0.0,4242,-0.6329106,0.01918,4242
19.885955467663937,1.3836145,21998,0.802843,-1.1130637,0.27318045,-0.32677475,0.08812,4.822227093380096,1.1083413,-2.01,-3.8303375712406837,1106.2078478336334,0.04415256,0.0030611071,1.0,1,0.012531189733056154,-0.3079585,0.7576197,0.0,4562,-0.6192574,0.01914,4562
19.776641221266246,1.4026381,22998,0.7836154,-1.113243,0.28782645,-0.30173492,0.02634,4.6923076923076925,1.114288,-2.22,-3.699857172005713,1162.8870515823364,0.038641933,0.0020728593,1.0,1,0.013026366742586268,-0.30700028,0.7591373,0.0,4901,-0.62486285,0.0191,4901
19.69051073137813,1.397867,23998,0.76382625,-1.1078027,0.26190487,-0.40646997,0.01026,4.583651642475172,1.1044711,-1.43,-3.5907181054239876,1218.7596516609192,0.03831061,0.001940186,1.0,1,0.012904900094083412,-0.27556664,0.76026464,0.0,5236,-0.5933756,0.01906,5236
19.597431588735756,1.392015,24998,0.7714839,-1.1084378,0.2853092,-0.39377248,0.02898,4.504595422598666,1.0988507,-2.56,-3.511263290683006,1275.5753164291382,0.038093105,0.0014327865,1.0,1,0.012939765643706698,-0.27374098,0.7612149,0.0,5549,-0.5996413,0.01903,5549
19.53158999444106,1.3997289,25998,0.7698086,-1.1123791,0.25325373,-0.3561891,0.03412,4.439036885245901,1.108332,-1.99,-3.4453551912568305,1331.0744290351868,0.03681058,0.002793552,1.0,1,0.012921706204147444,-0.2745821,0.76194924,0.0,5856,-0.60869765,0.01899,5856
19.45547809987689,1.3957313,26998,0.75027764,-1.1104273,0.24060854,-0.398299,0.01119,4.372469635627531,1.1062577,-2.22,-3.3784615384615386,1387.6811385154724,0.036323607,0.00293741,1.0,1,0.012993944642596041,-0.25553358,0.7627401,0.0,6175,-0.5938279,0.01895,6175
19.387545990763794,1.4070014,27998,0.75171417,-1.1112596,0.24201679,-0.37865052,0.03595,4.321704229700525,1.1229051,-2.04,-3.3274158690954,1444.122944355011,0.035063304,0.003454882,1.0,1,0.013306068365319411,-0.25213277,0.76344836,0.0,6478,-0.578696,0.01891,6478
19.33198993678617,1.3723534,28998,0.74809295,-1.1113023,0.23051375,-0.41079083,0.01366,4.276655360566288,1.0834686,-2.31,-3.2821117829228728,1500.0007808208466,0.033735245,0.0032215351,1.0,1,0.012328823159861488,-0.23180306,0.76404333,0.0,6781,-0.570459,0.01887,6781
19.27713927372967,1.3970953,29998,0.7423491,-1.1125215,0.2220208,-0.4255189,0.01961,4.2287084038353075,1.1022698,-2.28,-3.233925549915398,1556.1437604427338,0.035490148,0.0029083958,1.0,1,0.013172287601709248,-0.2347191,0.7650194,0.0,7092,-0.5673535,0.01884,7092
19.21689829654337,1.3814696,30998,0.7467849,-1.1110115,0.21284567,-0.4444202,0.01313,4.179587434272617,1.1070222,-2.53,-3.184575974113523,1613.05948138237,0.03197782,0.00084127,1.0,1,0.012225057795405558,-0.22485976,0.7658496,0.0,7417,-0.5508801,0.0188,7417
19.182928406940587,1.3790299,31998,0.7512881,-1.1080098,0.2010603,-0.4152201,0.0543,4.126386381222595,1.0938529,-1.83,-3.131158111942223,1668.0456352233887,0.032014452,-0.0003771445,1.0,1,0.011712024025576327,-0.21554841,0.7666016,0.0,7754,-0.54318625,0.01876,7754
19.13848544450664,1.3776604,32998,0.76439345,-1.1090382,0.19575004,-0.34621522,0.04616,4.095569070373588,1.0755441,-1.95,-3.100161350378553,1724.169872045517,0.032299284,-0.000788736,1.0,1,0.012713242214944886,-0.18280017,0.76726216,0.0,8057,-0.5221567,0.01872,8057
19.111516756376556,1.391111,33998,0.760296,-1.1117666,0.1917589,-0.2846665,0.0155,4.066012915570438,1.1256183,-2.0,-3.0704376943314995,1778.9273574352264,0.03449902,-0.00012526134,1.0,1,0.012490668209050912,-0.21617156,0.7680898,0.0,8362,-0.541983,0.01869,8362
19.08211906472073,1.3820933,34998,0.7710889,-1.1131289,0.18365942,-0.24589683,0.00474,4.038772213247173,1.097984,-2.15,-3.043041772444034,1834.0730335712433,0.03173248,-0.0014752415,1.0,1,0.012602492082446536,-0.19996467,0.7685218,0.0,8666,-0.52456015,0.01865,8666
19.04001667878443,1.3745238,35998,0.76930827,-1.1088743,0.17704171,-0.28451648,0.01895,3.9937867524686563,1.0982574,-1.9,-2.9978919338732943,1890.6496043205261,0.034901775,-0.0011540909,1.0,1,0.011752321271527673,-0.18785402,0.76909655,0.0,9013,-0.51742065,0.01861,9013
18.997781326927324,1.4042292,36998,0.76656854,-1.1107856,0.17241973,-0.2419705,0.02607,3.96686682393309,1.1325057,-2.32,-2.9708342268925585,1947.490570783615,0.030651476,-0.0020488484,1.0,1,0.013349524735588265,-0.1901004,0.76948375,0.0,9326,-0.52071863,0.01858,9326
18.962365258841402,1.3877091,37998,0.76835763,-1.1110772,0.17408642,-0.25189683,0.06319,3.9429282971879216,1.0991498,-2.33,-2.946767666286189,2003.8639421463013,0.03012402,-0.0019107538,1.0,1,0.012162003123271039,-0.16726506,0.7699862,0.0,9637,-0.502137,0.01854,9637
18.932513368004226,1.3924509,38998,0.7692813,-1.1131737,0.15360683,-0.2449516,0.01193,3.919597989949749,1.095385,-2.52,-2.923316582914573,2059.8427288532257,0.031865157,-0.0011796216,1.0,1,0.012624920154363818,-0.161428,0.7702379,0.0,9950,-0.51182187,0.0185,9950
18.901800825806543,1.4016054,39998,0.7779875,-1.1134294,0.14065616,-0.18898554,0.01135,3.898635477582846,1.1249766,-2.08,-2.9022417153996103,2116.094671010971,0.031593084,-0.00070785586,1.0,1,0.012414386989305925,-0.18612215,0.7706343,0.0,10260,-0.5197315,0.01846,10260
18.88590550207467,1.3853525,40998,0.80605614,-1.1102599,0.14082813,-0.07271062,0.03525,3.868560105680317,1.1106913,-1.81,-2.8720513304397057,2170.8252217769623,0.029816916,-0.00070313475,1.0,1,0.01224497310385555,-0.14134109,0.77113307,0.0,10598,-0.48659414,0.01843,10598
18.86955602576021,1.39499,41998,0.8014128,-1.1088616,0.121176854,-0.10887667,0.01186,3.8461538461538463,1.1253177,-2.09,-2.8495421245421246,2225.7015450000763,0.029256223,-0.0014475447,1.0,1,0.011657607846454815,-0.13468446,0.77169317,0.0,10920,-0.46821725,0.01839,10920
18.852411846859592,1.4104223,42998,0.8128318,-1.1086724,0.100299224,-0.10903352,0.02792,3.8258741880950264,1.1264478,-1.84,-2.8291662959338018,2280.7691848278046,0.03179492,-0.0011317321,1.0,1,0.011797528327493721,-0.11412519,0.7721814,0.0,11239,-0.4528724,0.01835,11239
18.825469877227874,1.4433196,43998,0.81675094,-1.1076047,0.10620025,-0.06773567,0.01338,3.8105135533038883,1.1740226,-2.02,-2.813717848791894,2337.1528193950653,0.033192903,-0.0012971819,1.0,1,0.011904085059852576,-0.11174905,0.7724729,0.0,11547,-0.45393074,0.01832,11547
18.798458573916587,1.4242018,44998,0.8179868,-1.1064416,0.07245027,-0.12599133,0.05548,3.7954622132253713,1.1430848,-2.34,-2.798582995951417,2393.7069001197815,0.030273685,-0.0017663938,1.0,1,0.0123345878584391,-0.07029778,0.7727918,0.0,11856,-0.42476624,0.01828,11856
18.757729133443053,1.4364871,45998,0.826953,-1.102314,0.05360235,-0.08477497,0.03507,3.769092100950508,1.1659573,-2.31,-2.77212389380531,2452.2158131599426,0.029017229,-0.0017946833,1.0,1,0.013159283854914362,-0.07966476,0.77307993,0.0,12204,-0.42016864,0.01824,12204
18.736690931381336,1.4413328,46998,0.83506775,-1.0998305,0.05909893,-0.09844903,0.01944,3.7542135953350906,1.1745242,-2.09,-2.7571691029634953,2508.3404626846313,0.028663473,-0.0023249069,1.0,1,0.011467727416915676,-0.04441199,0.77321666,0.0,12519,-0.39863577,0.01821,12519
18.730625414773964,1.4518944,47998,0.8305292,-1.1002793,0.04058107,-0.13271551,0.01609,3.7400654511453952,1.1906745,-2.22,-2.7429484182639863,2562.541235923767,0.028744442,-0.0022104483,1.0,1,0.011970311758259187,-0.023684379,0.7733239,0.0,12834,-0.37308544,0.01817,12834
18.70593064412614,1.4529314,48998,0.8110308,-1.1018754,0.014694336,-0.16031834,0.01931,3.729902557856273,1.1950787,-2.28,-2.732719244823386,2619.3831748962402,0.028945642,-0.0020403927,1.0,1,0.012151158703113542,0.0048493445,0.7737027,0.0,13136,-0.35319522,0.01814,13136
18.690914185854233,1.4674268,49998,0.8360938,-1.0998389,-0.00031600724,-0.2021703,0.01392,3.7122280792931917,1.2290528,-1.81,-2.7149751280718686,2674.989543199539,0.028547933,-0.0028614702,1.0,1,0.012124627209174581,0.011238441,0.7739872,0.0,13469,-0.35603285,0.0181,13469
18.66964556988819,1.4734639,50998,0.8472869,-1.100381,0.002217611,-0.2435642,0.07225,3.6979914436951633,1.2038484,-1.87,-2.7006743528388077,2731.5997943878174,0.02957027,-0.0027379973,1.0,1,0.011417586039523267,0.05381097,0.7739975,0.0,13791,-0.31747198,0.01806,13791
18.66001131222049,1.4937766,51998,0.85187286,-1.1015282,-0.029803032,-0.20543133,0.07498,3.687398056875399,1.2491938,-2.08,-2.6900219842564357,2786.600668668747,0.028430156,-0.0029343574,1.0,1,0.012078801320707004,0.059326656,0.7741352,0.0,14101,-0.30888447,0.01803,14101
18.647016981391662,1.5064105,52998,0.84392715,-1.1015925,-0.039561994,-0.24499214,0.02439,3.678883798417326,1.2647414,-2.1,-2.681452172705817,2842.1704154014587,0.030178899,-0.0035373734,1.0,1,0.011689701447593195,0.09558362,0.7741461,0.0,14406,-0.26993263,0.01799,14406
18.6353662527763,1.5419345,53998,0.86044586,-1.1037701,-0.05150831,-0.2270384,0.02085,3.672651839760593,1.2923971,-2.87,-2.6751683329932665,2897.608733177185,0.028317418,-0.004506909,1.0,1,0.012512163296667664,0.09813357,0.7743638,0.0,14703,-0.2749861,0.01796,14703
18.630095886797633,1.5498868,54998,0.85076207,-1.1041481,-0.060124565,-0.25222966,0.02038,3.6639573617588272,1.30378,-2.25,-2.6664223850766158,2952.1050419807434,0.02894175,-0.0052695675,1.0,1,0.011268680511591477,0.12474005,0.7744157,0.0,15010,-0.23990655,0.01792,15010
18.607905163670665,1.5367073,55998,0.8486384,-1.1066936,-0.10151699,-0.24173069,0.0145,3.656545870062031,1.2922978,-2.07,-2.6589618021547503,3009.366154193878,0.028089968,-0.0057764477,1.0,1,0.01184229243937564,0.14377409,0.7744794,0.0,15315,-0.22864687,0.01788,15315
18.603088207395192,1.5627236,56998,0.84689945,-1.1078769,-0.08200036,-0.23605812,0.01306,3.649167733674776,1.3071678,-2.24,-2.6515364916773367,3063.8998947143555,0.029745253,-0.0060480237,1.0,1,0.012179854871522323,0.14983612,0.7746429,0.0,15620,-0.21894148,0.01785,15620
18.587185181566063,1.5600172,57998,0.846995,-1.1096643,-0.08884332,-0.23688339,0.10478,3.641032079854354,1.2911236,-2.24,-2.643354887312449,3120.3218472003937,0.028646791,-0.006173339,1.0,1,0.011758956066015758,0.16489102,0.7748042,0.0,15929,-0.20652746,0.01781,15929
18.574541607187978,1.5763103,58998,0.8473558,-1.1129717,-0.1135295,-0.20023215,0.02694,3.6382585101134683,1.324129,-2.7,-2.6405402072027626,3176.282960176468,0.02744602,-0.006400581,1.0,1,0.012585241542528046,0.18968818,0.7748099,0.0,16216,-0.17245737,0.01778,16216
18.560171544994073,1.5741925,59998,0.83905417,-1.1130526,-0.12630858,-0.21328945,0.01181,3.6308623298033282,1.317882,-2.22,-2.633101361573374,3232.620983839035,0.026645709,-0.0060034925,1.0,1,0.012367557990275549,0.20802204,0.7750174,0.0,16525,-0.15572226,0.01774,16525
18.545016735365174,1.5984329,60998,0.845723,-1.1155933,-0.13143055,-0.21223372,0.03055,3.6230102162033737,1.3425747,-2.48,-2.625207887859349,3289.1854922771454,0.028408589,-0.0070906244,1.0,1,0.011632394285824209,0.21361242,0.77511615,0.0,16836,-0.15136158,0.01771,16836
18.544504939812143,1.6049405,61998,0.8483219,-1.1160345,-0.13225125,-0.17796081,0.01869,3.6135688057352686,1.3229954,-2.21,-2.6157253599114063,3343.2005977630615,0.026986653,-0.0072772927,1.0,1,0.011716927809348394,0.2225093,0.77519095,0.0,17157,-0.14619517,0.01767,17157
18.542124405731006,1.6032969,62998,0.85448354,-1.118193,-0.1457082,-0.15346706,0.01809,3.6097868439147374,1.3476183,-2.54,-2.611906944762778,3397.561068058014,0.026268477,-0.006699229,1.0,1,0.012051701983151426,0.2097153,0.7754564,0.0,17452,-0.15683097,0.01764,17452
18.52703644952662,1.600879,63998,0.8555895,-1.1197582,-0.149363,-0.19187571,0.00997,3.6019810895992794,1.3370928,-2.01,-2.604063484916704,3454.3031301498413,0.027508087,-0.0062106056,1.0,1,0.011848168698784437,0.22396877,0.77565175,0.0,17768,-0.14598897,0.0176,17768
18.51320545011318,1.5934162,64998,0.8474087,-1.124168,-0.15398198,-0.14197554,0.01652,3.6005096105910375,1.3367689,-2.46,-2.602559131446297,3510.8992969989777,0.027672566,-0.006040702,1.0,1,0.01236264604036159,0.23305878,0.77592754,0.0,18053,-0.1278615,0.01757,18053
18.507059743890604,1.6207141,65998,0.8619887,-1.125343,-0.17267126,-0.09991839,0.02191,3.594194216001307,1.3645308,-2.23,-2.596209356788846,3566.098608493805,0.02712342,-0.006328025,1.0,1,0.011811744044075322,0.23034313,0.7761277,0.0,18361,-0.11969755,0.01753,18361
18.50513226753438,1.6294222,66998,0.86900663,-1.1256998,-0.15408194,-0.09701202,0.09285,3.5866167023554603,1.3765246,-2.34,-2.5885974304068524,3620.5091123580933,0.031344324,-0.006446662,1.0,1,0.011592499458682227,0.23155081,0.776352,0.0,18680,-0.11927429,0.0175,18680
18.49354404512103,1.6469325,67998,0.8697411,-1.12801,-0.16793048,-0.12354239,0.04182,3.584123972169513,1.3982573,-2.43,-2.5860742146320894,3676.8506801128387,0.025691308,-0.006416948,1.0,1,0.011524534704708449,0.23135841,0.77652574,0.0,18972,-0.12030579,0.01746,18972
18.482674200241444,1.6311189,68998,0.86618656,-1.1273355,-0.17230967,-0.11173304,0.01746,3.5774355783688496,1.3997259,-2.06,-2.5793539689946594,3733.1177973747253,0.02556891,-0.0064112614,1.0,1,0.011883002046510115,0.24542241,0.7766973,0.0,19287,-0.104936965,0.01743,19287
18.47587564445338,1.6212493,69998,0.8679801,-1.128205,-0.168746,-0.09881821,0.03046,3.571377551020408,1.3673223,-2.29,-2.573265306122449,3788.616103887558,0.027305776,-0.0058270227,1.0,1,0.012143609153895918,0.2619548,0.77691686,0.0,19600,-0.08549568,0.01739,19600
18.463681267537766,1.6352364,70998,0.8699774,-1.1283504,-0.19448753,-0.07978798,0.03717,3.564649761486317,1.3991113,-2.1,-2.5665076575445642,3845.2786836624146,0.024745319,-0.006103274,1.0,1,0.011281729242417122,0.24142012,0.7769977,0.0,19915,-0.0942519,0.01736,19915
18.4582986607791,1.6397868,71998,0.8736647,-1.1284261,-0.18229811,-0.082992636,0.00536,3.558542974348836,1.387099,-2.28,-2.5603716700439874,3900.5761756896973,0.027791804,-0.005741403,1.0,1,0.01125059152518735,0.25688905,0.77717006,0.0,20233,-0.09104368,0.01732,20233
18.44935387916475,1.6604427,72998,0.8665706,-1.1293558,-0.19070171,-0.099604815,0.03942,3.5571853223527117,1.4206028,-2.85,-2.558988353394084,3956.6697282791138,0.026237871,-0.005475478,1.0,1,0.01127212371126946,0.24704531,0.7773003,0.0,20521,-0.10307874,0.01729,20521
18.440107586322362,1.6374184,73998,0.87960804,-1.1303601,-0.19201447,-0.055692628,0.02616,3.550475002399002,1.38474,-1.97,-2.5522502638902216,4012.8833117485046,0.027502455,-0.0050721383,1.0,1,0.011746080724735803,0.2566306,0.77755195,0.0,20842,-0.093019314,0.01725,20842
18.441340422656967,1.6547929,74998,0.87419444,-1.1330975,-0.19023097,-0.075793914,0.00597,3.551304512524267,1.4061733,-2.84,-2.5530564894171124,4066.8410365581512,0.026698751,-0.0045461296,1.0,1,0.011945638418454299,0.27431035,0.777772,0.0,21119,-0.08232257,0.01722,21119
18.44284614148713,1.6659795,75998,0.8641587,-1.1333635,-0.21318609,-0.10303363,0.04159,3.547096713965646,1.410486,-2.34,-2.5488237490664676,4120.730575799942,0.02460619,-0.0043706708,1.0,1,0.01141260218348327,0.2652327,0.77789295,0.0,21424,-0.0856929,0.01718,21424
18.442691412326624,1.6554688,76998,0.8663958,-1.1334277,-0.20514913,-0.0877147,0.04468,3.5420461864016928,1.4030235,-2.13,-2.5437482749102953,4174.987168550491,0.026428426,-0.0044887634,1.0,1,0.011324289508267815,0.27247235,0.77809894,0.0,21738,-0.08906095,0.01715,21738
18.432239429903127,1.6430587,77998,0.86300063,-1.1337928,-0.21933097,-0.026890092,0.01265,3.5374149659863945,1.3799174,-2.3,-2.539092970521542,4231.607358217239,0.024055194,-0.0046721017,1.0,1,0.011303993737592992,0.29972,0.7783374,0.0,22050,-0.053273227,0.01712,22050
18.426397762774112,1.650881,78998,0.8519127,-1.1349086,-0.20699677,-0.08501479,0.03975,3.5343146027201144,1.3751957,-1.84,-2.535969935576235,4287.218859434128,0.02534881,-0.004445683,1.0,1,0.011244198449755837,0.2919668,0.77845407,0.0,22352,-0.070639886,0.01708,22352
18.418434938493693,1.6563976,79998,0.8581866,-1.1348643,-0.21601485,-0.071118854,0.01239,3.527803501344975,1.3953897,-2.35,-2.5294351104643473,4343.365778207779,0.025847802,-0.0045200894,1.0,1,0.011766609927880464,0.30484813,0.77866846,0.0,22677,-0.048856217,0.01705,22677
18.419362776836472,1.6714014,80998,0.86182016,-1.1372995,-0.20568267,-0.027559144,0.03191,3.5293271744814363,1.4132724,-2.92,-2.530939515426181,4397.43768453598,0.024541589,-0.00440399,1.0,1,0.01107800128851161,0.3022166,0.77876526,0.0,22948,-0.056043442,0.01701,22948
18.4174918298878,1.6797606,81998,0.8619553,-1.1381731,-0.21301591,-0.07159427,0.02817,3.5246303301237965,1.4139129,-2.18,-2.5262207702888584,4452.180609464645,0.025224848,-0.0043104645,1.0,1,0.011322730956708502,0.3027472,0.7788645,0.0,23264,-0.05365955,0.01698,23264
18.426070420197853,1.6535976,82998,0.8620444,-1.1388292,-0.209228,-0.013161746,0.00615,3.5232192885643943,1.3786591,-2.71,-2.524789880295441,4504.378747463226,0.024912313,-0.0046428707,1.0,1,0.01190892616070548,0.3168921,0.7789187,0.0,23558,-0.04304591,0.01695,23558
18.423840953977212,1.6648629,83998,0.8609398,-1.1419227,-0.22665451,-0.055398893,0.03635,3.525414480587618,1.4230222,-2.54,-2.5269674711437564,4559.201320171356,0.025236938,-0.0044141235,1.0,1,0.011485053551467419,0.30497667,0.77887726,0.0,23825,-0.035733785,0.01691,23825
18.422783222709217,1.6860764,84998,0.8642196,-1.1416891,-0.22201231,-0.02881313,0.02431,3.523566720557145,1.4202418,-2.37,-2.5251005264685156,4613.743698358536,0.0247015,-0.0039998344,1.0,1,0.011493803488817069,0.30056038,0.77899843,0.0,24123,-0.053505547,0.01688,24123
18.422931116106973,1.7066786,85998,0.8598766,-1.1432242,-0.21137944,-0.046684533,0.02094,3.5192126693129273,1.4510314,-2.06,-2.520726766788067,4667.986839771271,0.025668688,-0.003391946,1.0,1,0.010994083980944744,0.28551665,0.77904963,0.0,24437,-0.06178778,0.01684,24437
18.42791424389514,1.6899664,86998,0.8604546,-1.143229,-0.22349335,-0.10175594,0.02243,3.5151135537056493,1.4259254,-2.04,-2.516608744847652,4720.99006152153,0.02611477,-0.0031286671,1.0,1,0.011258565063382138,0.31601962,0.77917117,0.0,24746,-0.040285848,0.01681,24746
18.42696701523795,1.6533283,87998,0.87403274,-1.1421297,-0.23553884,-0.020449212,0.01854,3.509391824526421,1.3993136,-1.81,-2.5108673978065803,4775.501032114029,0.023917336,-0.0029530518,1.0,1,0.011056863702671725,0.332011,0.77928364,0.0,25075,-0.025916338,0.01678,25075
18.426628775305815,1.6713948,88998,0.8543596,-1.1449901,-0.21886915,-0.06581418,0.0351,3.5091281889515398,1.4180003,-2.32,-2.5105871219589133,4829.857978105545,0.024831975,-0.0026880177,1.0,1,0.010837452054691214,0.33687708,0.7792533,0.0,25361,-0.016847208,0.01674,25361
18.42179177159955,1.6604064,89998,0.8605631,-1.1450585,-0.23323664,-0.071993046,0.0212,3.5041467118327296,1.4154167,-1.98,-2.5055873535023165,4885.409688472748,0.023560679,-0.0030309465,1.0,1,0.011047043983316953,0.33692276,0.77927047,0.0,25683,-0.018708348,0.01671,25683
18.4190809088611,1.6687521,90998,0.85269004,-1.1462392,-0.24413584,-0.14602323,0.02819,3.5016932194258445,1.4094445,-2.0,-2.503117063033941,4940.420233249664,0.023031278,-0.0027230394,1.0,1,0.011268311697586178,0.34493068,0.77929235,0.0,25986,-0.018839143,0.01668,25986
18.4203477300737,1.660231,91998,0.8658345,-1.1474571,-0.23657855,-0.106535055,0.02105,3.5020175104682147,1.3980327,-2.51,-2.50342596117244,4994.368257761002,0.023744343,-0.003009787,1.0,1,0.011160840693336978,0.36057758,0.7792162,0.0,26270,-0.0063937977,0.01664,26270
18.4197651093475,1.6819574,92998,0.8591316,-1.1477423,-0.25580734,-0.13534613,0.03074,3.5009411233248007,1.4430841,-2.78,-2.5023339858455054,5048.815739393234,0.022806082,-0.003187128,1.0,1,0.011531571119499184,0.3346476,0.7792351,0.0,26564,-0.01611229,0.01661,26564
